"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"ASE","37104","Jacaranda obovata Cham.",NA,"Bignoniaceae","Jacaranda","obovata",NA,"Cham.","Santana-Júnior, JA","2016-05-18",NA,"127",NA,"Santos, E; Farias, MCV; Figueiredo, MAM",2016,4,19,"brazil","Sergipe","Pacatuba","Povoado Poção",-36.3621,-10.2808,"Arbusto. Ca. de 1,5 m. Flores lilases. Frutos imaturos verdes e maduros castanhos.; Restinga","Jacaranda obovata Cham.",NA,"original coordinates outside municipality original in pacatuba falls in feliz deserto","GBIF"
"2",NA,NA,"HST","21452","Jacaranda obovata Cham.",NA,"Bignoniaceae","Jacaranda","obovata",NA,"Cham.","A.M.Miranda","2015-06-01",NA,"s.n.",NA,"H.Adorno; et al.",2015,5,25,"brazil","Bahia","Saubara","Praia de Cabuçú",-38.754892,-12.781103,"Arbusto ca. 5 m alt.; frutos maduros enegrecidos.","Jacaranda obovata Cham.",NA,"centroide mpo OK","GBIF"
"3",NA,NA,"HUEFS","218898","Jacaranda obovata Cham.",NA,"Bignoniaceae","Jacaranda","obovata",NA,"Cham.","","",NA,"HST21452",NA,"Adorno, H.",2015,5,25,"brazil","Bahia","Saubara","Praia de Cabuçú, Fazenda São Gonçalo.",-38.754892,-12.781103,"Restinga.","Jacaranda obovata Cham.",NA,"centroide mpo OK","GBIF"
"4",NA,NA,"ASE","34660","Jacaranda obovata Cham.",NA,"Bignoniaceae","Jacaranda","obovata",NA,"Cham.","Santana Júnior, JA","2015-11-10",NA,"245",NA,"Santana Júnior, JA; Figueiredo, MAM",2015,7,27,"brazil","Sergipe","Japaratuba","Povoado São José, No entorno da Caverna Casa do Caboclo",-36.5259,-10.3757,"Arbusto. Aproximadamente 2 m. Flores lilás.; Mata Atlântica.","Jacaranda obovata Cham.",NA,"original coordinates outside municipality original in japaratuba falls in penedo","GBIF"
"5",NA,NA,"ASE","34572","Jacaranda obovata Cham.",NA,"Bignoniaceae","Jacaranda","obovata",NA,"Cham.","Silva, BD","2015-09-21",NA,"46",NA,"Silva, BD; Santos, E",2015,9,16,"brazil","Sergipe","Itabaiana","Serra de Itabaiana, Próximo à sede administrativa",-37.253,-10.4107,"Árvore,possui folhas compostas bipinadas, flores vinho grandes com estames brancos e com botões florais, com cerca de 4 metros.","Jacaranda obovata Cham.",NA,"original coordinates outside municipality original in itabaiana falls in nossa senhora das dores","GBIF"
"6",NA,NA,"ASE","35463","Jacaranda obovata Cham.",NA,"Bignoniaceae","Jacaranda","obovata",NA,"Cham.","Santana Júnior, JA","2015-11-10",NA,"460",NA,"Santana Júnior, JA; Schettino, SC; Figueiredo, MAM",2015,11,6,"brazil","Sergipe","Japaratuba","Povoado São José, No entorno da Caverna das Vespas",-36.5257,-10.3758,"Arbusto. Aproximadamernte 1,90 m. Frutos imaturos verdes.; Mata Atlântica","Jacaranda obovata Cham.",NA,"original coordinates outside municipality original in japaratuba falls in penedo","GBIF"
"7",NA,NA,"HUEFS","212900","Jacaranda obovata Cham.",NA,"Bignoniaceae","Jacaranda","obovata",NA,"Cham.","","",NA,"6781",NA,"Miranda, A.M.",2014,8,22,"brazil","Bahia","Salvador","Baia de Todos os Santos, ilha dos Frades.",-38.51033,-12.871185,"Área antropizada.","Jacaranda obovata Cham.",NA,"centroide mpo OK","GBIF"
"8",NA,NA,"SPF","223544","Jacaranda obovata Cham.",NA,"Bignoniaceae","Jacaranda","obovata",NA,"Cham.","Olmstead, RG","2014-10-28",NA,"368",NA,"Fonseca, LHM",2014,10,28,"brazil","Bahia","Canavieiras","Estrada entre Canavieiras e Itapebi.",-39.119706,-15.653471,"Arvoreta ca. 5 m alt. Inflorescência verde. Botões florais verdes. Cálice verde-vináceo. Corola vinho. Material em sílica disponível.; Ambiente antropizado com solo arenoso.","Jacaranda obovata Cham.",NA,"centroide mpo (0) OK","GBIF"
"9",NA,NA,"RB","RB01324195","Jacaranda obovata Cham.",NA,"Bignoniaceae","Jacaranda","obovata",NA,"Cham.","L. Daneu & C. O. Andrino","",NA,"232",NA,"Rocha, F. O.",2014,11,18,"brazil","Bahia","Canavieiras","Conglomerado BA_1363-2-4-9",-39.059444,-15.659722,"Árvore, exsudado não observado. Casca externa marrom e grossa, casca interna marrom, tipo: laminada, desprendimento: placas lenhosas, sem odor. Sem Frutos. Duplicatas: RB","Jacaranda obovata Cham.",NA,"original coordinates OK","GBIF"
"10",NA,NA,"VIES","38649","Jacaranda obovata Cham.",NA,"Bignoniaceae","Jacaranda","obovata",NA,"Cham.","Moura, R.","2016-01-28",NA,"378",NA,"Oliveira, A.A. de",2014,11,19,"brazil","Espírito Santo","Linhares","",-40.028138,-19.38214,"SW1939","Jacaranda obovata Cham.",NA,"centroide mpo OK","GBIF"
