"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"HUEFS","233608","Jacaranda jasminoides (Thunb.) Sandwith",NA,"Bignoniaceae","Jacaranda","jasminoides",NA,"(Thunb.) Sandwith","T.Särkinen","2017-11-01",NA,"654",NA,"Moonlight, P.W.",2017,3,30,"brazil","Ceará","Crateús","Serra das Almas, around plot 1.",-40.928333,-5.146667,"Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","Jacaranda jasminoides (Thunb.) Sandwith",NA,"original coordinates OK","GBIF"
"2",NA,NA,"HST","21974","Jacaranda jasminoides (Thunb.) Sandwith",NA,"Bignoniaceae","Jacaranda","jasminoides",NA,"(Thunb.) Sandwith","","",NA,"72",NA,"J.E.L. Torres; W.B.Santos (Parcela C21 ind. 5271)",2017,4,20,"brazil","Pernambuco","Ipubi","Serrolândia",-40.235924,-7.49879,"Arbusto ca. 7,5 m alt. e 20,5 cm CAP; frutos secos marrons.","Jacaranda jasminoides (Thunb.) Sandwith",NA,"centroide mpo OK","GBIF"
"3",NA,NA,"ALCB","130203","Jacaranda jasminoides (Thunb.) Sandwith",NA,"Bignoniaceae","Jacaranda","jasminoides",NA,"(Thunb.) Sandwith","Guedes, ML","2018-01-01",NA,"30043",NA,"Guedes, ML; Alunos de Botânica Econômica",2017,12,1,"brazil","Bahia","Conceição do Coité","Serra do Mucambo.",-39.474167,-11.943889,"Folhas com folíolos membranáceos, face abaxial vilosa. Inflorescência com flores roxas. Fruto cápsula.","Jacaranda jasminoides (Thunb.) Sandwith",NA,"original coordinates outside municipality original in conceicao do coite falls in riachao do jacuipe","GBIF"
"4",NA,NA,"HUEFS","238892","Jacaranda jasminoides (Thunb.) Sandwith",NA,"Bignoniaceae","Jacaranda","jasminoides",NA,"(Thunb.) Sandwith","","",NA,"248",NA,"Rodrigues, P.",2017,12,8,"brazil","Piauí","São Raimundo Nonato","Parque Nacional Serra da Capivara",-42.333333,-8.416667,"Caatinga","Jacaranda jasminoides (Thunb.) Sandwith",NA,"original coordinates outside municipality original in sao raimundo nonato falls in joao costa","GBIF"
"5",NA,NA,"TEPB","30975","Jacaranda jasminoides (Thunb.) Sandwith",NA,"Bignoniaceae","Jacaranda","jasminoides",NA,"(Thunb.) Sandwith","D. Silva","2016-09-21",NA,"157",NA,"D. Silva",2016,1,26,"brazil","Piauí","Buriti dos Lopes","Fazenda Mucambo Velho",-41.705361,-3.366111,"Subarbusto, flor lilás, cheiro doce Ambiente: Cerrado ecotonal","Jacaranda jasminoides (Thunb.) Sandwith",NA,"original coordinates OK","GBIF"
"6",NA,NA,"HCDAL","12380","Jacaranda jasminoides (Thunb.) Sandwith",NA,"Bignoniaceae","Jacaranda","jasminoides",NA,"(Thunb.) Sandwith","Sousa, J F O","2017-05-15",NA,"HCDAL12380",NA,"Souza, J F O",2016,1,23,"brazil","Pernambuco","Moreilândia","Serra da Mata Nova, Chapada do Araripe",-39.486806,-7.515917,"Arbustivo ca. 2,5m; flor de cor roxa; folhas recompostas, opostas, espiraladas.","Jacaranda jasminoides (Thunb.) Sandwith",NA,"original coordinates OK","GBIF"
"7",NA,NA,"RB","RB01224759","Jacaranda jasminoides (Thunb.) Sandwith",NA,"Bignoniaceae","Jacaranda","jasminoides",NA,"(Thunb.) Sandwith","A.A.M. de Barros","2016-03-17",NA,"01",NA,"J. do Prado; A.G. de Moraes; L.G. Cabral; V. Melchiades",2016,2,22,"brazil","Rio de Janeiro","Niterói","Itaipu, Parque Estadual da Serra da Tiririca, Morro das Andorinhas, Trilha das Andorinhas",-43.044722,-22.975556,"","Jacaranda jasminoides (Thunb.) Sandwith",NA,"original coordinates OK","GBIF"
"8",NA,NA,"HURB","17119","Jacaranda jasminoides (Thunb.) Sandwith",NA,"Bignoniaceae","Jacaranda","jasminoides",NA,"(Thunb.) Sandwith","","",NA,"",NA,"Almeida, T.",2016,4,16,"brazil","Bahia","Salvador","Ipitanga; APA Joanes",-38.51033,-12.871185,"P132 A3","Jacaranda jasminoides (Thunb.) Sandwith",NA,"centroide mpo OK","GBIF"
"9",NA,NA,"RB","RB01115767","Jacaranda jasminoides (Thunb.) Sandwith",NA,"Bignoniaceae","Jacaranda","jasminoides",NA,"(Thunb.) Sandwith","L.O.AZEVEDO","",NA,"477",NA,"L.O. Azevedo; L.F.A. de Paula;  L.P. Mauad; S. Porembski",2016,4,4,"brazil","Bahia","Mucuri","Argôlo. Fazenda das Pedras, inselberg da antena. Propriedade de Pedro Boavista.",-40.116389,-17.848333,"Flores com corola vinácea com linhas brancas na face adaxial. Único indivíduo encontrado no afloramento.","Jacaranda jasminoides (Thunb.) Sandwith",NA,"original coordinates OK","GBIF"
"10",NA,NA,"HST","21690","Jacaranda jasminoides (Thunb.) Sandwith",NA,"Bignoniaceae","Jacaranda","jasminoides",NA,"(Thunb.) Sandwith","A.M.Miranda","2016-08-18",NA,"2",NA,"J.E.L.Torres; W.B.Santos (Parcela E39 ind. 3910 )",2016,5,30,"brazil","Pernambuco","Araripina","localidade Araújo",-40.493506,-7.614237,"Arvoreta ca. 7 m alt. e 15,5 cm CAP; folhas membranáceas; casca morta com estrias verticais e desprendimento de ritidoma; fruto maduro amarronzado.","Jacaranda jasminoides (Thunb.) Sandwith",NA,"centroide mpo OK","GBIF"
