"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"NY","NY","01241136","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","H. C. de Lima","2010-01-01T00:00:00.000+0000",NA,"751",NA,"R. A. X. Borges",2007,2,4,"Brazil","Bahia",NA,"Ilha de Boipeba. ArquipÃ©lago do Municipio de Cairu; APA TinharÃ©/Boipeba",-38.9197,-13.5886,NA,"6fcc4eb5-4ffe-4490-a240-c56331fbe50e",NA,"Hirtella bahiensis Prance"
"2",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","123712","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance",NA,NA,NA,"446",NA,"Piotto, D.",2007,7,8,"Brazil","Bahia","Uruçuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000123712",NA,"Hirtella bahiensis Prance"
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","70970","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","Asprino, R","2015-06-01T00:00:00.000+0000",NA,"144",NA,"Alves, L. de J.",2005,12,20,"Brazil","Bahia","Porto Seguro","Extremo Sul, RPPN- Manona",0,0,"de ca 11m. Folhas cartáceas, discolores. Inflorescência com flores de pétalas alvas com tons vináceos.","BRA:UFBA:ALCB:0000070970",NA,"Hirtella bahiensis Prance"
"4",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","122819","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance",NA,NA,NA,"CEPEC",NA,"Martini, A.",2004,4,NA,"Brazil","Bahia","Uruçuca","Estrada de Serra Grande para Itacaré. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Capoeira.",-39.115,-14.499722,"Floresta Ombrófila Densa.","BRA:CEPLAC:CEPEC:0000122819",NA,"Hirtella bahiensis Prance"
"5","2017-12-14T13:54:07.000+0000","MNHN","P","P00266017","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","Pignal",NA,NA,NA,"2043","Pignal, M.",2003,2,19,"Brazil",NA,NA,NA,-38.53333,-13,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00266017",NA,"Hirtella bahiensis Prance"
"6","2009-04-07T03:32:00.000+0000","MO","MO","3159035","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance",NA,NA,NA,"Pignal 2043",NA,"M. Pignal",2003,2,19,"Brazil","Bahia",NA,"Salvador, Parque de cidade. Restinga; 0 á 50 m.",-38.53333,-13,NA,"urn:catalog:MO:Tropicos:3159035","http://www.tropicos.org/Specimen/3159035","Hirtella bahiensis Prance"
"7",NA,"MA","MA","713607-1","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance",NA,NA,NA,"2043",NA,"M. Pignal",2003,2,19,"Brazil","Bah",NA,"Salvador, Parque da cidade",-38.52,-13,"arbre de 6 m, inflorescences terminales ou subterminales, bractéoles vert pâle bordées d´extensions glanduleuses moires. 5 sépales verdâtres, pétales blacs très courts. Etamines et pistil dépassant longuement des pétales. 5 étamines recourbées vers l. res",NA,NA,"Hirtella bahiensis Prance"
"8",NA,"NY","NY","685305","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","M.-C.Pignal","2004-01-01T00:00:00.000+0000",NA,"2043",NA,"M. M. Pignal",2003,2,19,"Brazil","Bahia",NA,"Parque da cidade.",-38.53,-13,NA,"5a4fdd12-2f1a-4401-9e74-af299e32e364",NA,"Hirtella bahiensis Prance"
"9","2015-07-24T10:58:08.000+0000","JBRJ","RB","RB00697535","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","R.ASPRINO",NA,NA,"331",NA,"J. L. Paixão; J. G. Jardim & S. Sant´Ana",2003,11,13,"Brazil","Bahia","Cairu","Rodovia para Cairu, ca. 15,5 km da BA-001.",-39.060555,-13.563333,"Árvore, ca. 17 m de altura. Folhas verdes com a face inferior mais clara. Flores com corola branca, cálice vináceo, brácteas com glândulas esverdeadas.","urn:catalog:JBRJ:RB:697535",NA,"Hirtella bahiensis Prance"
"10",NA,"NY","NY","01197955","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","G. T. Prance","2006-01-01T00:00:00.000+0000",NA,"331",NA,"J. L. PaixÃ£o",2003,11,13,"Brazil","Bahia",NA,"Rod. para CaÃ­ru, ca. 15.5 km da BA-001.",-39.03,-13.5633,NA,"2f3220fe-618c-45da-9a69-0139bd35ceac",NA,"Hirtella bahiensis Prance"
"11",NA,"Universidade Federal da Bahia (UFBA)","ALCB","050214","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","Asprino, R","2015-06-01T00:00:00.000+0000",NA,"57",NA,"Pacheco, LM",2001,11,17,"Brazil","Bahia","Santa Cruz Cabrália","Extremo Sul, Estação Veracruz",-39.016667,-16.266667,"19,0 m. Folhas cartáceas, discolores. Flores em botão, sépalas com glândulas. Fruto maduro de cor vermelha.; Estádio primário de desenvolvimento","BRA:UFBA:ALCB:0000050214",NA,"Hirtella bahiensis Prance"
"12",NA,"MBM","MBM","238758","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance",NA,NA,NA,"8445",NA,"Sobral, M; et al.",1997,1,NA,"Brazil","Bahia","Entre Rios","Subaúma",0,0,NA,"BRA:MBM:MBM:0000238758",NA,"Hirtella bahiensis Prance"
"13",NA,"UCS","HUCS","44726","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance",NA,NA,NA,"8445",NA,"Sobral, M.; et alii",1997,1,NA,"Brazil","Bahia","Sabaúma","Entre rios",0,0,"Região de mata ombrófila densa e formações pioneiras litorâneas(restinga)","BRA:UCS:HUCS:0000044726",NA,"Hirtella bahiensis Prance"
"14",NA,"UEFS","HUEFS","42923","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","R.Asprino","2014-08-01T00:00:00.000+0000",NA,"159",NA,"Jesus, N.G.",1997,10,5,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade.",NA,NA,NA,"BRA:UEFS:HUEFS:0000042923",NA,"Hirtella bahiensis Prance"
"15",NA,"Universidade Federal da Bahia (UFBA)","ALCB","043118","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","Asprino, R","2015-06-01T00:00:00.000+0000",NA,"0159",NA,"Jesus, NG de",1997,10,5,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade",-38.083333,-11.933333,"26,25m x 1,15m. Tronco de casca espessa, rugosa, fissuras longitudinais profundas, esfoliantes nas porções mais velhas. Folhas alternas, coriáceas, glabras, oblongas, face adaxial brilhante. Inflorescência em cachos. Botões e flores h","BRA:UFBA:ALCB:0000043118",NA,"Hirtella bahiensis Prance"
"16",NA,"UESC","UESC","3272","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","R. Asprimo","2016-03-01T00:00:00.000+0000",NA,"159",NA,"Jesus, N.G.",1997,10,5,"Brazil","Bahia","Entre Rios",NA,NA,NA,"Árvore: 26,25m x 1,15m, tronco de casca espessa, rugosa, fissuras longitudinais, profundas, esfoliante nas porções mais velha.; Especie frequente. Projeto Lontra/Saudade - Convênio UNEB-DCET/COPENER Florestal Ltda.","BRA:UESC:UESC:0000003272",NA,"Hirtella bahiensis Prance"
"17",NA,"MBM","MBM","231345","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance",NA,NA,NA,"28426",NA,"Harley, RM; et al.",1996,10,4,"Brazil","Bahia","Cairu","Ilha Morro do São Paulo",0,0,NA,"BRA:MBM:MBM:0000231345",NA,"Hirtella bahiensis Prance"
"18",NA,"UEFS","HUEFS","25280","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","G.T.Prance","2003-02-01T00:00:00.000+0000",NA,"28426",NA,"Harley, R.M.",1996,10,4,"Brazil","Bahia","Cairú","Ilha Morro do São Paulo, Caminho entre Mangabeira e Gamboa.",NA,NA,"(Mata). Areia.","BRA:UEFS:HUEFS:0000025280",NA,"Hirtella bahiensis Prance"
"19",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA049930","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","Plana, V.",NA,NA,"28426",NA,"Harley, R.M. ; Giulietti, A.M.",1996,10,4,"Brazil","Bahia","Cairú",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA049930",NA,"Hirtella bahiensis Prance"
"20",NA,"UFES","VIES","7805","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","Asprino, R.","2015-06-12T00:00:00.000+0000",NA,"4337",NA,"Pereira, O.J.; Gomes, J.M.L. & Pereira, S.V.",1992,12,3,"Brazil","Espírito Santo","Conceição da Barra","Aracruz Celulose S.A.",NA,NA,"SW1839","BRA:UFES:VIES:0000007805",NA,"Hirtella bahiensis Prance"
"21",NA,"Reserva Natural Vale (CVRD)","CVRD","3602","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","Rosa Fuks","1992-09-08T00:00:00.000+0000",NA,"1506",NA,"Folli, D.A.",1991,11,27,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Flamingo","BRA:CVRD:CVRD:0000003602",NA,"Hirtella bahiensis Prance"
"22",NA,"NY","NY","378152","Hirtella bahiensis Prance","Chrysobalanaceae","Hirtella","bahiensis","Prance","G. T. Prance","1992-01-01T00:00:00.000+0000",NA,"84",NA,"S. C. de Sant'Ana",1991,12,12,"Brazil","Bahia",NA,"Ca. 6-7 km na estr. que liga Arraial D'Ajuda a Trancoso",-39.0916,-16.5555,NA,"540c50f4-1d14-4ca9-9ebe-fb32dd0ce741",NA,"Hirtella bahiensis Prance"
