"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"RB","RB01326390","Duckeodendron cestroides Kuhlm.",NA,"Solanaceae","Duckeodendron","cestroides",NA,"Kuhlm.","L.L. Giacomin","2016-10-21",NA,"2915",NA,"L.L. Giacomin; T.J.C. André",2016,10,21,"brazil","Amazonas","Presidente Figueiredo","Vila de Balbina. Trilha da cachoeira da sussuarana, entrando a esquerda ao final da pista de pouso",-57.416944,-1.912778,"","Duckeodendron cestroides Kuhlm.",NA,"original coordinates outside municipality original in presidente figueiredo falls in nhamunda","GBIF"
"2",NA,NA,"RB","RB00902830","Duckeodendron cestroides Kuhlm.",NA,"Solanaceae","Duckeodendron","cestroides",NA,"Kuhlm.","Dexter, K.G.","",NA,"6881",NA,"Dexter, K.G.; Santana, F.",2014,6,26,"brazil","Amazonas","Manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO5:1500.",-59.928056,-2.960556,"25m alt., 32,9cm DBH, thick, chunky ridged bark, brown, small narrow butresses - Material no Banco de DNA","Duckeodendron cestroides Kuhlm.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","258725","Duckeodendron cestroides Kuhlm.",NA,"Solanaceae","Duckeodendron","cestroides",NA,"Kuhlm.","","2013-01-01",NA,"61",NA,"Gaui, TD",2012,6,NA,"brazil","Amazonas","","ZF2, Vicinal de origem no Km 50 da Rodovia BR-174",-60.09,-2.3828,"","Duckeodendron cestroides Kuhlm.",NA,"original coordinates outside municipality original in  falls in manaus","GBIF"
"4",NA,NA,"VascularPlants","S14-44539","Duckeodendron cestroides Kuhlm.",NA,"Solanaceae","Duckeodendron","cestroides",NA,"Kuhlm.","","",NA,"4335",NA,"E. Emanuelsson",2012,11,2,"brazil","Amazonas","","Brazil, Amazonas, Manaus, Itacoatiara Highway (Am-010). Entrance and Hq. at about Km. 24. Reserva Florestal Ducke. Forest on terra firme.  Along the main track.",NA,NA,"","Duckeodendron cestroides Kuhlm.",NA,NA,"GBIF"
"5",NA,NA,"EAFM","4690","Duckeodendron cestroides Kuhlm.",NA,"Solanaceae","Duckeodendron","cestroides",NA,"Kuhlm.","","",NA,"330",NA,"Gurgel-Silva, E.; Ajuricaba, A.A.L. & Costa, S.B.",2011,6,3,"brazil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, &nf;Próximo a zoo III.",-60.251153,-2.607107,"Árvore; com 15 m; folhas coriáceas com nervura central levemente discolores e margem revoluta; frutos maduros no chão e de cor amarela com cálice permante na base (carpoteca).; Vertente. ; HA","Duckeodendron cestroides Kuhlm.",NA,"centroide mpo (0) OK","GBIF"
"6",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","224081","Duckeodendron cestroides Kuhlm.",NA,"Solanaceae","Duckeodendron","cestroides",NA,"Kuhlm.","Assunção, P.A.C.L.","2006-01-01",NA,"41",NA,"Julịo, GR",2005,6,20,"brazil","Amazonas","","Porto Alegre. Terra firme.",-59.97,-2.374722,"","Duckeodendron cestroides Kuhlm.",NA,"original coordinates outside municipality original in  falls in rio preto da eva","GBIF"
"7",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","237779","Duckeodendron cestroides Kuhlm.",NA,"Solanaceae","Duckeodendron","cestroides",NA,"Kuhlm.","","",NA,"GPP64",NA,"Palacios, SL",2004,3,14,"brazil","Amazonas","","Reserva PDBFF (1202) - Colosso",NA,NA,"","Duckeodendron cestroides Kuhlm.",NA,NA,"GBIF"
"8",NA,NA,"UB","9114","Duckeodendron cestroides Kuhlm.",NA,"Solanaceae","Duckeodendron","cestroides",NA,"Kuhlm.","Sothers, CA","",NA,"874",NA,"Santos, JL",1998,4,7,"brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",-59.966667,-2.883333,"Árvore 25m; Floresta. Terra firme.","Duckeodendron cestroides Kuhlm.",NA,"original coordinates OK","GBIF"
"9",NA,NA,"NY","01062069","Duckeodendron cestroides Kuhlm.",NA,"Solanaceae","Duckeodendron","cestroides",NA,"Kuhlm.","","",NA,"307",NA,"C. A. Sothers",1995,2,10,"brazil","Amazonas","","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.  Floresta de PlatÃ´.",NA,NA,"","Duckeodendron cestroides Kuhlm.",NA,NA,"GBIF"
"10",NA,NA,"Herbarium","K001073597","Duckeodendron cestroides Kuhlm.",NA,"Solanaceae","Duckeodendron","cestroides",NA,"Kuhlm.","Sothers, C.A.","",NA,"307",NA,"Sothers, C.A.; Assunção, P.A.C.L.; Nascimento, J.R.",1995,2,10,"brazil","","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",-59.97,-2.88,"Flora da Reserva Ducke, Amazonas, Brasil. Overseas Development Administration","Duckeodendron cestroides Kuhlm.",NA,"original coordinates OK","GBIF"
