"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"RB","RB01385272","Parapiptadenia pterosperma (Benth.) Brenan",NA,"Fabaceae","Parapiptadenia","pterosperma",NA,"(Benth.) Brenan","H. C. de Lima & A. Novaes","",NA,"1486",NA,"C. Baez; E. Fernandez, T. Lima, R. Gomes",2018,3,20,"brazil","Rio de Janeiro","Saquarema","Antiga Reserva Ecológica de Jacarepiá (""Vilatur). Parque Estadual da Costa do Sol",-42.444722,-22.925278,"Árvore matriz nº 217; CAP 68 cm; Tronco estriado alvacento. Frutos verdes","Parapiptadenia pterosperma (Benth.) Brenan",NA,"original coordinates OK","GBIF"
"2",NA,NA,"RB","RB01385271","Parapiptadenia pterosperma (Benth.) Brenan",NA,"Fabaceae","Parapiptadenia","pterosperma",NA,"(Benth.) Brenan","H. C. de Lima & A. Novaes","",NA,"1485",NA,"C. Baez; E. Fernandez, T. Lima, R. Gomes",2018,3,20,"brazil","Rio de Janeiro","Saquarema","Antiga Reserva Ecológica de Jacarepiá (""Vilatur). Parque Estadual da Costa do Sol",-42.445833,-22.925278,"Árvore matriz nº 216; CAP 57 cm; Tronco estriado alvacento. Frutos vináceos","Parapiptadenia pterosperma (Benth.) Brenan",NA,"original coordinates OK","GBIF"
"3",NA,NA,"RB","RB01394975","Parapiptadenia pterosperma (Benth.) Brenan",NA,"Fabaceae","Parapiptadenia","pterosperma",NA,"(Benth.) Brenan","H.C. de Lima","",NA,"46",NA,"Elenice A. Fortes; Haroldo C. de Lima, Mariana A. Faitanin, Herick B.M. Viana, Nilson B. Neves Neto",2018,7,19,"brazil","Rio de Janeiro","São Francisco de Itabapoana","Na Trilha da Educação Ambiental. Floresta estacional. Estação Ecológica Estadual de Guaxindiba",-41.095833,-21.372778,"Árvore cerca de 12 metros de altura, tronco ramificado na base, com casca estriada, estrias avermelhadas. Ramos terminais roliços, nigrescentes, com lenticelas brancas. Com frutos castanhos, glabros. Sementes aladas. Amostra banco DNA. Fotos EAF. RBcarpo 8680","Parapiptadenia pterosperma (Benth.) Brenan",NA,"original coordinates OK","GBIF"
"4",NA,NA,"RB","RB01370862","Parapiptadenia pterosperma (Benth.) Brenan",NA,"Fabaceae","Parapiptadenia","pterosperma",NA,"(Benth.) Brenan","","",NA,"1745",NA,"L.J.T. Cardoso; O. Samor; D. Belmont & A. Santiago",2017,3,9,"brazil","Rio de Janeiro","Macaé","Macaé, região rural entre a RJ-106, a Estr. do Imburo, a Av. industrial e as localidades Balacó e Lot. Paradiso. Projeto - Terminal Portuário de Macaé. Coordenadas próximas ao indivíduo (WGS84). Isolada em área de pastagem próximo a fragmentos de F.O.D das terras baixas.",-41.769167,-22.280556,"CAP 108 cm; folíolos membranáceos; flores vináceas; frutos marrom-avermelhados","Parapiptadenia pterosperma (Benth.) Brenan",NA,"original coordinates OK","GBIF"
"5",NA,NA,"ALCB","134557","Parapiptadenia pterosperma (Benth.) Brenan",NA,"Fabaceae","Parapiptadenia","pterosperma",NA,"(Benth.) Brenan","Lima, HC","2017-11-01",NA,"8582",NA,"Lima, HC; Machado, DN; Lima, AN",2017,11,27,"brazil","Rio de Janeiro","Campos dos Goytacazes","Ibitioca, Morro do Itaóca, estrada para o torre.",-41.436667,-21.788056,"ca. 15 m alt. Tronco com casca lisa e alvacenta, DAP ca. 40 cm. Inflorescência pendulas com flores vinosas. Muito frequente.","Parapiptadenia pterosperma (Benth.) Brenan",NA,"original coordinates OK","GBIF"
"6",NA,NA,"RB","RB01380704","Parapiptadenia pterosperma (Benth.) Brenan",NA,"Fabaceae","Parapiptadenia","pterosperma",NA,"(Benth.) Brenan","L.J.S. Pinto","2017-11-27",NA,"1959",NA,"L.J.S. Pinto; G.A. de Queiroz",2017,11,27,"brazil","Rio de Janeiro","Cabo Frio","Reserva Tauá. Limite entre os municípios de Armação dos Búzios e Cabo Frio.",-41.996944,-22.753889,"Árvore heliófila, folhas membranáceas discolores verdes. Inflorescência pêndula, botões florais, cálice, corola e estames vinosos.","Parapiptadenia pterosperma (Benth.) Brenan",NA,"original coordinates OK","GBIF"
"7",NA,NA,"RB","RB01382714","Parapiptadenia pterosperma (Benth.) Brenan",NA,"Fabaceae","Parapiptadenia","pterosperma",NA,"(Benth.) Brenan","H.C. Lima","",NA,"7559",NA,"M. Verdi; C. Baez, E. Fernandez, R. Gomes",2017,12,9,"brazil","Rio de Janeiro","Armação dos Búzios","Área de Proteção Ambiental - APA do Pau-Brasil. Trilha das Caravelas. Parque Estadual da Costa do Sol",-41.948889,-22.806944,"Árvore matriz nº 45; CAP 46; muito frequente; folíolos levemente discolores verdes; fruto dispersado de coloração castanha; coletada no interior do fragmento","Parapiptadenia pterosperma (Benth.) Brenan",NA,"original coordinates OK","GBIF"
"8",NA,NA,"RB","RB01382722","Parapiptadenia pterosperma (Benth.) Brenan",NA,"Fabaceae","Parapiptadenia","pterosperma",NA,"(Benth.) Brenan","M. Verdi","",NA,"7604",NA,"M. Verdi; C. Baez, E. Fernandez, R. Gomes",2017,12,11,"brazil","Rio de Janeiro","Cabo Frio","Área de Proteção Ambiental - APA do Pau-Brasil. Rua Pau-Brasil. Parque Estadual da Costa do Sol",-41.974722,-22.818889,"Árvore matriz nº 126; CAP 74 cm; frequente; caule fissurado; folíolos concolores verdes; inflorescência espiciforme com flores (cálice, corola e estame) e botões de cor vinácea; coletada no interior do fragmento","Parapiptadenia pterosperma (Benth.) Brenan",NA,"original coordinates outside municipality original in cabo frio falls in armacao dos buzios","GBIF"
"9",NA,NA,"RB","RB01382707","Parapiptadenia pterosperma (Benth.) Brenan",NA,"Fabaceae","Parapiptadenia","pterosperma",NA,"(Benth.) Brenan","M. Verdi","",NA,"7606",NA,"M. Verdi; C. Baez, E. Fernandez, R. Gomes",2017,12,11,"brazil","Rio de Janeiro","Cabo Frio","Área de Proteção Ambiental - APA do Pau-Brasil. Rua Pau-Brasil. Parque Estadual da Costa do Sol",-41.975,-22.818333,"Árvore matriz nº 131; CAP 100 cm; frequente; caule fissurado; folíolos concolores verdes; inflorescência espiciforme com flores (cálice, corola e estame) e botões de cor vinácea; coletada no interior do fragmento","Parapiptadenia pterosperma (Benth.) Brenan",NA,"original coordinates outside municipality original in cabo frio falls in armacao dos buzios","GBIF"
"10",NA,NA,"CVRD","15241","Parapiptadenia pterosperma (Benth.) Brenan",NA,"Fabaceae","Parapiptadenia","pterosperma",NA,"(Benth.) Brenan","Domingos A. Folli","2015-02-12",NA,"7332",NA,"Folli, D.A.",2015,2,12,"brazil","Espírito Santo","ANCHIETA","",-40.68709,-20.719253,"<ll>dwc_commonname:</ll> Angico vermelho","Parapiptadenia pterosperma (Benth.) Brenan",NA,"centroide mpo OK","GBIF"
