"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"RB","RB01153376","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus",NA,"Allem.","H.C. Lima","",NA,"8256",NA,"Haroldo C. de Lima; D.N.S. Machado, I. Huamantupa e G.A. de Queiroz",2016,6,27,"brazil","Rio de Janeiro","Maricá","Pindobas, Estrada do Camburi, antes da plataforma de voo-livre. Fragmento de mata de morrote, solo argiloso.",-42.853333,-22.8925,"Árvore com 15 m alt. Tronco com casca fissurada-sulcada e alvacenta, DAP ca. 20 cm. Estéril. Muito abundante na área.  Material banco DNA.","Myrocarpus fastigiatus Allem.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"RB","RB01154475","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus",NA,"Allem.","J.R.Mattos e M. Nadruz","",NA,"425",NA,"J.R.Mattos; M.Nadruz, J.Caruso",2016,7,NA,"brazil","Rio de Janeiro","Rio de Janeiro","Canteiro 30F, JBRJ  Tombo: 5702  Jardim Botânico do Rio de Janeiro",-43.45231,-22.924471,"Ramos cilíndricos e verrucosos. Folhas alternas, com pecíolo glabro, lâmina foliar composta, com folíolos elípticos de margem inteira. Flores com sépalas esverdeadas. Fruto esverdeado imaturo, se desenvolvendo.","Myrocarpus fastigiatus Allem.",NA,"centroide mpo OK","GBIF"
"3",NA,NA,"ALCB","131851","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus",NA,"Allem.","","",NA,"3516",NA,"Cardoso, D; Ramos, G; Araújo, LC",2015,1,10,"brazil","Bahia","Elísio Medrado","Estrada para a sede do Projeto GAMBA, na base da Serra da Jib?ia.",-39.485556,-12.878611,"com 7-12 m alt. Folhas com folíolos papiráceos a membranáceos. Flores com cálice verde-claro e pétalas brancas; estames com filetes brancos e anteras amarelos. DNA. Flores e botões preservados em álcool 70% para estudos de ontogenia.","Myrocarpus fastigiatus Allem.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"HUEFS","211828","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus",NA,"Allem.","","",NA,"1527",NA,"Nascimento, F.H.F.",2014,1,30,"brazil","Bahia","Jussari","RPPN Serra do Teimoso.",-39.535,-15.158333,"","Myrocarpus fastigiatus Allem.",NA,"original coordinates OK","GBIF"
"5",NA,NA,"UESC","16361","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus",NA,"Allem.","A.Q. Lima","2014-02-01",NA,"19",NA,"Daltrini, C.N.",2013,8,29,"brazil","Bahia","Itapebi","",-39.752778,-15.923056,"Hábitat pastagem.; Árvore de aproximadamente 9 metros, fruto maduro cor creme.; Monitoramento de Fauna - UHE Itapebi. Fitossociologia e florística.","Myrocarpus fastigiatus Allem.",NA,"original coordinates OK","GBIF"
"6",NA,NA,"HUFU","68210","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus",NA,"Allem.","Guedes, M.L.","2014-01-01",NA,"20771",NA,"Guedes, M.L.; Silva, M. .S.",2013,8,18,"brazil","Bahia","Santa Terezinha","Serra da Jibóia",-39.516667,-12.766667,"Árvore de 5 m de altura. Folhas com folíolos membranáceos. Fruto sâmara, com núcleo seminífero fusiforme, provido de bolsas resiníferas; alas longitudinais venosas.; Área antropizada.","Myrocarpus fastigiatus Allem.",NA,"original coordinates outside municipality original in santa terezinha falls in santa teresinha","GBIF"
"7",NA,NA,"HUEFS","196301","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus",NA,"Allem.","","",NA,"15349",NA,"Queiroz, L.P.de",2012,3,13,"brazil","Bahia","Itaberaba","Fazenda Leão dos Brejos. Localidade Gameleira, ca. 6 Km N do entroncamento com a BR-242, após a Fazenda Monte Verde e a Escola Ulysses Guimarães.",-40.526667,-12.4125,"Floresta Estacional Semi-decidual.","Myrocarpus fastigiatus Allem.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"HUESB","6563","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus",NA,"Allem.","Lima, I.B.","2012-11-22",NA,"14",NA,"Moreira, R.S.; Menezes, D.; Silva, G.S.; Menezes, D.; Silva, G.S.",2011,7,8,"brazil","Bahia","Jequié","Brejo Novo 9km do Mandacarú.",-40.159646,-13.871669,"Árvore, ca. 6m de alt.; Folhas composta; Fruto sâmara.; Mata.","Myrocarpus fastigiatus Allem.",NA,"centroide mpo (0) OK","GBIF"
"9",NA,NA,"HUEFS","160679","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus",NA,"Allem.","","",NA,"2843",NA,"Cardoso, D.",2010,3,20,"brazil","Bahia","Santa Teresinha","Estrada para a área do Projeto Gambá.",-39.466667,-12.833333,"Borda de mata ombrófila na encosta da serra.","Myrocarpus fastigiatus Allem.",NA,"original coordinates outside municipality original in santa teresinha falls in castro alves","GBIF"
"10",NA,NA,"Botany","V0371214F","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus",NA,"Allem.","","",NA,"2843",NA,"D. B. Cardoso",2010,3,20,"brazil","","","",-52.8731,-10.8339,"","Myrocarpus fastigiatus Allem.",NA,"original coordinates outside municipality original in  falls in sao jose do xingu","GBIF"
