"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","233618","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke","R.T.Pennington","2017-11-01T00:00:00.000+0000",NA,"664",NA,"Moonlight, P.W.",2017,3,30,"Brazil","Ceará","Crateús","Serra das Almas, around plot 1.",-40.928333,-5.146667,"Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","BRA:UEFS:HUEFS:0000233618",NA,"Dalbergia cearensis Ducke"
"2",NA,"UEFS","HUEFS","233685","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke","R.T.Pennington","2017-11-01T00:00:00.000+0000",NA,"731",NA,"Moonlight, P.W.",2017,3,NA,"Brazil","Ceará","Crateús","Serra das Almas, around plot 2.",-40.915,-5.141389,"Dry forest to 10m with moderately dense shrub layer. Very sparse herb layer. Rocky shallow clay-sand soil, ca. 20cm deep over sandstone bedrock.","BRA:UEFS:HUEFS:0000233685",NA,"Dalbergia cearensis Ducke"
"3",NA,"UEFS","HUEFS","233690","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke","R.T.Pennington","2017-11-01T00:00:00.000+0000",NA,"736",NA,"Moonlight, P.W.",2017,3,NA,"Brazil","Ceará","Crateús","Serra das Almas, around plot 2.",-40.915,-5.141389,"Dry forest to 10m with moderately dense shrub layer. Very sparse herb layer. Rocky shallow clay-sand soil, ca. 20cm deep over sandstone bedrock.","BRA:UEFS:HUEFS:0000233690",NA,"Dalbergia cearensis Ducke"
"4",NA,"UEFS","HUEFS","235505","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke",NA,NA,NA,"33",NA,"Mizushima, M.",2017,4,3,"Brazil","Ceará","Cratéus","Serra das Almas",NA,NA,"Caatinga","BRA:UEFS:HUEFS:0000235505",NA,"Dalbergia cearensis Ducke"
"5",NA,"UEFS","HUEFS","235497","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke",NA,NA,NA,"25",NA,"Mizushima, M.",2017,4,2,"Brazil","Ceará","Cratéus","Serra das Almas",NA,NA,"Caatinga","BRA:UEFS:HUEFS:0000235497",NA,"Dalbergia cearensis Ducke"
"6",NA,"Universidade Federal do Ceará, UFC","EAC","61140","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke","Araújo, F.F.","2017-05-01T00:00:00.000+0000",NA,"207",NA,"Araújo, F.F.",2017,5,14,"Brazil","Ceará","Graça","Sítio Santa Clara.",-40.812694,-3.968444,"Inventário florístico da Região Noroeste do Estado do Ceará: diversidade e potencialidades do bioma Caatinga.; Árvore, ca. 6-7 m alt.; caule cinza esbranquiçados; folhas cartáceas; frutos sâmaras verdes, imaturas.; Área de caatinga fe","BRA:UFC:EAC:0000061140",NA,"Dalbergia cearensis Ducke"
"7",NA,"UEFS","HUEFS","241488","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke","F.F.Araújo","2017-05-01T00:00:00.000+0000",NA,"207",NA,"Araújo, F.F.",2017,5,14,"Brazil","Ceará","Graça","Sítio Santa Clara.",-40.812778,-3.968333,"Área de caatinga fechada com solo rochoso, Floresta estacional caducifólia semidecidua (mata seca).","BRA:UEFS:HUEFS:0000241488",NA,"Dalbergia cearensis Ducke"
"8",NA,"UEFS","HUEFS","238809","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke",NA,NA,NA,"217",NA,"Mizushima, M.",2017,12,8,"Brazil","Piauí","São Raimundo Nonato","Parque Nacional Serra da Capivara",-42.333333,-8.416667,"Caatinga","BRA:UEFS:HUEFS:0000238809",NA,"Dalbergia cearensis Ducke"
"9",NA,"UEFS","HUEFS","238890","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke",NA,NA,NA,"246",NA,"Rodrigues, P.",2017,12,8,"Brazil","Piauí","São Raimundo Nonato","Parque Nacional Serra da Capivara",-42.333333,-8.416667,"Caatinga","BRA:UEFS:HUEFS:0000238890",NA,"Dalbergia cearensis Ducke"
"10",NA,"UEFS","HUEFS","225896","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke",NA,NA,NA,"16489",NA,"Queiroz, L.P.de",2016,12,1,"Brazil","Bahia","Umburanas","Trilha de Minas do Mimoso para o Alegre.",-41.429444,-10.308889,"Afloramento rochoso.","BRA:UEFS:HUEFS:0000225896",NA,"Dalbergia cearensis Ducke"
"11",NA,"Universidade Federal do Ceará, UFC","EAC","58160","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke","Castro, A.S.F.","2015-01-23T00:00:00.000+0000",NA,"2855",NA,"Castro, A.S.F.",2015,1,23,"Brazil","Ceará","Guaramiranga","Pendanga.",0,0,"Arvoreta.; Mata seca.","BRA:UFC:EAC:0000058160",NA,"Dalbergia cearensis Ducke"
"12",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","HTSA","6138","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke","Queiroz, L.P.",NA,NA,"486",NA,"Martins.C.T.V.D",2015,2,7,"Brazil","Bahia","Juazeiro","Serra do Mulato",0,0,"Árvore. Frutos imaturos verdes.","BRA:CPATSA:HTSA:0000006138",NA,"Dalbergia cearensis Ducke"
"13",NA,"UFRB","HURB","12693","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke","M.L.Guedes","2015-06-01T00:00:00.000+0000",NA,"23550",NA,"Guedes, M.L.; Alunos de BOTC05",2015,6,12,"Brazil","Bahia","Ipupiara","Chapada Diamantina; Entrada para o caminho para o Rio Verde",-42.3675,-11.758333,"Hábito: arbusto","BRA:UFRB:HURB:0000012693",NA,"Dalbergia cearensis Ducke"
"14",NA,"Universidade Federal da Bahia (UFBA)","ALCB","121075","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke","Guedes, ML","2015-06-01T00:00:00.000+0000",NA,"23550",NA,"Guedes, ML; Alunos de Botânica BIO C05",2015,6,12,"Brazil","Bahia","Ipupiara","Entrada para caminho para o Rio Verde.",-42.3675,-11.758333,"Folhas com folíolos papiráceos. Inflorescência cimeira curta. Frutos passados, sâmaras.","BRA:UFBA:ALCB:0000121075",NA,"Dalbergia cearensis Ducke"
"15",NA,"UEFS","HUEFS","230607","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke",NA,NA,NA,"30",NA,"Santos, J.E.",2015,8,19,"Brazil","Pernambuco","Serrita","Área proximo a FLONA Negreiros, estrada entre Serrita e a FLONA.",-39.329167,-7.939167,"Savana Estépica, Neossolo Litólico Eutrófico","BRA:UEFS:HUEFS:0000230607",NA,"Dalbergia cearensis Ducke"
"16","2016-07-19T10:51:26.000+0000","JBRJ","RB","RB01147815","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke","J.E. Santos","2015-08-25T00:00:00.000+0000",NA,"30",NA,"J.E. Santos",2015,8,19,"Brazil","Pernambuco","Serrita","Área próximo a FLONA Negreiros, estrada entre Serrita e a FLONA.",-39.329167,-7.939167,NA,"urn:catalog:JBRJ:RB:1147815",NA,"Dalbergia cearensis Ducke"
"17",NA,"Universidade Federal do Ceará, UFC","EAC","56407","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke","Sampaio, V.S.","2014-02-17T00:00:00.000+0000",NA,"150",NA,"Ferreira, A.E.S.",2014,1,20,"Brazil","Ceará","Viçosa do Ceará","congl. 41, sub. 3, árv. 25.",-41.22,-3.600006,"Inventário Florestal Nacional - CE; Árvore, flor amarela.&nf;Dups RB.; Caatinga de encosta.","BRA:UFC:EAC:0000056407",NA,"Dalbergia cearensis Ducke"
"18",NA,"Universidade Federal do Ceará, UFC","EAC","56068","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke","Castro, A.S.F.","2014-04-01T00:00:00.000+0000",NA,"2775",NA,"Castro, A.S.F.",2014,1,2,"Brazil","Ceará","Graça","Sítio Mariano",0,0,"Arvoreta.","BRA:UFC:EAC:0000056068",NA,"Dalbergia cearensis Ducke"
"19",NA,"Universidade Federal do Ceará, UFC","EAC","56415","Dalbergia cearensis Ducke",NA,"Fabaceae","Dalbergia","cearensis","Ducke","Sampaio, V.S.","2014-02-19T00:00:00.000+0000",NA,"164",NA,"Batista, W.",2014,1,21,"Brazil","Ceará","Moraújo","congl. 31, sub. 2, árv. 7.&nf;Estrato intermediário.",-40.679983,-3.420006,"Inventário Florestal Nacional - CE; Árvore, flor amarela, cerne de cor violete.&nf;Dups RB.","BRA:UFC:EAC:0000056415",NA,"Dalbergia cearensis Ducke"
