"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1",NA,"UEFS","HUEFS","219941","Moldenhawera blanchetiana Tul.",NA,"Fabaceae","Moldenhawera","blanchetiana",NA,"Tul.",NA,NA,NA,"16158",NA,"Queiroz, L.P.de",2015,11,24,"Brazil","Bahia",NA,"BA 001, entrada para Guaibim.",-38.964167,-12.208611,NA,"BRA:UEFS:HUEFS:0000219941",NA,"Moldenhawera blanchetiana Tul.",NA
"2",NA,"UEFS","HUEFS","219954","Moldenhawera blanchetiana var. multijuga L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","blanchetiana","multijuga","var. multijuga L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"16171",NA,"Queiroz, L.P.de",2015,11,25,"Brazil","Bahia","Nilo Peçanha","Jatimane. Trilha em frente ao restaurante Muzuán do Quilombo à beira do rio Cachoeira do Jatimane.",-39.044444,-13.689722,NA,"BRA:UEFS:HUEFS:0000219954",NA,"Moldenhawera blanchetiana var. multijuga L.P.Queiroz, G.P.Lewis & Allkin",NA
"3","2017-10-15T11:50:32.000+0000","JBRJ","RB","RB01174253","Moldenhawera blanchetiana Tul.",NA,"Fabaceae","Moldenhawera","blanchetiana",NA,"Tul.",NA,NA,NA,"16158",NA,"L.P. de Queiroz",2015,11,24,"Brazil","Bahia","Bahia","BA 001, entrada para Guaibim",-58.964167,-12.208611,NA,"urn:catalog:JBRJ:RB:1174253",NA,"Moldenhawera blanchetiana Tul.",NA
"4",NA,"UEFS","HUEFS","205857","Moldenhawera blanchetiana var. blanchetiana",NA,"Fabaceae","Moldenhawera","blanchetiana","blanchetiana","var. blanchetiana",NA,NA,NA,"250",NA,"Vivas, C.V.",2014,2,16,"Brazil","Bahia","Itacaré","RPPN Capitão.",-39.075278,-14.339444,NA,"BRA:UEFS:HUEFS:0000205857",NA,"Moldenhawera blanchetiana var. blanchetiana",NA
"5",NA,"UEFS","HUEFS","205856","Moldenhawera blanchetiana var. blanchetiana",NA,"Fabaceae","Moldenhawera","blanchetiana","blanchetiana","var. blanchetiana",NA,NA,NA,"249",NA,"Vivas, C.V.",2014,2,15,"Brazil","Bahia","Uruçuca","Serra Grande.",-39.054722,-14.458611,NA,"BRA:UEFS:HUEFS:0000205856",NA,"Moldenhawera blanchetiana var. blanchetiana",NA
"6",NA,"UEFS","HUEFS","205855","Moldenhawera blanchetiana var. blanchetiana",NA,"Fabaceae","Moldenhawera","blanchetiana","blanchetiana","var. blanchetiana",NA,NA,NA,"248",NA,"Vivas, C.V.",2014,2,2,"Brazil","Bahia","Una","RPPN Nova Angélica.",-39.056667,-15.251667,NA,"BRA:UEFS:HUEFS:0000205855",NA,"Moldenhawera blanchetiana var. blanchetiana",NA
"7",NA,"UEFS","HUEFS","205547","Moldenhawera blanchetiana var. blanchetiana",NA,"Fabaceae","Moldenhawera","blanchetiana","blanchetiana","var. blanchetiana",NA,NA,NA,"15846",NA,"Queiroz, L.P.de",2014,3,11,"Brazil","Bahia","Una","Reserva Biológica de Una.",-39.063333,-15.178889,"Floresta Ombrófila Densa.","BRA:UEFS:HUEFS:0000205547",NA,"Moldenhawera blanchetiana var. blanchetiana",NA
"8","2017-10-14T09:24:43.000+0000","JBRJ","RB","RB00897725","Moldenhawera blanchetiana var. blanchetiana",NA,"Fabaceae","Moldenhawera","blanchetiana","blanchetiana","var. blanchetiana",NA,NA,NA,"15846",NA,"L.P. de Queiroz; et al",2014,3,11,"Brazil","Bahia","Una","Reserva Biológica de Una.",-39.063333,-15.178889,"Árvore ca. 6m alt. Folíolos cartáceos, discolores, tricomas ferrugíneos na face abaxial. Estéril","urn:catalog:JBRJ:RB:897725",NA,"Moldenhawera blanchetiana var. blanchetiana",NA
"9",NA,"UEFS","HUEFS","186265","Moldenhawera blanchetiana Tul.",NA,"Fabaceae","Moldenhawera","blanchetiana",NA,"Tul.",NA,NA,NA,"254",NA,"Vivas, C.V.",2014,6,7,"Brazil","Bahia","Una","BA 001 próximo a Una.",-39.058333,-15.284167,NA,"BRA:UEFS:HUEFS:0000186265",NA,"Moldenhawera blanchetiana Tul.",NA
"10",NA,"UEFS","HUEFS","186266","Moldenhawera blanchetiana Tul.",NA,"Fabaceae","Moldenhawera","blanchetiana",NA,"Tul.",NA,NA,NA,"255",NA,"Vivas, C.V.",2014,6,7,"Brazil","Bahia","Una","Estrada Vila Brasil - Lençois.",-39.038056,-15.107778,NA,"BRA:UEFS:HUEFS:0000186266",NA,"Moldenhawera blanchetiana Tul.",NA
