"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","11389","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke",NA,NA,NA,"49",NA,"Amoêdo, S.C.; Pereira, E.C. & Britto, A.S.",2014,8,25,"Brazil","Amazonas","Manicoré","Distrito de Santo Antônio do Matupi, Área de manejo do Sr. Amadeu Rodriges Vidal, Fazenda Mão de Bronze, rodovia transamazonica 234",-61.607697,-7.908711,"Árvore; dossel; base reta, tronco de cor marrom escuro; entrecasca vermelha; ritidoma escamoso com desprendimento em placas; exsudato amarelado; odor copaíba; folha composta e alterna; pulvino.; Terra-firme, platô. ; HA","BRA:IFAM - CMZL:EAFM:0000011389",NA,"Eperua oleifera var. campestris Ducke"
"2","2017-10-18T11:55:08.000+0000","JBRJ","RB","RB00776096","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke","I.P.Reis","2013-03-13T00:00:00.000+0000",NA,"06",NA,"I.P. Reis; P.L. Quindere",2013,3,13,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque do Jardim Botânico. Parque do Jardim Botânico do Rio de Janeiro, canteiro 25A, árvore 5049, apoiada na palmeira 5048.",NA,NA,"Árvore caida, apoiada em uma palmeira.","urn:catalog:JBRJ:RB:776096",NA,"Eperua oleifera Ducke"
"3","2009-12-10T14:07:57.000+0000","JBRJ","RB","RB00140253","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,NA,NA,NA,"B.C.KURTZ; R.P.REIS-SANTOS",1991,5,25,"Brazil","Rio de Janeiro","Rio de Janeiro","JARDIM BOTÂNICO, PARQUE FLORÍSTICO.",NA,NA,"ÁRVORE COM 9 M DE ALT; RAMIFICANDO NA BASE, ESTÉRIL","urn:catalog:JBRJ:RB:140253",NA,"Eperua oleifera Ducke"
"4",NA,"NY","NY","1161271","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke","J. W. Grimes","1997-01-01T00:00:00.000+0000",NA,"3221",NA,"H. C. de Lima",1987,11,17,"Brazil","Amazonas",NA,"Alto Rio Negro, Rio UaupÃ©s, IpanurÃ©, estrada para Urubuquara",-67.0908182152704,-0.133569081695947,NA,"70b4f149-2b31-42f9-ac4b-2f5ec5e072d0",NA,"Eperua oleifera Ducke"
"5",NA,"US","Botany","3198838","Eperua oleifera Ducke","cf.","Fabaceae","Eperua","oleifera",NA,"Ducke","Grimes, J. W.",NA,NA,"8047",NA,"C. A. Cid Ferreira",1986,8,25,"Brazil","Pará",NA,"Rio cachorro, entre as cach. alta e conde.",-57.2,-0.9167,NA,"http://n2t.net/ark:/65665/315d5200e-1f23-40fe-b4b0-8ac67b7acac2",NA,"Eperua oleifera Ducke"
"6","2012-08-29T00:00:00.000+0000","K","Herbarium","K000834051","Eperua oleifera Ducke","aff.","Fabaceae","Eperua","oleifera",NA,"Ducke","Grimes, J.",NA,NA,"7654",NA,"et al.; Ferreira, C.A.C.",1986,8,12,"Brazil",NA,"Oriximiná","Margem direita do rio Mapuera, entre as Cach. Paraíso Grande e Maracajá. Área do reservatório da 2ª etapa.",-57.58,-0.97,"Projeto Flora Amazônica - Convênio CNPq - NSF","http://specimens.kew.org/herbarium/K000834051",NA,"Eperua oleifera Ducke"
"7","2012-08-29T00:00:00.000+0000","K","Herbarium","K000834049","Eperua oleifera Ducke","aff.","Fabaceae","Eperua","oleifera",NA,"Ducke","Grimes, J.",NA,NA,"7872",NA,"et al.; Ferreira, C.AC.",1986,8,20,"Brazil",NA,"Oriximiná","BR 163 a 9km de Cachoeira Porteira. Vicinal ES-9.",-57.03,-1,"Convênio CNPq - NSF. Projeto Flora Amazônica","http://specimens.kew.org/herbarium/K000834049",NA,"Eperua oleifera Ducke"
"8","2012-08-29T00:00:00.000+0000","K","Herbarium","K000834052","Eperua oleifera Ducke","aff.","Fabaceae","Eperua","oleifera",NA,"Ducke","Grimes, J.",NA,NA,"8047",NA,"et al.; Ferreira, C.A.C.",1986,8,25,"Brazil",NA,"Oriximiná","Rio Cachorro, entre as Cach, Alta e Conde.",-57.2,-0.92,"Projeto Flora Amazônica. Convênio CNPq- NSF","http://specimens.kew.org/herbarium/K000834052",NA,"Eperua oleifera Ducke"
"9","2009-12-10T14:07:57.000+0000","JBRJ","RB","RB00140261","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke","H.C.DE LIMA","1985-01-01T00:00:00.000+0000",NA,NA,NA,"ISMAEL R.C.; RICARDO C.C.",1985,4,25,"Brazil","Rio de Janeiro","Rio de Janeiro","PARQUE FLORÍSTICO DO J.B.R.J.",NA,NA,"ÁRVORE, FLOR ROSA, FRUTO N.T.","urn:catalog:JBRJ:RB:140261",NA,"Eperua oleifera Ducke"
"10","2014-07-22T08:03:10.000+0000","JBRJ","RB","RB00140265","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke","I.P. Reis","2013-05-13T00:00:00.000+0000",NA,"5791",NA,"C. A. Cid Ferreira",1985,4,24,"Brazil","Amazonas","Manicoré","BR 230 Rod. Transamazônica, a 243 km de Huimaitá.",-61.166667,-7.666667,"Arvoreta de 8m de altura, flores de cor lilás.","urn:catalog:JBRJ:RB:140265",NA,"Eperua oleifera var. campestris Ducke"
"11","2012-08-29T00:00:00.000+0000","K","Herbarium","K000834047","Eperua oleifera var. oleifera",NA,"Fabaceae","Eperua","oleifera","oleifera","var. oleifera","Herendean, P.",NA,NA,"5913",NA,"Henderson, A.; Silva, O.A.; Ferreira, C.A.C.; Santos, J.L.; Parker, D.; Rodrigues, K.F.; Rickson, F.; Coelho, J.A.",1985,4,30,"Brazil",NA,"Novo Aripuanã","BR-230. Rodovia Transamazônica entre os Km 350 e 400 ao leste de Humaitá.",NA,NA,"Projeto Flora Amazônica - Excursão à Rodovia Transamazônica - 1985 - Convênio CNPq/NSF (INPA - New York Botanical Garden). Pollen material taken from this specimen for study at the Royal Botanic Gardens, Kew HB264 Feb 196","http://specimens.kew.org/herbarium/K000834047",NA,"Eperua oleifera var. oleifera"
"12","2009-07-24T16:01:00.000+0000","MO","MO","3255819","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke","D.M.A. Rozendaal","2004-01-01T00:00:00.000+0000",NA,"Cid Ferreira 5791",NA,"C.A. Cid Ferreira",1985,4,24,"Brazil","Amazonas",NA,"Mun. de Manicoré, BR 230. Rod. Transamazônica, a 243 km de Humaità. Campina aberta, solo arenoso branco.",-61.16666,-7.66666,NA,"urn:catalog:MO:Tropicos:3255819","http://www.tropicos.org/Specimen/3255819","Eperua oleifera var. campestris Ducke"
"13",NA,"US","Botany","3198842","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,NA,"5913",NA,"C. A. Cid Ferreira",1985,4,30,"Brazil","Amazonas",NA,"Br230. rod. transamazonica entre os kms 350 e 400 ao leste de humaita",NA,NA,NA,"http://n2t.net/ark:/65665/3fbc43c78-7a43-45d4-b6a0-4b920aeac787",NA,"Eperua oleifera Ducke"
"14","2009-07-24T16:01:00.000+0000","MO","MO","3256887","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke","F. J. Meheler","1995-01-01T00:00:00.000+0000",NA,"Cid Ferreira 5913",NA,"C.A. Cid Ferreira",1985,4,30,"Brazil","Amazonas",NA,"Mun de Novo Aripuaña, BR 230. Rod. Transamazônica entre os kms 350 e 400 ao leste de Humaitá. Campo natural, solo arenoso.",NA,NA,NA,"urn:catalog:MO:Tropicos:3256887","http://www.tropicos.org/Specimen/3256887","Eperua oleifera var. campestris Ducke"
"16","2012-08-29T00:00:00.000+0000","K","Herbarium","K000834050","Eperua oleifera Ducke","aff.","Fabaceae","Eperua","oleifera",NA,"Ducke","Grimes, J.",NA,NA,"5791",NA,"Coelho., J.A.; Henderson, A.; Silva, O.A.; Ferreira, C.A.C.; Santos, J.L.; Parker, D.; Rodrigues, K.F.; Rickson, F.",1985,4,21,"Brazil",NA,"Manicoré","BR 230 Rod. Transamazônica, a 243 Km de Humaitá.",-61.17,-7.67,"Projeto Flora Amazônica. Excursão à Rodovia Transamazônica - 1985. Convênio CNPq/NSF (INPA - New York Botanical Garden)","http://specimens.kew.org/herbarium/K000834050",NA,"Eperua oleifera Ducke"
