"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"Universidade Federal da Bahia (UFBA)","ALCB","131754","Hymenolobium modestum Ducke",NA,"Fabaceae","Hymenolobium","modestum","Ducke","Melchor-Castro, B","2018-08-01T00:00:00.000+0000",NA,"4054",NA,"Cardoso, D; T. André; Peu",2016,4,11,"Brazil","Pará","Itaituba","Penedo, Terra Preta. Rio Tapaj?s.",-57.245,-5.659722,"Planta jovem. DNA.","BRA:UFBA:ALCB:0000131754",NA,"Hymenolobium modestum Ducke",NA,NA
"2",NA,"Universidade Federal da Bahia (UFBA)","ALCB","132110","Hymenolobium modestum Ducke",NA,"Fabaceae","Hymenolobium","modestum","Ducke","Melchor-Castro, B","2018-08-01T00:00:00.000+0000",NA,"4085",NA,"Cardoso, D; Giacomin, LL",2016,4,19,"Brazil","Pará","Belterra","BR-163, entorno da FLONA Tapaj?s.",-54.915833,-2.875833,"jovem, ca. 3 m alt. DNA.","BRA:UFBA:ALCB:0000132110",NA,"Hymenolobium modestum Ducke",NA,NA
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","132115","Hymenolobium modestum Ducke",NA,"Fabaceae","Hymenolobium","modestum","Ducke","Melchor-Castro, B","2018-08-01T00:00:00.000+0000",NA,"4090",NA,"Cardoso, D; Giacomin, LL",2016,4,19,"Brazil","Pará","Belterra","BR-163, entorno da FLONA Tapaj?s.",-54.900556,-2.809444,"com ca. 25 m alt., caule quando cortado exudando resina avermelhada. Foto. DNA.","BRA:UFBA:ALCB:0000132115",NA,"Hymenolobium modestum Ducke",NA,NA
"4",NA,"Universidade Federal da Bahia (UFBA)","ALCB","132099","Hymenolobium modestum Ducke",NA,"Fabaceae","Hymenolobium","modestum","Ducke","Melchor-Castro, B","2018-08-01T00:00:00.000+0000",NA,"4067",NA,"Cardoso, D; T. André; Peu",2016,4,13,"Brazil","Pará","Itaituba","S?o Luiz do Tapaj?s, margem direita do Rio Tapaj?s.",-56.244722,-4.495833,"ca. 25 m alt., com raízes tabulares. Foto. DNA.","BRA:UFBA:ALCB:0000132099",NA,"Hymenolobium modestum Ducke",NA,NA
"5",NA,"Universidade Federal da Bahia (UFBA)","ALCB","132114","Hymenolobium modestum Ducke",NA,"Fabaceae","Hymenolobium","modestum","Ducke","Melchor-Castro, B","2018-08-01T00:00:00.000+0000",NA,"4089",NA,"Cardoso, D; Giacomin, LL",2016,4,19,"Brazil","Pará","Belterra","BR-163, entorno da FLONA Tapaj?s.",-54.900556,-2.809444,"Plântula. Foto. DNA.","BRA:UFBA:ALCB:0000132114",NA,"Hymenolobium modestum Ducke",NA,NA
"6","2017-10-18T18:00:18.000+0000","JBRJ","RB","RB00902828","Hymenolobium modestum Ducke",NA,"Fabaceae","Hymenolobium","modestum","Ducke","Dexter, K.G.",NA,NA,"6878",NA,"Dexter, K.G.; Santana, F.",2014,6,25,"Brazil","Amazonas","Manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO5:1500.",-59.928056,-2.960556,"15m alt., 12,3cm DBH, slightly fissured dark grayish brown bark - Material no Banco de DNA","urn:catalog:JBRJ:RB:902828",NA,"Hymenolobium modestum Ducke",NA,NA
"7","2018-02-08T10:23:20.000+0000","JBRJ","RB","RB00903483","Hymenolobium modestum Ducke",NA,"Fabaceae","Hymenolobium","modestum","Ducke","briggitthe  melchor-castro",NA,NA,"1965",NA,"Neves, D.M.; Silva, A.S.L.; Carvalho, C.; Barbosa, C.V.O.; Teixeira, L.A.",2014,8,27,"Brazil","Pará","Melgaço","Flona Caxiuana, arredores da base fisica da Estacao Cientifica Ferreira Pena.",-51.455278,-1.7375,"Arvore ca. 15m alt., foliolos papiraceos, esteril, coletado materia para DNA","urn:catalog:JBRJ:RB:903483",NA,"Hymenolobium modestum Ducke",NA,NA
"8","2017-07-18T13:30:43.000+0000","JBRJ","RB","RB01340452","Hymenolobium modestum Ducke",NA,"Fabaceae","Hymenolobium","modestum","Ducke",NA,NA,NA,"762",NA,"E.D. Cruz",2013,4,18,"Brazil","Pará","Moju","Campo experimental da Embrapa, ramal de Betânia, perto do rio",-48.804167,-2.132222,NA,"urn:catalog:JBRJ:RB:1340452",NA,"Hymenolobium modestum Ducke",NA,NA
"9",NA,"UEFS","HUEFS","238755","Hymenolobium modestum Ducke",NA,"Fabaceae","Hymenolobium","modestum","Ducke","H.C.de Lima","2013-10-01T00:00:00.000+0000",NA,"7731",NA,"Lima, H.C.de",2013,8,23,"Brazil","Pará","Novo Progresso","Serra do Cachimbo, BR-163, Km 100, Cachoeira Salto do Curuá.",-54.962222,-8.735278,NA,"BRA:UEFS:HUEFS:0000238755",NA,"Hymenolobium modestum Ducke",NA,NA
"10","2017-11-24T16:08:18.000+0000","JBRJ","RB","RB00800911","Hymenolobium modestum Ducke",NA,"Fabaceae","Hymenolobium","modestum","Ducke","Haroldo C. de Lima",NA,NA,"7731",NA,"Haroldo C. de Lima; F. Bonadeu, A.K. Koch, L.E.A. Silva, S. Maciel, L. Lima & S.R. de Jesus",2013,8,23,"Brazil","Pará","Novo Progresso","Serra do Cachimbo, BR-163, Km 100, Cachoeira Salto do Curuá.",-54.962222,-8.735278,"Árvore cerca de 15 metros de altura. Tronco com casca lisa e levemente fissurada, pardo-acizentada, DAP ca. 30 cm. Estéril. Ocasional na mata sobre afloramento (vi três árvores adultas). Material para DNA. Fotos HCL & FB.","urn:catalog:JBRJ:RB:800911",NA,"Hymenolobium modestum Ducke",NA,NA
