"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"RB","RB01396473","Ormosia fastigiata Tul.",NA,"Fabaceae","Ormosia","fastigiata",NA,"Tul.","H.C. de Lima","",NA,"8713",NA,"Haroldo C. de Lima; P.F.F.P. Rodrigues, A.Q. Lobão, F.F. Negreiros, L.B. do Nascimento, A.F.N. Brand, M. Iguatemy, R.P.N. Albuquerque e B.F. Borja",2018,8,7,"brazil","Rio de Janeiro","Nova Iguaçu","Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta. Reserva Biológica do Tinguá",-43.3975,-22.568056,"Árvore com 8 m alt. Estéril. Ocasional. Amostra em sílica-gel p/ banco DNA.","Ormosia fastigiata Tul.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"RB","RB01373777","Ormosia fastigiata Tul.",NA,"Fabaceae","Ormosia","fastigiata",NA,"Tul.","H.C. de Lima","",NA,"8575",NA,"Haroldo C. de Lima; S.J. Silva Neto",2017,11,3,"brazil","Rio de Janeiro","Nova Iguaçu","Tinguá, Estrada para Serra Velha, ca. 200 metros após Reunião. Mata de encosta. Reserva Biológica do Tinguá",-43.423889,-22.583611,"Árvore com 18 m alt. Tronco com casca fissurado-escamosa, pardo-acinzentada, DAP ca. 50 cm. Frutos jovens ferrugíneos. Ocasional.","Ormosia fastigiata Tul.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"ALCB","131857","Ormosia fastigiata Tul.",NA,"Fabaceae","Ormosia","fastigiata",NA,"Tul.","","",NA,"3525",NA,"Cardoso, D; Ramos, G; Araújo, LC",2015,1,11,"brazil","Bahia","Elísio Medrado","Reserva particular de Mata Atl?ntica na propriedade do Sr. Ant?nio, atr?s do Bar",-39.508889,-12.896667,"com ca. 10 m alt., bastante ramificada, copa ampla. Folhas cartáceas. Frutos imaturos ferrugíneos. Algumas sementes coletadas no chão eram bicolores vermelho-e-preto. DNA. Foto.","Ormosia fastigiata Tul.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"RB","RB00958049","Ormosia fastigiata Tul.",NA,"Fabaceae","Ormosia","fastigiata",NA,"Tul.","H.C. de Lima","",NA,"7965",NA,"Haroldo C. de Lima; Pablo J.P Rodrigues, Fernanda F. Negreiros & W. da Silva",2015,4,1,"brazil","Rio de Janeiro","Miguel Pereira","Rebio Tinguá, Orbel II, nascentes do rio São Pedro, Área da Parcela Permanente PPBio Mata Atlântica, Parcela 5. Mata de encosta.",-43.424167,-22.538611,"Rebroto com 2 m alt. Indivíduo jovem no sub-bosque.","Ormosia fastigiata Tul.",NA,"original coordinates outside municipality original in miguel pereira falls in nova iguacu","GBIF"
"5",NA,NA,"MBM","399681","Ormosia fastigiata Tul.",NA,"Fabaceae","Ormosia","fastigiata",NA,"Tul.","Barboza, E","2015-01-01",NA,"5426",NA,"Caxambu, MG",2014,6,21,"brazil","Rondônia","Cabixi","Fazenda Félix de Lima, Influência Rio Cabixi/Guaporé",-60.720528,-13.661139,"Árvore ca. 5m, heliófita, com casca gretada. Frutos maduros castanhos.; Em meio a pastagem. Relevo: plano.","Ormosia fastigiata Tul.",NA,"original coordinates OK","GBIF"
"6",NA,NA,"HCF","14735","Ormosia fastigiata Tul.",NA,"Fabaceae","Ormosia","fastigiata",NA,"Tul.","E. Barboza","2015-01-01",NA,"5426",NA,"M.G. Caxambu",2014,6,21,"brazil","Rondônia","Cabixi","Fazenda Félix de Lima. Influência Rio",-60.720528,-13.661139,"árvore ca. 5 m, heliófita, com casca gretada. Frutos maduros castanhos. Em meio a pastagem.","Ormosia fastigiata Tul.",NA,"original coordinates OK","GBIF"
"7",NA,NA,"SPSF","50041","Ormosia fastigiata Tul.",NA,"Fabaceae","Ormosia","fastigiata",NA,"Tul.","E.Barboza","",NA,"s/n°",NA,"I.M.Santos",2013,3,29,"brazil","São Paulo","Avanhandava","Fazenda Santa Teresinha",-49.947202,-21.460058,"COLETA: Árvore ca. 6m, semi-ciófita. Frutos imaturos de cor marrom. Relevo suave ondulado.;","Ormosia fastigiata Tul.",NA,"centroide mpo OK","GBIF"
"8",NA,NA,"MBM","399678","Ormosia fastigiata Tul.",NA,"Fabaceae","Ormosia","fastigiata",NA,"Tul.","Barboza, E","2015-01-01",NA,"s.n.",NA,"Santos, IM",2013,3,29,"brazil","São Paulo","Avanhandava","Fazenda Santa Terezinha, em direção ao Rio Marimbondo",-49.947202,-21.460058,"Árvore ca. 6m, semi-ciófila. Frutos imaturos de cor marrom.; Relevo: suave-ondulado.","Ormosia fastigiata Tul.",NA,"centroide mpo (0) OK","GBIF"
"9",NA,NA,"HCF","11842","Ormosia fastigiata Tul.",NA,"Fabaceae","Ormosia","fastigiata",NA,"Tul.","E. Barboza","2015-01-01",NA,"",NA,"I.M. Santos",2013,3,29,"brazil","São Paulo","Avanhandava","Fazenda Santa Terezinha, em direção ao",-49.947202,-21.460058,"árvore ca. 6 m, semi-ciófila. Frutos imaturos de cor marrom.","Ormosia fastigiata Tul.",NA,"centroide mpo OK","GBIF"
"10",NA,NA,"NY","2422828","Ormosia fastigiata Tul.",NA,"Fabaceae","Ormosia","fastigiata",NA,"Tul.","","",NA,"1111",NA,"N. C. Bigio",2013,9,29,"brazil","Rondonia","","estrada para Alvorada, Linha 5.",-62.1186,-11.1944,"","Ormosia fastigiata Tul.",NA,"original coordinates outside municipality original in  falls in presidente medici","GBIF"
