"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","CVRD","15878","Duguetia chrysocarpa Maas","","Annonaceae","Duguetia","chrysocarpa","","Maas","Geovane S. Siqueira","2018-02-19","","1261","","Siqueira, G.S.","2018","2","16","brazil","Es","LINHARES","","-40.028138","-19.38214","<ll>dwc_commonname:</ll> Pindaíba da mata","Duguetia chrysocarpa Maas","","centroide mpo","GBIF"
"2","","","RB","RB01389219","Duguetia chrysocarpa Maas","","Annonaceae","Duguetia","chrysocarpa","","Maas","G. S. Siqueira","2018-02-19","","1261","","G. S. Siqueira","2018","2","16","brazil","Espírito Santo","Linhares","Fazenda Cupido. Estrada Aceiro da Fibria / Fazenda Macuco. UTM 398002 W - 7890964 S","-40.028138","-19.38214","CAP 19 e diâmetro de copa 2,5. Botões amarelos/dourados e verde claros","Duguetia chrysocarpa Maas","","centroide mpo","GBIF"
"3","","","CVRD","15505","Duguetia chrysocarpa Maas","","Annonaceae","Duguetia","chrysocarpa","","Maas","Geovane S. Siqueira","2015-10-05","","7408","","Folli, D.A.","2015","9","27","brazil","Ba","PORTO SEGURO","","-39.278757","-16.625586","<ll>dwc_commonname:</ll> Pindaíba da mata","Duguetia chrysocarpa Maas","","centroide mpo","GBIF"
"4","","","RB","RB01119021","Duguetia chrysocarpa Maas","","Annonaceae","Duguetia","chrysocarpa","","Maas","G.S. Siqueira","","","7408","","D.A. Folli","2015","9","27","brazil","Bahia","Porto Seguro","Estrada estação Veracel","-39.278757","-16.625586","Terrestre; porte arbóreo, 6m, fuste 3m, CAP fuste 15cm, diâmetro copa 3m; fuste cilíndrico; botão amarelado, flor amarelada; exsudação incolor, seiva; descamação ausente","Duguetia chrysocarpa Maas","","centroide mpo","GBIF"
"5","","","CVRD","15195","Duguetia chrysocarpa Maas","","Annonaceae","Duguetia","chrysocarpa","","Maas","Geovane S. Siqueira","2014-12-08","","1043","","Siqueira, G.S.","2014","12","6","brazil","Es","SÃO MATEUS","","-40.02055","-18.748914","Lado esquerdo de Linhares a São Mateus. <ll>dwc_commonname:</ll> Pindaíba da mata","Duguetia chrysocarpa Maas","","centroide mpo","GBIF"
"6","","","RB","RB00924148","Duguetia chrysocarpa Maas","","Annonaceae","Duguetia","chrysocarpa","","Maas","G.S. Siqueira","","","1043","","G.S. Siqueira","2014","12","6","brazil","Espírito Santo","São Mateus","Lago esquerdo de Linhares a São Mateus. BR 101 - km 86.","-40.02055","-18.748914","Arbóreo. Terrestre. Fruto maduro verde. Fruto imaturo verde. Descamação ausente. Fuste cilíndrico. Altura total: 8m. Altura fuste: 4m. Cap Fuste: 39cm. Diâmetro copa: 4m. Seiva incolor.","Duguetia chrysocarpa Maas","","centroide mpo","GBIF"
"7","","","ALCB","121258","Duguetia chrysocarpa Maas","","Annonaceae","Duguetia","chrysocarpa","","Maas","Gomes, FS","2013-11-01","","1477","","Gomes, FS","2013","3","27","brazil","Bahia","Una","","-39.184722","-15.340278","Folhas cartáceas, discolores, face abaxial pubescente. 33.1; parcela 3.","Duguetia chrysocarpa Maas","","original coordinates","GBIF"
"8","","","ALCB","121377","Duguetia chrysocarpa Maas","","Annonaceae","Duguetia","chrysocarpa","","Maas","Gomes, FS","2013-12-01","","1595","","Gomes, FS","2013","4","15","brazil","Bahia","Una","","-39.078056","-15.249444","Folhas cartáceas, discolores, face abaxial pubescente. 78.1, parcela 05.","Duguetia chrysocarpa Maas","","original coordinates","GBIF"
"9","","","CVRD","14435","Duguetia chrysocarpa Maas","","Annonaceae","Duguetia","chrysocarpa","","Maas","Geovane S. Siqueira","2013-04-30","","7063","","Folli, D.A.","2013","4","25","brazil","Es","CONCEIÇÃO DA BARRA","","-39.832833","-18.445026","<ll>dwc_commonname:</ll> Pindaíba da mata","Duguetia chrysocarpa Maas","","centroide mpo","GBIF"
"10","","","HUEFS","188607","Duguetia chrysocarpa Maas","","Annonaceae","Duguetia","chrysocarpa","","Maas","","","","1635","","Matos, E.N.de","2011","11","30","brazil","Bahia","Jandaira","Abadia-Fazenda Areia Branca","-37.485","-11.543889","Restinga. Floresta.","Duguetia chrysocarpa Maas","","original coordinates","GBIF"
