"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"UNEMAT","HERBAM","11778","Duguetia longicuspis Benth.","Annonaceae","Duguetia","longicuspis","Benth.","Koch, AK","2016-06-19T00:00:00.000+0000",NA,"36",NA,"Zanzini, LP; W. Carvalhais, E dos Sant; R. Silva",2016,3,3,"Brazil","Pará","Jacareacanga","UHE São Manoel - Sete quedas",-56.771944,-9.319722,"Flora UHE São Manoel - FAESPE- HERBAM","BRA:UNEMAT:HERBAM:0000011778",NA,"Duguetia longicuspis Benth.",NA,NA,NA
"2",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","10392","Duguetia longicuspis Benth.","Annonaceae","Duguetia","longicuspis","Benth.","Ramos, J.F.",NA,NA,"224",NA,"Ammann, S.; Marinho, T. & Bagre, I.a.r.a.",2012,10,13,"Brazil","Amazonas","Novo Airão","Gaspar, Várgea, Igapó ao lado da escola Viva Amazônia.",-61.940569,-1.237269,"Árvore 20m. Ritidoma com fissuras longitudinais. Casca viva alaranjada e rajada. Alburno esbraquiçado. Botão floral verde.; Várzea, igapó temporariamente seco. ; HA","BRA:IFAM - CMZL:EAFM:0000010392",NA,"Duguetia longicuspis Benth.",NA,NA,NA
"3",NA,"MBM","MBM","310971","Duguetia longicuspis Benth.","Annonaceae","Duguetia","longicuspis","Benth.","Maas, PJM","2001-11-01T00:00:00.000+0000",NA,"07",NA,"Souza, MC; Pereira, EC",2000,9,2,"Brazil","Amazonas","Manaus","Bairro de Puraquequara, Área preservada. Margem do Rio Amazonas.",0,0,"Árvore de 10 m de altura. Flores com sépalas verde-claras e pétalas vermelho-escuras.; Solo arenoso. Margem do Rio Amazonas.","BRA:MBM:MBM:0000310971",NA,"Duguetia longicuspis Benth.",NA,NA,NA
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","206753","Duguetia longicuspis Benth.","Annonaceae","Duguetia","longicuspis","Benth.","Maas, P.J.M.","2001-11-01T00:00:00.000+0000",NA,"7",NA,"Souza, MC de",2000,9,2,"Brazil","Amazonas",NA,"Bairro de Puraquequara. Área preservada. Margem do Rio Amazonas.",NA,NA,NA,"urn:catalog:inpa:herbarium:191175",NA,"Duguetia longicuspis Benth.",NA,NA,NA
"5",NA,"NY","NY","00195518","Duguetia longicuspis Benth.","Annonaceae","Duguetia","longicuspis","Benth.","P. J. M. Maas","2000-01-01T00:00:00.000+0000",NA,"181",NA,"K. Milton",1987,6,15,"Brazil","Amazonas",NA,"Lameirao.  Rio Javari.  Approx. 1.5 km from village of Lameirao.",-70.67,-4.18,"Comparative dietary ecology of tropical forest living indians of the Amazon Basin of Brazil","9da470e8-5314-44fa-aabc-efcc9c07a555",NA,"Duguetia longicuspis Benth.",NA,NA,NA
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","138508","Duguetia longicuspis Benth.","Annonaceae","Duguetia","longicuspis","Benth.","Maas, P.J.M.","1995-01-01T00:00:00.000+0000",NA,"6874",NA,"Ferreira, CAC",1986,3,19,"Brazil","Amazonas",NA,"Rio Uatumã, entre a foz do rio Pitinga e igarapé Arraia (a montante da UHE de Balbina)",-60,-1.033333,NA,"urn:catalog:inpa:herbarium:233637",NA,"Duguetia longicuspis Benth.",NA,NA,NA
"7","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","138508","Duguetia longicuspis Benth.","Annonaceae","Duguetia","longicuspis","Benth.","Maas, P.J.M.","1995-01-01T00:00:00.000+0000",NA,"6874",NA,"Ferreira, CAC",1986,3,19,"Brazil","Amazonas",NA,"Rio Uatumã, entre a foz do rio Pitinga e igarapé Arraia (a montante da UHE de Balbina)",-60,-1.033333,NA,"urn:catalog:inpa:herbarium:233637",NA,"Duguetia longicuspis Benth.",NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","138508","Duguetia longicuspis Benth.","Annonaceae","Duguetia","longicuspis","Benth.","Maas, P.J.M.","1995-01-01T00:00:00.000+0000",NA,"6874",NA,"Ferreira, CAC",1986,3,19,"Brazil","Amazonas",NA,"Rio Uatumã, entre a foz do rio Pitinga e igarapé Arraia (a montante da UHE de Balbina)",-60,-1.033333,NA,"urn:catalog:inpa:herbarium:51071",NA,"Duguetia longicuspis Benth.",NA,NA,NA
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","138508","Duguetia longicuspis Benth.","Annonaceae","Duguetia","longicuspis","Benth.","Maas, P.J.M.","1995-01-01T00:00:00.000+0000",NA,"6874",NA,"Ferreira, CAC",1986,3,19,"Brazil","Amazonas",NA,"Rio Uatumã, entre a foz do rio Pitinga e igarapé Arraia (a montante da UHE de Balbina)",-60,-1.033333,NA,"urn:catalog:inpa:herbarium:51071",NA,"Duguetia longicuspis Benth.",NA,NA,NA
"10",NA,"NY","NY","1134335","Duguetia longicuspis Benth.","Annonaceae","Duguetia","longicuspis","Benth.","P. J. M. Maas","1990-01-01T00:00:00.000+0000",NA,"5365",NA,"W. W. Thomas",1986,7,7,"Brazil","Amazonas",NA,"Repressa de Balbina along Rio UatumÃ£, 3 hours upstream from dam.",-59.83,-1.75,NA,"98e2ed4f-906a-4e0e-ae6d-86576be889c6",NA,"Duguetia longicuspis Benth.",NA,NA,NA
