"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"USP","SPF","212707","Meliosma itatiaiae Urb.","Sabiaceae","Meliosma","itatiaiae","Urb.","Fiaschi, P","2012-01-17T00:00:00.000+0000",NA,"3852",NA,"Fiaschi, P",2012,1,13,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Estrada para o Atelier das Artes. Trilha para os Três Picos, início na antigo Hotel Simon.",-44.605694,-22.430222,"Árvore bastante comum, ca. 8 m alt. Frutos imaturos verde-claros.; Floresta Ombrófila Densa Montana (Mata Atlântica).","BRA:USP:SPF:0000212707",NA,"Meliosma itatiaiae Urb.",NA,NA,NA
"2",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA116850","Meliosma itatiaiae Urb.","Sabiaceae","Meliosma","itatiaiae","Urb.","Souza, V.C.","2012-01-01T00:00:00.000+0000",NA,"34332",NA,"Souza, V.C.",2012,1,NA,"Brazil","São Paulo","Miracatu",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA116850",NA,"Meliosma itatiaiae Urb.",NA,NA,NA
"3",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA116706","Meliosma itatiaiae Urb.","Sabiaceae","Meliosma","itatiaiae","Urb.","Souza, V.C.","2012-01-01T00:00:00.000+0000",NA,"34188",NA,"Souza, V.C.",2012,1,3,"Brazil","São Paulo","Miracatu",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA116706",NA,"Meliosma itatiaiae Urb.",NA,NA,NA
"4",NA,"IAC","IAC","49416","Meliosma itatiaiae Urb.","Sabiaceae","Meliosma","itatiaiae","Urb.","E. Ramos","2011-11-30T00:00:00.000+0000",NA,"4453",NA,"L.C. Bernacci & R. Tsuji",2008,2,25,"Brazil","Minas Gerais","Santana do Paraíso","Próximo aos bairros rurais Ipaneminha e Adiado",-42.496667,-19.385833,"Coordenadas: W42°29`48"", S19°23`09""","BRA:IAC:IAC:0000049416",NA,"Meliosma itatiaiae Urb.",NA,NA,NA
"5",NA,"USP","SPF","200373","Meliosma itatiaiae Urb.","Sabiaceae","Meliosma","itatiaiae","Urb.","Lombardi, JA","2009-01-01T00:00:00.000+0000",NA,"85",NA,"Serafim, H",2008,7,27,"Brazil","São Paulo","Areias",NA,-44.724778,-22.647472,NA,"BRA:USP:SPF:0000200373",NA,"Meliosma itatiaiae Urb.",NA,NA,NA
"6",NA,"IF","SPSF","44192","Meliosma itatiaiae Urb.","Sabiaceae","Meliosma","itatiaiae","Urb.",NA,NA,NA,"855",NA,"R.A.F.Lima & A.G.Aguirre",2008,10,24,"Brazil","Sp","Ibiúna","Parque Estadual de Jurupará, Fazenda Tucano",NA,NA,"COLETA: Floresta Ombrófila Densa Montana.; GEOGRAFIA: Trilha da Cachoeira do Grito.;","BRA:IF:SPSF:0000044192",NA,"Meliosma itatiaiae Urb.",NA,NA,NA
"7",NA,"IF","SPSF","42114","Meliosma itatiaiae Urb.","Sabiaceae","Meliosma","itatiaiae","Urb.","R.T. Polisel","2009-02-02T00:00:00.000+0000",NA,"964",NA,"R.T.Polisel",2008,12,26,"Brazil","Sp","Juquitiba","bairro dos Lamartinos",-47.090278,-23.975556,"COLETA: Orla de mata.&nf;Árvore 6m; frutos imaturos verdes.; GEOGRAFIA: Fazenda Ipê.&nf;BR-116, km.330.;","BRA:IF:SPSF:0000042114",NA,"Meliosma itatiaiae Urb.",NA,NA,NA
"8",NA,"Universidade Estadual Paulista, UNESP","BOTU","31604","Meliosma itatiaiae Urb.","Sabiaceae","Meliosma","itatiaiae","Urb.","Mendaçoli Jung, S.L.","2007-10-01T00:00:00.000+0000",NA,"187",NA,"Silva, S.M.P.",2006,7,19,"Brazil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande",NA,NA,NA,"BRA:UNESPIBB:BOTU:0000031604",NA,"Meliosma itatiaiae Urb.",NA,NA,NA
"11",NA,"IF","SPSF","34090","Meliosma itatiaiae Urb.","Sabiaceae","Meliosma","itatiaiae","Urb.","E.Ramos","2011-11-01T00:00:00.000+0000",NA,"703",NA,"F.A.R.D.P.Arzolla & A.L.A.Sene",2005,3,3,"Brazil","Sp","Piquete","propriedade da IMBEL",-45.26,-22.616667,"COLETA: XLS: SPSFNovo; Árvore 10m, frutos; GEOGRAFIA: Floresta ombrófila densa montana&nf;Fábrica Presidente Vargas;","BRA:IF:SPSF:0000034090",NA,"Meliosma itatiaiae Urb.",NA,NA,NA
"12",NA,"IAC","IAC","46589","Meliosma itatiaiae Urb.","Sabiaceae","Meliosma","itatiaiae","Urb.","E. Ramos","2005-05-31T00:00:00.000+0000",NA,"703",NA,"F.A.R.P. Arzolla et al.",2005,3,3,"Brazil","São Paulo","Piquete","Fábrica Presidente Vargas - IMBEL",-45.26,-22.616667,"22o37#?#S, 45o15#?#36""W;&nf;Confirmado por Eliana Ramos em 30/11/2011","BRA:IAC:IAC:0000046589",NA,"Meliosma itatiaiae Urb.",NA,NA,NA
"13","2014-07-22T15:50:10.000+0000","JBRJ","RB","RB00476942","Meliosma itatiaiae Urb.","Sabiaceae","Meliosma","itatiaiae","Urb.",NA,NA,NA,"1754",NA,"S.J.Silva Neto; et al",2002,11,28,"Brazil","Rio de Janeiro","Itatiaia","Estrada principal do parque,próximo a entrada do Poranga. Parque Nacinal de Itatiaia",NA,NA,"Árvore heliófila,ca. 10m d ealtura; folhas breve discolores cartáceas; flores passadas cor de palha seca, frutos imaturos verdes. Material para DNA.","urn:catalog:JBRJ:RB:476942",NA,"Meliosma itatiaiae Urb.",NA,NA,NA
"14","2017-10-16T23:22:56.000+0000","JBRJ","RB","RB00476946","Meliosma itatiaiae Urb.","Sabiaceae","Meliosma","itatiaiae","Urb.","S.J.Silva Neto",NA,NA,"204",NA,"A.Quinet; et al",1999,5,18,"Brazil","Rio de Janeiro","Itatiaia","Trilha do Hotel Simon para os Três Picos. Parque Nacional de Itatiaia",-44.566667,-22.25,"Árvore de 7m de alt.,folhas coriáceas discolores verdes, frutos carnosos verdes. Semi ciófila.","urn:catalog:JBRJ:RB:476946",NA,"Meliosma itatiaiae Urb.",NA,NA,NA
"15","2014-07-22T15:50:11.000+0000","JBRJ","RB","RB00476953","Meliosma itatiaiae Urb.","Sabiaceae","Meliosma","itatiaiae","Urb.",NA,NA,NA,"696",NA,"S.J.Silva Neto; et al",1996,5,14,"Brazil","Rio de Janeiro","Itatiaia","Trilha para a cachoeira Poranga.",-44.566667,-22.25,"Árvore heliófila, ca.8,0m d ealtura; folhas discolores sub coriáceas; frutos imaturos verde claros.","urn:catalog:JBRJ:RB:476953",NA,"Meliosma itatiaiae Urb.",NA,NA,NA
