"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"USP","SPF","216012","Eremanthus veadeiroensis H.Rob.","Asteraceae","Eremanthus","veadeiroensis","H.Rob.","Loeuille, B","2013-01-01T00:00:00.000+0000",NA,"847",NA,"Loeuille, B",2013,7,24,"Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Estrada GO 118, ca. 22 km de Alto Paraíso de Goiás. Reserva Particular do Patrimônio Natural Cara Preta.",-47.523875,-14.008483,"Arvoreta até 3 m. Frutos.; Campo rupestre.","BRA:USP:SPF:0000216012",NA,"Eremanthus veadeiroensis H.Rob."
"2","2017-10-14T09:47:49.000+0000","JBRJ","RB","RB01034472","Eremanthus veadeiroensis H.Rob.","Asteraceae","Eremanthus","veadeiroensis","H.Rob.","B. Loeuille","2013-01-01T00:00:00.000+0000",NA,"837",NA,"B. Loeuille; C.M. Siniscalchi; M.E.P. Martucci",2013,7,20,"Brazil","Goiás","Teresina de Goiás","Chapada dos Veadeiros. Estrada GO 118, ca. 22km de Alto Paraíso de Goiás. Reserva Particular do Patrimônio Natural Cara Preta.",-47.523611,-14.008333,"Arvoreta até 2m. Capítulos em frutos","urn:catalog:JBRJ:RB:1034472",NA,"Eremanthus veadeiroensis H.Rob."
"5","2014-11-19T00:00:00.000+0000","K","Herbarium","K001066193","Vernonia veadeiroensis (H.Rob.) N.F.F.MacLeish","Asteraceae","Eremanthus","veadeiroensis","(H.Rob.) N.F.F.MacLeish",NA,NA,NA,"16510",NA,"Moraes, M.A.; Fernandes, E.; Martinelli, G.",2009,4,15,"Brazil",NA,"Cavalcante","Parque Nacional da Chapada dos Veadeiros. Alto Cruzeiro.",-47.7,-13.94,NA,"http://specimens.kew.org/herbarium/K001066193",NA,"Vernonia veadeiroensis (H.Rob.) N.F.F.MacLeish"
"6","2017-10-18T14:14:10.000+0000","JBRJ","RB","RB00570184","Eremanthus veadeiroensis H.Rob.","Asteraceae","Eremanthus","veadeiroensis","H.Rob.","R. Borges",NA,NA,"16510",NA,"G. Martinelli; M.A.Moraes, E.Ferrnandes",2009,4,15,"Brazil","Goiás","Cavalcante","Parque Nacional da Chapada dos Veadeiros. Alto do Cruzeiro, campos rupestres.",-47.696111,-13.943889,"Arbusto, com cerca de 2m; heliófila, saxícola; folhas verdes alvacentas; capítulos jovens de cor verde-claro.","urn:catalog:JBRJ:RB:570184",NA,"Eremanthus veadeiroensis H.Rob."
"7",NA,"UNICAMP","UEC","169418","Eremanthus veadeiroensis H.Rob.","Asteraceae","Eremanthus","veadeiroensis","H.Rob.","Semir, J.","2007-01-01T00:00:00.000+0000",NA,"132007",NA,"Verola, C.F.; Costa, I.R.",2007,4,12,"Brazil","Goiás","Alto Paraíso de Goiás","Rodovia GO 118, +/- no km 184, a +/- 24 km de Alto Paraíso",-47.5,-13.979194,NA,"BRA:UNICAMP:UEC:0000169418",NA,"Eremanthus veadeiroensis H.Rob."
"8","2017-10-19T04:22:20.000+0000","JBRJ","RB","RB00519561","Eremanthus veadeiroensis H.Rob.","Asteraceae","Eremanthus","veadeiroensis","H.Rob.","B. Loeuille",NA,NA,"475",NA,"M.M. Saavedra; R.C. Forzza, R.F. Monteiro, R. Moura & M.G. Avelar",2007,7,22,"Brazil","Goiás","Alto Paraíso de Goiás","Estrada para Teresina de Goiás (GO-118), a 22 Km de Alto Paraíso. Campo rupestre.",-47.488055,-13.971944,"Arbusto, ca. 1,5m alt., ramos com indumento ferrugíneo, folhas com indumento alvo, brácteas involucrais com indumento alvo e ápice acastanhado, papus creme. Entre rochas","urn:catalog:JBRJ:RB:519561",NA,"Eremanthus veadeiroensis H.Rob."
"10",NA,"UNICAMP","UEC","196699","Eremanthus veadeiroensis H.Rob.","Asteraceae","Eremanthus","veadeiroensis","H.Rob.","Semir, J.",NA,NA,"s.n.",NA,"Vichnewski, W.; Luandello, M.",1995,7,5,"Brazil","Goiás",NA,"GO-118 km 186 lado direito.",0,0,NA,"BRA:UNICAMP:UEC:0000196699",NA,"Eremanthus veadeiroensis H.Rob."
"11","2014-11-19T00:00:00.000+0000","K","Herbarium","K001066192","Vernonia veadeiroensis (H.Rob.) N.F.F.MacLeish","Asteraceae","Eremanthus","veadeiroensis","(H.Rob.) N.F.F.MacLeish","Hind, D.J.N.",NA,NA,"8831",NA,"Merrill, L.R.; Bishop, L.E.",1981,2,7,"Brazil",NA,NA,"West of road to Monte Alegre de Goias, 12-20km N of Alto Paraiso de Goias.",NA,NA,"Plantae Brasilianae Regales et Episcopales. Specimen testificatum cytologicum et/aut biochemicum. Hoc specimen in formalina primum conditium est","http://specimens.kew.org/herbarium/K001066192",NA,"Vernonia veadeiroensis (H.Rob.) N.F.F.MacLeish"
"12","2009-08-28T05:32:00.000+0000","MO","MO","3326393","Eremanthus veadeiroensis H.Rob.","Asteraceae","Eremanthus","veadeiroensis","H.Rob.",NA,NA,NA,"King 8831",NA,"Robert M. King|Luther E. Bishop",1981,2,7,"Brazil","Goiás",NA,"West of raod to Monte Alegre de Goias, 12-20 km of Alto Paraiso de Goias",NA,NA,NA,"urn:catalog:MO:Tropicos:3326393","http://www.tropicos.org/Specimen/3326393","Eremanthus veadeiroensis H.Rob."
"13",NA,"US","Botany","2922626","Eremanthus veadeiroensis H.Rob.","Asteraceae","Eremanthus","veadeiroensis","H.Rob.",NA,NA,NA,"8831",NA,"R. M. King & L. E. Bishop",1981,2,7,"Brazil","Goiás",NA,"West of road to Monte Alegre de Goias, 12-20 km. N. of Alto Paraiso de Goias",NA,NA,NA,"http://n2t.net/ark:/65665/3a1826bd0-2979-4861-b668-ef68067b5ba0",NA,"Eremanthus veadeiroensis H.Rob."
