"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","16640","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Vicentini, A.","2017-11-11T00:00:00.000+0000",NA,"2","Antonio, A da S; Mello, A.T.",2017,5,24,"Brazil","Amazonas","Manaus","ARIE-PDBFF Estrada ZF-3 Sítio amostral Km 37 Parce",-59.790139,-2.450361,"DAP 29 mm; Terra Firme ; HA","BRA:IFAM - CMZL:EAFM:0000016640",NA,"Ocotea delicata Vicentini"
"2",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","16642","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Vicentini, A.","2017-11-11T00:00:00.000+0000",NA,"4","Antonio, A da S; Mello, A.T.",2017,5,24,"Brazil","Amazonas","Manaus","ARIE-PDBFF Estrada ZF-3 Sítio amostral Km 37 Parce",-59.79025,-2.450444,"DAP 40 mm; Terra Firme ; HA","BRA:IFAM - CMZL:EAFM:0000016642",NA,"Ocotea delicata Vicentini"
"3",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","16680","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Vicentini, A.","2017-11-11T00:00:00.000+0000",NA,"42","Antonio, A da S; Silva, J.A.C. da",2017,6,8,"Brazil","Amazonas","Manaus","ARIE-PDBFF Estrada ZF-3 Sítio amostral Km 37 Parce",-59.790167,-2.4475,"DAP 20 mm; Terra Firme ; HA","BRA:IFAM - CMZL:EAFM:0000016680",NA,"Ocotea delicata Vicentini"
"4",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","86137","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Cárdenas, D.","2014-05-01T00:00:00.000+0000",NA,"2053","Montoya-J., M.",2014,1,9,"Colombia","Putumayo",NA,"Gran Jardín de la Sierra, zona de meseta aluvial, camino que sale del asentamiento Nuevo Mundo, aproximadamente a 40 minutos, interior de bosque primario",-77.098106,0.676525,"Ejemplar Botánico","SINCHI:COAH:86137",NA,"Ocotea delicata Vicentini"
"5",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","81146","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Marín-C., N.L. & D. Cárdenas","2013-08-01T00:00:00.000+0000",NA,"529","Rivera-P., L.",2013,7,3,"Colombia","Meta",NA,"vda. Caño Blanco",-73.362,2.922333,"Ejemplar botánico","SINCHI:COAH:81146",NA,"Ocotea delicata Vicentini"
"6",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","81145","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Marín-C., N.L. & D. Cárdenas","2013-08-01T00:00:00.000+0000",NA,"529","Rivera-P., L.",2013,7,3,"Colombia","Meta",NA,"vda. Caño Blanco",-73.362,2.922333,"Ejemplar botánico","SINCHI:COAH:81145",NA,"Ocotea delicata Vicentini"
"7",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","1591","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Stropp, J.; Assunção, P.; Vicentini, A.","2010-04-01T00:00:00.000+0000",NA,"430","Stropp, J.; Assunção, P.",2007,7,NA,"Brazil","Amazonas","São Gabriel da Cachoeira","Parque Nacional do Pico da Neblina, Próximo a Torre do LBA.",0,0,"Floresta de Terra Firme. ; HA","BRA:IFAM - CMZL:EAFM:0000001591",NA,"Ocotea delicata Vicentini"
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","217994","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Assunção, P.A.C.L.","2006-05-06T00:00:00.000+0000",NA,"1606","Mike Hopkins",2006,3,18,"Brazil","Amazonas",NA,"Terra firme, comunidade Pirarucu.",-69.18,-5.633333,NA,"urn:catalog:inpa:herbarium:11248",NA,"Ocotea delicata Vicentini"
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","218546","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini",NA,NA,NA,"407","Mike Hopkins",2004,10,20,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Adolpho Ducke. Floresta primária de platô. Área do Projeto TEAM. Parcela do Ipiranga, sub-parcela 6, indivíduo n° 147",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:117638",NA,"Ocotea delicata Vicentini"
"10",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","34641","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Vicentini, A.","2005-06-01T00:00:00.000+0000",NA,"210","Cortegano, B.",1998,9,22,"Colombia","Putumayo",NA,"margen izq. río Putumayo, vía La Taguakm 19, bosque secundario, semidenso sobre relieve colinado.",-74.75444,-0.14722,"Ejemplar botánico","SINCHI:COAH:34641",NA,"Ocotea delicata Vicentini"
"11",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","44775","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Vicentini, A.","2005-06-01T00:00:00.000+0000",NA,"328","Marín, C.",1998,9,12,"Colombia","Putumayo",NA,"carretera La Tagua, km 19, bosque intervenido sobre relieve colinado",-74.77778,-0.15555,"Ejemplar botánico","SINCHI:COAH:44775",NA,"Ocotea delicata Vicentini"
"12",NA,"Instituto de Botânica, IBT","SP","314913","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Vicentini, A","1998-05-01T00:00:00.000+0000","PARATYPE","1186","Vicentini, A; Assunção, PACL",1996,6,4,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000314913",NA,"Ocotea delicata Vicentini"
"13","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","189752","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Vicentini, A.","1998-05-01T00:00:00.000+0000",NA,"1186","Mike Hopkins",1996,6,4,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Junto a plantio de Pau-rosa.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:201885",NA,"Ocotea delicata Vicentini"
"14","2014-04-05T06:07:00.000+0000","MO","MO","2119074","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","A. Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Vicentini 1186","Alberto Vicentini|P. A. Costa Lima Assunção",1996,6,4,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Junto a plantio de Pau- rosa. Floresta de Platô. Solo argiloso, sub-bosque.",-59.96666,-2.88333,NA,"urn:catalog:MO:Tropicos:2119074","http://www.tropicos.org/Specimen/2119074","Ocotea delicata Vicentini"
"15","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","177639","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Vicentini, A.","1998-05-01T00:00:00.000+0000",NA,"952","Mike Hopkins",1995,5,5,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Próximo a estação meteorológica. Margem da estrada de acesso.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:201648",NA,"Ocotea delicata Vicentini"
"16","2014-04-05T06:07:00.000+0000","MO","MO","1809029","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Alberto Vicentini","2000-01-01T00:00:00.000+0000","ISOTYPE","Vicentini 952","Alberto Vicentini|P. A. Costa Lima Assunção|E. da C. Pereira|I. Cordeiro",1995,5,5,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km. 26. Próximo a estacão meteorológica. Margem da estrada de acesso. Floresta de Plato. Arvoreta. Planta já fichada. L. Wilde No. 17. Solo argiloso, sub-bosque (6 m.) x 5 cm. DAP.",NA,NA,NA,"urn:catalog:MO:Tropicos:1809029","http://www.tropicos.org/Specimen/1809029","Ocotea delicata Vicentini"
"17",NA,"Instituto de Botânica, IBT","SP","277867","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Vicentini, A","1998-05-01T00:00:00.000+0000","ISOTYPE","952","Vicentini, A; et al.",1995,5,5,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26, próximo a estação meteorológica, margem da estrada de acesso",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000277867",NA,"Ocotea delicata Vicentini"
"18","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","177328","Ocotea delicata Vicentini","Lauraceae","Ocotea","delicata","Vicentini","Vicentini, A.","1998-05-01T00:00:00.000+0000",NA,"658","Mike Hopkins",1994,8,6,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Próximo a estação meteorológica.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:201348",NA,"Ocotea delicata Vicentini"
