"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"50",NA,"HBG","HBGSpermatophyta - Herbarium Hamburgense","HBG509965","Paraia bracteata Rohwer & al.","Lauraceae","Paraia","bracteata",NA,"Rohwer & al.","Rohwer, J.G.","1989-01-01T00:00:00.000+0000","ISOTYPE",NA,NA,"Cid, C.A. et al.",1980,8,29,"Brazil",NA,NA,"Pará. Município de Oriximiná, rio Trombetas, margem direita, Porto Trombetas, estrada da Mineraçao rio Norte km 60, atrás da Mina de Bauxita, Mata alta de terra firme, solo argiloso.",NA,NA,NA,NA,NA,"Paraia bracteata Rohwer & al.",NA,NA
"51","2011-02-23T13:34:00.000+0000","MO","MO","1809080","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. van der Werff","1990-01-01T00:00:00.000+0000","HOLOTYPE","Cid Ferreira 96058",NA,"C.A. Cid Ferreira|J. Ramos|C.D.A. da Mota|N. Rosas",1980,8,29,"Brazil",NA,NA,"Município de Oriximiná, rio Trombetas, margem direita, Porto Trombetas, estrada da Minearacão rio Norte km 60, atrás da Mina da Bauxita. Mata alta de terra firme, solo argiloso.",NA,NA,NA,"urn:catalog:MO:Tropicos:1809080","http://www.tropicos.org/Specimen/1809080","Paraia bracteata subsp. der Werff",NA,NA
"52","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","96058","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","Werff, H.H. van der","1998-04-01T00:00:00.000+0000",NA,"1890",NA,"Ferreira, CAC",1980,8,29,"Brazil","Pará",NA,"Rio Trombetas, margem direita, Porto Trombetas, estrada da Mineração rio Norte, km 60, atrás da Mina de Bauxita",NA,NA,NA,"urn:catalog:inpa:herbarium:46348",NA,"Paraia bracteata subsp. der Werff",NA,NA
"53","2011-02-23T13:34:00.000+0000","MO","MO","1839147","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. van der Werff (MO)","1990-01-01T00:00:00.000+0000",NA,"Cid Ferreira 1825",NA,"C.A. Cid Ferreira|J. Ramos|C.D.A. da Mota|N. Rosas",1980,8,25,"Brazil","Pará",NA,"Município de Oriximiná, rio Trombetas, margem esquerda, terra firme adjacente ao lago Moura. Mata de terra firme, solo argiloso.",NA,NA,NA,"urn:catalog:MO:Tropicos:1839147","http://www.tropicos.org/Specimen/1839147","Paraia bracteata subsp. der Werff",NA,NA
"54","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","95989","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff",NA,NA,NA,"1825",NA,"Ferreira, CAC",1980,8,25,"Brazil","Pará",NA,"Rio Trombetas, margem esquerda, terra firme adjacente ao lago Moura",NA,NA,NA,"urn:catalog:inpa:herbarium:46283",NA,"Paraia bracteata subsp. der Werff",NA,NA
"55",NA,"US","Botany","3196050","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff",NA,NA,"ISOTYPE","1890",NA,"C. A. Cid Ferreira, J. F. Ramos, C. D. Mota & N. Rosas",1980,8,29,"Brazil","Pará",NA,"Rio Trombetas, margem direita, Porto Trombetas, estrada da Mineracao Rio Norte km 60, atras de Mina de Bauxita.",NA,NA,NA,"http://n2t.net/ark:/65665/36c4187ff-95bb-4b77-bb05-da3baefa8465",NA,"Paraia bracteata subsp. der Werff",NA,NA
"56","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","125334","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","Madriñán, S.R.","1996-01-01T00:00:00.000+0000",NA,"284",NA,"Santos, MR dos",1978,11,12,"Brazil","Pará",NA,"Monte Dourado, Monte Dourado, estrada do Pedregal.",NA,NA,NA,"urn:catalog:inpa:herbarium:171149",NA,"Paraia bracteata subsp. der Werff",NA,NA
"57","2015-05-28T12:27:19.000+0000","JBRJ","RB","RB00756499","Paraia bracteata Rohwer & al.","Lauraceae","Paraia","bracteata",NA,"Rohwer & al.","Rohwer","1991-01-01T00:00:00.000+0000",NA,"72",NA,"A.S. Silva; et al",1977,10,18,"Brazil","Pará","Pará","Serra dos Carajás. 13km from AMZa headquarters, road to sawmill, Serra dos Carajás.",NA,NA,"Tree 5mx7cm diam; young fruit green, calyx red","urn:catalog:JBRJ:RB:756499",NA,"Paraia bracteata Rohwer & al.",NA,NA
"58","2008-05-27T22:02:00.000+0000","MO","MO","1839105","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff",NA,NA,NA,"Silva 109",NA,"A.S. Silva",1977,10,21,"Brazil","Pará",NA,"Jatobal, area to be flooded by Tucuruí dam; municipio de Jacundá, margin of Rio Tocantins. Disturbed terra firme.",NA,NA,NA,"urn:catalog:MO:Tropicos:1839105","http://www.tropicos.org/Specimen/1839105","Paraia bracteata subsp. der Werff",NA,NA
"59",NA,"NY","NY","01203262","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. H. van der Werff","1997-01-01T00:00:00.000+0000",NA,"72",NA,"A. S. L. da Silva",1977,10,18,"Brazil","Pará",NA,"13 Km from AMZA headquarters, road to sawmill, Serra dos Carajás",-50.158714,-6.071994,NA,"808bc612-44f5-4bae-8764-67f2a09ce62a",NA,"Paraia bracteata subsp. der Werff",NA,NA
"60",NA,"NY","NY","01203261","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. H. van der Werff","2000-01-01T00:00:00.000+0000",NA,"109",NA,"A. S. L. da Silva",1977,10,21,"Brazil","Pará",NA,"Jatobal, area to be flooded by Tucurui dam; margin of Rio Tocantins",-49.5078,-4.6136,NA,"5890fa69-92d2-4764-a845-acfc5207092d",NA,"Paraia bracteata subsp. der Werff",NA,NA
"61","2008-05-27T22:02:00.000+0000","MO","MO","1839129","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. van der Werff (MO)","1990-01-01T00:00:00.000+0000",NA,"Silva 72",NA,"A.S. Silva",1977,10,18,"Brazil","Pará",NA,"Serra dos Carajás. 13 km from AMZA headquarters, road to sawmill, Serra dos Carajás. Forest on terra firme.",NA,NA,NA,"urn:catalog:MO:Tropicos:1839129","http://www.tropicos.org/Specimen/1839129","Paraia bracteata subsp. der Werff",NA,NA
"62",NA,NA,"Botany","U  0288412","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff",NA,NA,NA,NA,NA,"Prance GT; Campbell DG; Ongley JC; Ramos JF",1974,4,6,"Brazil","Amazonas",NA,"Plants of Brazilian Amazonia. State of Amazonas. Rio Cuieiras-Manaus trail, Km. 1.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200288412",NA,"Paraia bracteata subsp. der Werff",NA,NA
"63",NA,NA,"Botany","U.1400809","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff",NA,NA,NA,NA,NA,"Prance GT; Campbell DG; Ongley JC; Ramos JF",1974,4,6,"Brazil","Amazonas",NA,"Plants of Brazilian Amazonia. State of Amazonas. Rio Cuieiras-Manaus trail, Km. 1.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1400809",NA,"Paraia bracteata subsp. der Werff",NA,NA
"64",NA,"NY","NY","01203248","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1993-01-01T00:00:00.000+0000",NA,"21901",NA,"D. G. Campbell",1974,4,6,"Brazil","Amazonas",NA,"Rio Cuieiras-Manaus trail, Km 1",0,0,NA,"bea38b62-59bb-44de-aed9-3e90aef98a06",NA,"Paraia bracteata subsp. der Werff",NA,NA
"65","2008-05-27T22:02:00.000+0000","MO","MO","1839113","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. van der Werff (MO)","1990-01-01T00:00:00.000+0000",NA,"Campbell P21901",NA,"David G. Campbell",1974,4,6,"Brazil","Amazonas",NA,"Rio Cuieiras-Manaus trail, Km. 1. Primary forest on terra firme.",NA,NA,NA,"urn:catalog:MO:Tropicos:1839113","http://www.tropicos.org/Specimen/1839113","Paraia bracteata subsp. der Werff",NA,NA
"66","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","39554","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","Werff, H.H. van der","1998-01-01T00:00:00.000+0000",NA,"INPA39554",NA,"Loureiro, AA",1973,7,17,"Brazil","Amazonas",NA,"Rio Negro, Araras, acampamento da Siderama",NA,NA,NA,"urn:catalog:inpa:herbarium:86653",NA,"Paraia bracteata subsp. der Werff",NA,NA
"67","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","39482","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","Vicentini, A.","1998-04-01T00:00:00.000+0000",NA,"INPA39482",NA,"Loureiro, AA",1973,7,13,"Brazil","Amazonas",NA,"Rio Negro, Araras, acampamento da Siderama",NA,NA,NA,"urn:catalog:inpa:herbarium:86652",NA,"Paraia bracteata subsp. der Werff",NA,NA
"68","2015-08-13T11:00:00.000+0000","MO","MO","100850264","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. van der Werff (MO)","1998-01-01T00:00:00.000+0000",NA,"Loureiro 39554",NA,"A. Loureiro|A. Miranda|O.P. Monteiro",1973,7,17,"Brazil","Amazonas",NA,"Rio Negro: Araras, acampamento da Siderama.",NA,NA,NA,"urn:catalog:MO:Tropicos:100850264","http://www.tropicos.org/Specimen/100850264","Paraia bracteata subsp. der Werff",NA,NA
"69","2015-08-13T10:48:00.000+0000","MO","MO","100850258","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","Vicentini, A.","1998-01-01T00:00:00.000+0000",NA,"Loureiro 39482",NA,"A. Loureiro|et al.",1973,7,13,"Brazil","Amazonas",NA,"Rio Negro, Araras, acampamento da Siderama.",NA,NA,NA,"urn:catalog:MO:Tropicos:100850258","http://www.tropicos.org/Specimen/100850258","Paraia bracteata subsp. der Werff",NA,NA
"70","2014-07-22T08:37:11.000+0000","JBRJ","RB","RB00133646","Paraia bracteata Rohwer & al.","Lauraceae","Paraia","bracteata",NA,"Rohwer & al.","Rohwer, Richter & van der Werff","1991-01-01T00:00:00.000+0000",NA,NA,NA,"J.M. Pires",1973,8,3,"Brazil","Pará","Pará","Ipean, Belém.",NA,NA,"arvorezinha de 5-6 m e 5cm de diâm. tipo vara","urn:catalog:JBRJ:RB:133646",NA,"Paraia bracteata Rohwer & al.",NA,NA
"71",NA,"NY","NY","01203244","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff",NA,NA,NA,"18761",NA,"G. T. Prance",1973,8,30,"Brazil","Amazonas",NA,"Estrada do Aleixo, ground of Compania das Plantações",-59.93016,-3.085061,NA,"cb7ffb8f-6d42-46b4-8dc4-710817fa9d72",NA,"Paraia bracteata subsp. der Werff",NA,NA
"72",NA,"NY","NY","01203255","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1991-01-01T00:00:00.000+0000",NA,"13219",NA,"J. M. Pires",1973,8,3,"Brazil","ParÃ¡",NA,NA,0,0,NA,"572ecdaa-4176-4771-9bf3-79020a5cfa68",NA,"Paraia bracteata subsp. der Werff",NA,NA
"73",NA,"NY","NY","01203249","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1993-01-01T00:00:00.000+0000",NA,"17749",NA,"G. T. Prance",1973,9,11,"Brazil","Amazonas",NA,"Rio Cuieras, 2 km below mouth of Rio Brancinho",-60.3208,-2.5636,NA,"c04fc5a1-9e9c-4d29-8323-85c68e6bbdd3",NA,"Paraia bracteata subsp. der Werff",NA,NA
"74","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","41053","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","Vicentini, A.","1998-04-01T00:00:00.000+0000",NA,"17749",NA,"Prance, GT",1973,9,11,"Brazil","Amazonas",NA,"2 km below mouth of Rio Brancinho",NA,NA,NA,"urn:catalog:inpa:herbarium:141197",NA,"Paraia bracteata subsp. der Werff",NA,NA
"75",NA,"NY","NY","01203267","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1989-01-01T00:00:00.000+0000",NA,"2220",NA,"N. T. da Silva",1969,6,18,"Brazil","ParÃ¡",NA,"JarÃ­, estrada entre Bandeira e Pilao, km 39",0,0,NA,"a342b184-7cf6-46f5-a76f-9cba6a6a99ae",NA,"Paraia bracteata subsp. der Werff",NA,NA
"76",NA,"NY","NY","01203251","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1991-01-01T00:00:00.000+0000",NA,"2402",NA,"M. B. Silva",1969,8,24,"Brazil","ParÃ¡",NA,"Km 35 da estrada do PalhÃ£o, arredores do Acampamento do IgarapÃ© Curupira.",-47,-0.9539,NA,"016f19cc-35f3-44f9-9926-bf4075236cb5",NA,"Paraia bracteata subsp. der Werff",NA,NA
"77",NA,"NY","NY","01203250","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1991-01-01T00:00:00.000+0000",NA,"2402",NA,"M. B. Silva",1969,8,24,"Brazil","ParÃ¡",NA,"Km 35 da estrada do PalhÃ£o, arredores do Acampamento do IgarapÃ© Curupira.",-47,-0.9539,NA,"00581e73-5b2b-467a-88c3-337af15a6618",NA,"Paraia bracteata subsp. der Werff",NA,NA
"78","2008-05-27T22:02:00.000+0000","MO","MO","1839133","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. van der Werff (MO)","1990-01-01T00:00:00.000+0000",NA,"Silva 2402",NA,"M. Silva",1969,8,24,"Brazil","Pará",NA,"Santarém, Km 35 da estrada do Palhão, arredores do Acampamento do Igarapé Curupira, mata, terra fime.",NA,NA,NA,"urn:catalog:MO:Tropicos:1839133","http://www.tropicos.org/Specimen/1839133","Paraia bracteata subsp. der Werff",NA,NA
"79",NA,"NY","NY","01203252","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1991-01-01T00:00:00.000+0000",NA,"2402",NA,"M. B. Silva",1969,8,24,"Brazil","ParÃ¡",NA,"Km 35 da estrada do PalhÃ£o, arredores do Acampamento do IgarapÃ© Curupira.",-47,-0.9539,NA,"7ebd732a-ba12-4845-b4a9-b5970e2eb160",NA,"Paraia bracteata subsp. der Werff",NA,NA
"80",NA,"NY","NY","01203266","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1993-01-01T00:00:00.000+0000",NA,"1328",NA,"N. T. da Silva",1968,10,28,"Brazil","ParÃ¡",NA,NA,0,0,NA,"35fbb6e8-64fe-44e6-9ffe-a50d54ce47d1",NA,"Paraia bracteata subsp. der Werff",NA,NA
"81",NA,"NY","NY","01203265","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1989-01-01T00:00:00.000+0000",NA,"1328",NA,"N. T. da Silva",1968,10,28,"Brazil","ParÃ¡",NA,NA,0,0,NA,"5f28ffaf-629e-4738-8d11-414f4a44ca33",NA,"Paraia bracteata subsp. der Werff",NA,NA
"82",NA,"NY","NY","355486","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1989-01-01T00:00:00.000+0000",NA,"10949",NA,"J. M. Pires",1967,2,9,"Brazil","Pará",NA,"IPEAN, Reserva Mocambo.",-48.417263,-1.440264,NA,"d48b7078-c0ef-4cd7-8a36-33e997bbeb87",NA,"Paraia bracteata subsp. der Werff",NA,NA
"83",NA,"NY","NY","01203256","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1989-01-01T00:00:00.000+0000",NA,"10947",NA,"J. M. Pires",1967,9,28,"Brazil","ParÃ¡",NA,NA,0,0,NA,"81d06373-446d-4ff3-94e0-ab91294e425e",NA,"Paraia bracteata subsp. der Werff",NA,NA
"84",NA,"NY","NY","01203258","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1991-01-01T00:00:00.000+0000",NA,"330",NA,"C. K. Allen",1966,10,27,"Brazil","Amazonas",NA,"Manaus-Itacoatiara highway, ColÃ´nia Santo AntÃ´nio, 8 km",-59.987535,-2.914218,NA,"61d19d95-20af-4757-a575-fb1afffc5990",NA,"Paraia bracteata subsp. der Werff",NA,NA
"85","2013-02-22T05:41:00.000+0000","MO","MO","100293768","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. van der Werff (MO)","2010-01-01T00:00:00.000+0000",NA,"Allen 330",NA,"Caroline K. Allen|L.F. Coêlho",1966,10,27,"Brazil","Amazonas",NA,"Colonia Santo Antonio 8 km. Manaus - Itacoatiara Highway.",NA,NA,NA,"urn:catalog:MO:Tropicos:100293768","http://www.tropicos.org/Specimen/100293768","Paraia bracteata subsp. der Werff",NA,NA
"86",NA,"NY","NY","01203257","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1991-01-01T00:00:00.000+0000",NA,"330",NA,"C. K. Allen",1966,10,27,"Brazil","Amazonas",NA,"Manaus-Itacoatiara highway, ColÃ´nia Santo AntÃ´nio, 8 km",-59.987535,-2.914218,NA,"9e9c9a79-89a4-4526-b81d-4f2cf5ff3b9d",NA,"Paraia bracteata subsp. der Werff",NA,NA
"87","2014-07-22T08:37:12.000+0000","JBRJ","RB","RB00133654","Paraia bracteata Rohwer & al.","Lauraceae","Paraia","bracteata",NA,"Rohwer & al.","Teixeira",NA,NA,"10.245",NA,"J.M. Pires & N.T. Silva",1966,10,10,"Brazil","Pará","Pará","Belém, IPEAN, Mocambo, Q. 10-17 s/n.",NA,NA,"árvore de 6m de alt.","urn:catalog:JBRJ:RB:133654",NA,"Paraia bracteata Rohwer & al.",NA,NA
"88","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","18161","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","Vicentini, A.","1998-04-01T00:00:00.000+0000",NA,"330",NA,"Allen, CK",1966,10,27,"Brazil","Amazonas",NA,"Manaus-Itacoatiara highway. Colônia Santo Antônio 8 km",NA,NA,NA,"urn:catalog:inpa:herbarium:3624",NA,"Paraia bracteata subsp. der Werff",NA,NA
"89",NA,"NY","NY","01203260","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1989-01-01T00:00:00.000+0000",NA,"79",NA,"C. K. Allen",1962,8,3,"Brazil","ParÃ¡",NA,NA,0,0,NA,"a86511eb-44fd-49cd-a60d-4d61b8618a95",NA,"Paraia bracteata subsp. der Werff",NA,NA
"90",NA,"NY","NY","01203259","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1989-01-01T00:00:00.000+0000",NA,"79",NA,"C. K. Allen",1962,8,3,"Brazil","ParÃ¡",NA,NA,0,0,NA,"cfed6090-5eb4-429b-987c-a81be51cc1de",NA,"Paraia bracteata subsp. der Werff",NA,NA
"91",NA,"NY","NY","01203263","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. H. van der Werff","1998-01-01T00:00:00.000+0000",NA,"3317",NA,"W. A. Rodrigues",1961,9,20,"Brazil","Amazonas",NA,"Estrada Manaus-CaracaraÃ­, Km 19",-60.03634,-2.813696,NA,"140551f3-e676-4b03-9370-da3fe46d0dda",NA,"Paraia bracteata subsp. der Werff",NA,NA
"92","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","9866","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","Werff, H.H. van der","1998-01-01T00:00:00.000+0000",NA,"2517",NA,"Rodrigues, WA",1961,9,20,"Brazil","Amazonas",NA,"BR174, km 19., Estrada Manaus-Caracaraí, km 19",NA,NA,NA,"urn:catalog:inpa:herbarium:158752",NA,"Paraia bracteata subsp. der Werff",NA,NA
"93",NA,"NY","NY","01203264","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1989-01-01T00:00:00.000+0000",NA,"3466",NA,"W. A. Rodrigues",1961,10,19,"Brazil","Amazonas",NA,"Igarapé do Bindá",-60.009871,-3.068112,NA,"c747e94f-c791-41b4-b257-fb41837879c0",NA,"Paraia bracteata subsp. der Werff",NA,NA
"94",NA,"NY","NY","01203254","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1989-01-01T00:00:00.000+0000",NA,"31668",NA,"R. de Lemos FrÃ³es",1955,4,15,"Brazil","ParÃ¡",NA,NA,0,0,NA,"5a0360ab-00db-41fa-ad1e-70dd24294330",NA,"Paraia bracteata subsp. der Werff",NA,NA
"95",NA,"IF","SPSF","14191","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J.B.Baitello","1994-07-02T00:00:00.000+0000",NA,"24512",NA,"R.L.Froes & G.A.Black",1949,6,15,"Brazil","Pa","rio Itacaiuna",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata virgem&nf;Arbusto de 3m.;","BRA:IF:SPSF:0000014191",NA,"Paraia bracteata subsp. der Werff",NA,NA
"96","2011-02-08T15:19:00.000+0000","MO","MO","1839117","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. van der Werff (MO)","2000-01-01T00:00:00.000+0000",NA,"Fróes 24512",NA,"Ricardo de Lemos Fróes",1949,6,15,"Brazil","Pará",NA,"Rio Itacaiuna; cachoeira Grande, mata virgem.",NA,NA,NA,"urn:catalog:MO:Tropicos:1839117","http://www.tropicos.org/Specimen/1839117","Paraia bracteata subsp. der Werff",NA,NA
"97","2016-11-21T11:00:24.000+0000","JBRJ","RB","RB00133893","Paraia bracteata Rohwer & al.","Lauraceae","Paraia","bracteata",NA,"Rohwer & al.","HENRIQUE LAUAND RIBEIRO",NA,NA,"24512",NA,"R.L.FROÉS; G.A.BLACK",1949,6,16,"Brazil","Pará","Pará","RIO ITACAUÍNA, CACHOEIRA GRANDE.",NA,NA,"ARBUSTO DE 3 METROS","urn:catalog:JBRJ:RB:133893",NA,"Paraia bracteata Rohwer & al.",NA,NA
"98",NA,NA,"Botany","U.1400811","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff",NA,NA,NA,NA,NA,"Krukoff BA",1936,8,12,"Brazil",NA,NA,"Basin of Rio Negro. State of Amazonas, Municipalty Manaos, along road to Aleixo.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1400811",NA,"Paraia bracteata subsp. der Werff",NA,NA
"99",NA,"NY","NY","01203253","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. H. van der Werff","1990-01-01T00:00:00.000+0000",NA,"7996",NA,"B. A. Krukoff",1936,8,12,"Brazil","Amazonas",NA,"along road to Aleixo.",-59.955906,-3.075656,NA,"6cf99e55-6dbc-4d00-b8a1-61fb17454375",NA,"Paraia bracteata subsp. der Werff",NA,NA
"100",NA,NA,"Botany","U.1400810","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff",NA,NA,NA,NA,NA,"Ducke A",1907,8,31,"Brazil",NA,NA,"Faro civit Pará. Lveo Ajuruá. silva nos insurdabibi.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1400810",NA,"Paraia bracteata subsp. der Werff",NA,NA
"101","2009-08-12T11:48:56.000+0000","K","Herbarium","K000644131","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","Rohwer, J.",NA,NA,"s.n.",NA,"Ramos, J.; Cid, C.A.; Mota, C.D.; Rosas, N.",1890,8,29,"Brazil",NA,NA,"Municípo de Oriximiná, rio Trombetas  More information given.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000644131",NA,"Paraia bracteata subsp. der Werff",NA,NA
"102",NA,"HUAM","Manaus, Herbario da Universidade do Amazonas","2015","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. Rohwer",NA,NA,NA,NA,"Webber A. & Cunha O.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Paraia bracteata subsp. der Werff",NA,NA
"103",NA,"F","Botany","V0170352F","Paraia bracteata Rohwer & al.","Lauraceae","Paraia","bracteata",NA,"Rohwer & al.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"6c241b38-756f-4868-b2c8-ffa5fdb6739d",NA,"Paraia bracteata Rohwer & al.",NA,NA
"104",NA,"F","Botany","V0170353F","Paraia bracteata Rohwer & al.","Lauraceae","Paraia","bracteata",NA,"Rohwer & al.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"968861a7-5414-4c3d-a194-8ffc28f55963",NA,"Paraia bracteata Rohwer & al.",NA,NA
"105",NA,"F","Botany","V0170354F","Paraia bracteata Rohwer & al.","Lauraceae","Paraia","bracteata",NA,"Rohwer & al.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"740fe2de-5ef8-4b9c-8a9f-47447ff598c8",NA,"Paraia bracteata Rohwer & al.",NA,NA
"106",NA,"IF","SPSF","14192","Paraia bracteata Rohwer & al.","Lauraceae","Paraia","bracteata",NA,"Rohwer & al.","J.B.Baitello","1994-07-22T00:00:00.000+0000",NA,"1328",NA,"N.T.Silva",NA,NA,NA,"Brazil","Pa",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta;","BRA:IF:SPSF:0000014192",NA,"Paraia bracteata Rohwer & al.",NA,NA
