"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2017-10-19T10:55:16.000+0000","JBRJ","RB","RB00817580","Pachira faroensis (Ducke) W.S.Alverson","Malvaceae","Pachira","faroensis","(Ducke) W.S.Alverson","E.M.Saddi & Pedro Samor",NA,NA,"900",NA,"E.M.Saddi; Vinícius Cysneiros, João Henrique Martins & Pedro Otávio Samor",2013,8,28,"Brazil","Pará","Oriximiná","Comunidade Casinha. Parcela do Módulo Casinha referente aos estudos para o monitoramento da flora da LT Oriximiná - MRN.",-56.225556,-1.748333,"Arbusto com aproximadamente 2m de altura. Ocorrendo em local aberto com solo arenoso e exposto a altas intensidades luminosas. Área sujeita a inundações periódicas. Flores alvas com estames vináceos.","urn:catalog:JBRJ:RB:817580",NA,"Pachira faroensis (Ducke) W.S.Alverson",NA,NA,NA
"2",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15850","Rhodognaphalopsis faroensis (Ducke) A.Robyns","Malvaceae","Pachira","faroensis","(Ducke) A.Robyns","Marra, D.M.; Carneiro, V.M.C.","2012-09-23T00:00:00.000+0000",NA,"1467",NA,"Marra, D.M.; Neves, A.F. & Pereira, S. .L.",2012,9,23,"Brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987",-61.256656,-3.676569,"árvore, DAP = 19.8 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015850",NA,"Rhodognaphalopsis faroensis (Ducke) A.Robyns",NA,NA,NA
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","254443","Rhodognaphalopsis faroensis (Ducke) A.Robyns","Malvaceae","Pachira","faroensis","(Ducke) A.Robyns","Mari, M.L.G.","2013-01-10T00:00:00.000+0000",NA,"1956",NA,"Mike Hopkins",2012,11,29,"Brazil","Amazonas",NA,"Parque Estadual do Matupiri",-61.02,-5.382228,NA,"urn:catalog:inpa:herbarium:246818",NA,"Rhodognaphalopsis faroensis (Ducke) A.Robyns",NA,NA,NA
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","254481","Rhodognaphalopsis faroensis (Ducke) A.Robyns","Malvaceae","Pachira","faroensis","(Ducke) A.Robyns","Mari, M.L.G.","2013-01-10T00:00:00.000+0000",NA,"1994",NA,"Mike Hopkins",2012,12,6,"Brazil","Amazonas",NA,"Parque Estadual do Matupiri",-61,-5.394881,NA,"urn:catalog:inpa:herbarium:246856",NA,"Rhodognaphalopsis faroensis (Ducke) A.Robyns",NA,NA,NA
"5",NA,"UEFS","HUEFS","174822","Pachira faroensis (Ducke) W.S.Alverson","Malvaceae","Pachira","faroensis","(Ducke) W.S.Alverson",NA,NA,NA,"3097",NA,"Carvalho-Sobrinho, J.G.de",2011,6,4,"Brazil","Amazonas","Manaus","Reserva Ducke, igarapé Acará",NA,NA,"Campinarana, solo arenoso, baixio.","BRA:UEFS:HUEFS:0000174822",NA,"Pachira faroensis (Ducke) W.S.Alverson",NA,NA,NA
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","225934","Pachira faroensis (Ducke) W.S.Alverson","Malvaceae","Pachira","faroensis","(Ducke) W.S.Alverson","Carvalho-Sobrinho, J.G. de",NA,NA,"433",NA,"Mike Hopkins",2007,7,11,"Brazil","Amazonas",NA,"Rebio Uatumã., Entorno. Picada da Suçuarana.",-59,-1,NA,"urn:catalog:inpa:herbarium:213928",NA,"Pachira faroensis (Ducke) W.S.Alverson",NA,NA,NA
"7",NA,"UEFS","HUEFS","198546","Pachira faroensis (Ducke) W.S.Alverson","Malvaceae","Pachira","faroensis","(Ducke) W.S.Alverson",NA,NA,NA,"433",NA,"Sakagawa, S.",2007,7,11,"Brazil","Amazonas","Presidente Figueiredo","Entorno. Picada da Suçuarana.",NA,NA,NA,"BRA:UEFS:HUEFS:0000198546",NA,"Pachira faroensis (Ducke) W.S.Alverson",NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","231960","Rhodognaphalopsis faroensis (Ducke) A.Robyns","Malvaceae","Pachira","faroensis","(Ducke) A.Robyns",NA,NA,NA,"s.n.",NA,"Mike Hopkins",2004,6,30,"Brazil","Amazonas",NA,"Reserva Florestal Adolpho Ducke., Rodovia Manaus-Itacoatiara, km 26. Trilha L-O4, km 0.5. Solo arenoso.",-59.96,-2.953691,NA,"urn:catalog:inpa:herbarium:215135",NA,"Rhodognaphalopsis faroensis (Ducke) A.Robyns",NA,NA,NA
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","196120","Rhodognaphalopsis faroensis (Ducke) A.Robyns","Malvaceae","Pachira","faroensis","(Ducke) A.Robyns","Vicentini, A.","1998-10-01T00:00:00.000+0000",NA,"1318",NA,"Mike Hopkins",1998,8,30,"Brazil","Amazonas",NA,"Parque Nacional de Jaú",NA,NA,NA,"urn:catalog:inpa:herbarium:202021",NA,"Rhodognaphalopsis faroensis (Ducke) A.Robyns",NA,NA,NA
"10",NA,"US","Botany","3466200","Pachira faroensis (Ducke) W.S.Alverson","Malvaceae","Pachira","faroensis","(Ducke) W.S.Alverson",NA,NA,NA,"7",NA,"G. L. Esteves & P. A. Assunçao",1997,8,1,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Floresta De Campinarana. Árvore. Solo arenoso, dossel.",-59.97,-2.88,NA,"http://n2t.net/ark:/65665/3b64ee1b8-4b07-4996-b563-b7260cf68cbe",NA,"Pachira faroensis (Ducke) W.S.Alverson",NA,NA,NA
