"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"UFRB","HURB","21691","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,"213",NA,"Silva, T.T.; Ribeiro, P.L; Araújo, G.P.",2018,2,6,"Brazil","Bahia","Laje","Fazenda 7 voltas;",-39.337222,-13.150278,NA,"BRA:UFRB:HURB:0000021691",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"2",NA,"UEPA","MFS","006833","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,"69",NA,"Silva, GC",2017,1,12,"Brazil","Pará","Altamira","Casa de Daniel e Edilene",-51.993325,-3.303786,"Arbusto com aproximadamente 3,5m de altura.","BRA:UEPA:MFS:0000006833",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"3","2018-09-12T13:54:52.000+0000","JBRJ","RB","RB01387527","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","C.D.M. Ferreira",NA,NA,"2530",NA,"H. Medeiros; Daniel S. da Costa, Fernando S. Andriolli, Flávio A. Obermuller, Roberto & Adriano S. Lima",2017,9,27,"Brazil","Amazonas","Novo Airão","Parque Nacional de Anavilhanas. Trilha do Monitoramento da Biodiversidade (Trilha do Matias). Unidade Amostral 01, Pá ""Norte"".",-60.869722,-2.483889,"Árvore 11 m, estéril. Placa: # 12.","urn:catalog:JBRJ:RB:1387527",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"4",NA,"Universidade Federal de Mato Grosso (UFMT)","CNMT","5119","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","França, A. L.","2015-02-26T00:00:00.000+0000",NA,"410",NA,"Santos, J.P.; França, A.L.; Giacoppini, D.R.;Silva, G.M.X.",2015,2,NA,"Brazil","Mato Grosso","Cotriguaçu","FazendaSão Nicolau",-58.277758,-9.864578,"RitidomaSujo-áspero de coloração acinzentado. As flores apresentam a coloração creme e arroxeadas. <ll>dwc_commonname:</ll> Cupuaçu","BRA:UFMT:CNMT:0000005119",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"5",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","11452","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","Kinupp, V.F.","2015-09-04T00:00:00.000+0000",NA,"15",NA,"Gonçalves, G.G.; Corrado, A.R.",2015,5,15,"Brazil","Amazonas","São Gabriel da Cachoeira","Comunidade Indígena Matapi - Baixo Rio Uaupés, Quintal, solo arenoso, comunidade de matapi, adubada com resto de folhas e lixo das casa.",-68.176944,0.045778,"Árvore; 5 m; fruto marrom; polpa creme; ácida; consumo in natura ou em forma de doces.&nf;; Cultiva em quintais em solo arenoso.&nf; ; HA","BRA:IFAM - CMZL:EAFM:0000011452",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"6",NA,"IAC","IAC","56016","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","R.R. Mendes","2015-07-22T00:00:00.000+0000",NA,"s/nº",NA,"R.R. Mendes",2015,7,22,"Brazil","São Paulo","Ubatuba","Sítio Sr. Washington",-45.0825,-23.393611,"Fruto com 43 sementes envolvidas por densa camada de polpa branca, fibrosa de sabor acidulado e aroma agradável. Nome popular: cupuaçu. Coordenadas originais: 23º23#?#37""S, 45º04#?#56.7""W. NAZCA Cosméticos","BRA:IAC:IAC:0000056016",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"7",NA,"UTFPR","DVPR","1379","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","Canonico, C.M.; Gaudencio, G.R.; Schroeder, F.","2014-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Canonico, C.M.",2014,6,27,"Brazil","Mato Grosso","Juína","BR - Castanheira, Km 22, Comunidade Padroeira do Brasil, Sitio Canonico",0,0,"Árvore, 5m de altura, fruto marrom por fora e branco por dentro.","BRA:UTFPR:DVPR:0000001379",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"8",NA,"UEM","HUEM","28617","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","Simone Rochtaschel Foss","2014-08-12T00:00:00.000+0000",NA,"s.n.",NA,"Simone Rochtaschel Foss",2014,8,12,"Brazil","Amazonas","Careiro","Sítio Liberdade",0,0,"Árvore com 3m de altura, em início de floração.","BRA:UEM:HUEM:0000028617",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"9",NA,"UTFPR","DVPR","4641","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","Caxambu, M.G.","2013-02-03T00:00:00.000+0000",NA,"4562",NA,"Caxambu, M.G.; et al.; et al.",2013,2,3,"Brazil","Espirito Santo","Sooretama","Reserva Natural da Vale - RNV.",-40.04102,-19.08352,"arvoreta ca. 3 , heliófita, ramificada. Flores avermelhadas no tronco. cultivada.; Relevo: suave-ondulado.","BRA:UTFPR:DVPR:0000004641",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"10",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","11690","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.","M.G. Caxambu","2013-02-03T00:00:00.000+0000",NA,"4562",NA,"M.G. Caxambu",2013,2,3,"Brazil","Es","Sooretama","Reserva Natural da Vale - RNV",-40.0695,-19.143111,"arvoreta ca. 3 m, heliófita, ramificada. Flores avermelhadas no tronco. Cultivada.","BRA:UTFPR:HCF:0000011690",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"11",NA,"Cenargen","CEN","84209","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,"1",NA,"Romeu de Carvalho Andrade Neto",2013,8,27,"Brazil","Ac","RIO BRANCO","Campo experimental da Embrapa Acre",-67.705,-10.025,"Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","BRA:Cenargen:CEN:0000084209",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
"12",NA,"Cenargen","CEN","84210","Theobroma grandiflorum Schum.","Malvaceae","Theobroma","grandiflorum","Schum.",NA,NA,NA,"2",NA,"Romeu de Carvalho Andrade Neto",2013,8,27,"Brazil","Ac","RIO BRANCO","Campo experimental da Embrapa Acre",-67.705,-10.025,"Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","BRA:Cenargen:CEN:0000084210",NA,"Theobroma grandiflorum Schum.",NA,NA,NA
