"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2017-10-18T14:11:17.000+0000","JBRJ","RB","RB00866168","Gleasonia prancei B.M.Boom","Rubiaceae","Gleasonia","prancei","B.M.Boom","N. Dávila",NA,NA,"5697",NA,"P.H. Labiak; R.C. Forzza, A.A.M. Amorim, L. Freitas, F. Obermüller, R. Goldenberg & R. Barbosa-Silva",2014,4,22,"Brazil","Amazonas","Barcelos","Parque Estadual da Serra do Aracá. Trilha da Cachoeira do Eldorado para o cume.",-63.340833,-0.874722,"Árvore ca. 10 m, no brejo. Brácteas róseas, sépalas esverdeadas, pétalasróseas.","urn:catalog:JBRJ:RB:866168",NA,"Gleasonia prancei B.M.Boom",NA,NA,NA
"2","2017-11-19T08:45:18.000+0000","JBRJ","RB","RB00873582","Gleasonia prancei B.M.Boom","Rubiaceae","Gleasonia","prancei","B.M.Boom","R.G. Barbosa-Silva",NA,NA,"308",NA,"R.G. Barbosa-Silva; R.C. Forzza; R. Goldenberg; P. Labiak; F. Obermüller; A. Amorim; L. Freitas",2014,4,22,"Brazil","Amazonas","Barcelos","Serra  do  Aracá,  trilha  da  cachoeira  do  Eldorado  para  a  cachoeira  do  Desabamento. Parque Estadual da Serra do Aracá",-63.3275,0.881111,"Árvore, ca. 7 m alt., brácteas de cor rosa","urn:catalog:JBRJ:RB:873582",NA,"Gleasonia prancei B.M.Boom",NA,NA,NA
"3",NA,"UFPR","UPCB","85380","Gleasonia prancei B.M.Boom","Rubiaceae","Gleasonia","prancei","B.M.Boom","Dávila, N.","2014-07-02T00:00:00.000+0000",NA,"5697",NA,"Labiak, P.H. et al.",2014,4,22,"Brazil","Amazonas","Barcelos","Parque Estadual da Serra do Aracá. Trilha da Cachoeira do Eldorado para o cume",-63.340833,-0.874722,"Árvore ca. 10 m, no brejo. Brácteas róseas, sépalas esverdeadas, pétalas róseas. Habitat: Campos rupestres com matas de galeria..","BRA:UFPR:UPCB:0000085380",NA,"Gleasonia prancei B.M.Boom",NA,NA,NA
"4","2017-10-07T17:20:50.000+0000","JBRJ","RB","RB00686621","Gleasonia prancei B.M.Boom","Rubiaceae","Gleasonia","prancei","B.M.Boom","R. G. Barbosa-Silva","2012-10-31T00:00:00.000+0000",NA,"17197",NA,"G.Martinelli; D.Costa, R.Forzza, M.A.Moraes, R.Azoury",2011,10,29,"Brazil","Amazonas","Barcelos","Parque Estadual da Serra do Aracá, campos sobre afloramentos rochosos (tepuis), 2,3km NE da Cachoeira do Eldorado. vegetação campestre sobre afloramentos rochosos.",-63.438333,0.823889,"arbusto, 4m; folhas verdes marcadamente discolores; infl. com ramos verde-claros; flores com calice verde na base e róseo na parte superior, petalas róseas com nervuras vinosas e alvacentas na base.","urn:catalog:JBRJ:RB:686621",NA,"Gleasonia prancei B.M.Boom",NA,NA,NA
"5",NA,"NY","NY","02692505","Gleasonia prancei B.M.Boom","Rubiaceae","Gleasonia","prancei","B.M.Boom",NA,NA,NA,"17197",NA,"G. Martinelli",2011,10,29,"Brazil","Amazonas",NA,"Parque Estadual da Serra do AracÃ¡, campos sobre afloramentos rochosos (tepuis), 2,3km NE da Cachoeira do Eldorado. vegetaÃ§Ã£o campestre sobre afloramentos rochosos.",-63.438333,0.823889,NA,"89bce30b-5158-4b23-81b4-2645b7567894",NA,"Gleasonia prancei B.M.Boom",NA,NA,NA
"6","2015-05-20T14:26:00.000+0000","MO","MO","100439428","Gleasonia prancei B.M.Boom","Rubiaceae","Gleasonia","prancei","B.M.Boom","N. Dávila, UEC","2015-01-01T00:00:00.000+0000",NA,"Vicentini 1860",NA,"Alberto Vicentini|Rita C. G. Mesquita",2001,8,26,"Brazil","Amazonas",NA,"Serra do Aracá, porção norte.  Floresta Ombrófila Densa Alto Montana, dossel homogêneo de 8-10 m de altura, margeando mata alta de galeria, dossel.",-63.391667,0.948333,NA,"urn:catalog:MO:Tropicos:100439428","http://www.tropicos.org/Specimen/100439428","Gleasonia prancei B.M.Boom",NA,NA,NA
"7","2015-05-20T14:26:00.000+0000","MO","MO","100439426","Gleasonia prancei B.M.Boom","Rubiaceae","Gleasonia","prancei","B.M.Boom","N. Dávila, UEC","2015-01-01T00:00:00.000+0000",NA,"Vicentini 1859",NA,"Alberto Vicentini|Rita C. G. Mesquita",2001,8,26,"Brazil","Amazonas",NA,"Serra do Aracá, porção norte.  Floresta Ombrófila Densa Alto Montana, dossel homogêneo de 8-10 m de altura, margeando mata alta de galeria, dossel.",-63.391667,0.948333,NA,"urn:catalog:MO:Tropicos:100439426","http://www.tropicos.org/Specimen/100439426","Gleasonia prancei B.M.Boom",NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","214385","Gleasonia prancei B.M.Boom","Rubiaceae","Gleasonia","prancei","B.M.Boom","Vicentini, A.","2001-09-01T00:00:00.000+0000",NA,"1860",NA,"Mike Hopkins",2001,8,26,"Brazil","Amazonas",NA,"Serra de Aracá, Serra do Aracá, porção norte. Floresta Ombrófila Densa Alto Montana, dossel homogêneo, de ca. 8-10 m, margeando mata alta de galeria, dossel.. Solo areia branca.",-63.39,0.948333,NA,"urn:catalog:inpa:herbarium:202388",NA,"Gleasonia prancei B.M.Boom",NA,NA,NA
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","214384","Gleasonia prancei B.M.Boom","Rubiaceae","Gleasonia","prancei","B.M.Boom","Vicentini, A.","2001-09-01T00:00:00.000+0000",NA,"1859",NA,"Mike Hopkins",2001,8,26,"Brazil","Amazonas",NA,"Serra de Aracá, Serra do Aracá, porção norte. Floresta Ombrófila Densa Alto Montana, dossel homogêneo, de ca. 8-10 m, margeando mata alta de galeria, dossel.. Solo areia branca.",-63.39,0.948333,NA,"urn:catalog:inpa:herbarium:202387",NA,"Gleasonia prancei B.M.Boom",NA,NA,NA
"10",NA,"Faculdade São Lucas (FSL)","HFSL","1425","Gleasonia prancei B.M.Boom","Rubiaceae","Gleasonia","prancei","B.M.Boom","Boom, B.M.","1986-01-01T00:00:00.000+0000",NA,"29596",NA,"Prance, G.T.; Oliveira, J.G. de",1987,7,16,"Brazil","Amazonas","Barcelos","Serra Aracá, Summit of Central Massif of Serra Aracá. Open scrub.",-63.283333,0.85,"Tree 3 m; calyx pink; corolla pinkish red. ; DE","BRA:FSL:HFSL:0000001425",NA,"Gleasonia prancei B.M.Boom",NA,NA,NA
