"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","HUEFS","225790","Apterokarpos gardneri (Engl.) Rizzini","","Anacardiaceae","Apterokarpos","gardneri","","(Engl.) Rizzini","","","","16383","","Queiroz, L.P.de","2016","11","30","brazil","Bahia","Umburanas","Ca. 36,3 Km N de Umburanas na entrada para Minas do Mimoso.","-41.346111","-10.474444","Mata ciliar.","Apterokarpos gardneri (Engl.) Rizzini","","original coordinates","GBIF"
"2","","","HTSA","6134","Apterokarpos gardneri (Engl.) Rizzini","","Anacardiaceae","Apterokarpos","gardneri","","(Engl.) Rizzini","","","","489","","Martins.C.T.V.D","2015","2","7","brazil","Bahia","Juazeiro","Serra do Mulato","-40.272812","-9.542468","Árvore. Frutos imaturos verdes.","Apterokarpos gardneri (Engl.) Rizzini","","centroide mpo (0)","GBIF"
"3","","","ALCB","122272","Apterokarpos gardneri (Engl.) Rizzini","","Anacardiaceae","Apterokarpos","gardneri","","(Engl.) Rizzini","Guedes, ML","2015-12-01","","21","","Pinto, FCL; Silveira, ER","2015","4","12","brazil","Piauí","Santa Tereza","","-41.185","-4.491667","Folhas compostas com folíolos vilosos, discolores. Inflorescência com flores em botões.","Apterokarpos gardneri (Engl.) Rizzini","","original coordinates","GBIF"
"4","","","VIC","44042","Apterokarpos gardneri (Engl.) Rizzini","","Anacardiaceae","Apterokarpos","gardneri","","(Engl.) Rizzini","","","","1642","","Carrión, J.F.; Mota, N. .M.","2014","8","2","brazil","Bahia","Remanso","Próximo à rodovia BR 235","-42.257652","-9.593475","Árvore com aproximadamente 2 metros. Látex branco e pegajoso. Totalmente decídua apresentando apenas frutos secos, pequenos, arredondados e pretos.","Apterokarpos gardneri (Engl.) Rizzini","","centroide mpo (0)","GBIF"
"5","","","HUEFS","170929","Apterokarpos gardneri (Engl.) Rizzini","","Anacardiaceae","Apterokarpos","gardneri","","(Engl.) Rizzini","C.Correia","2012-07-01","","9252","","Melo, E.","2011","2","26","brazil","Piauí","Caracol","Área do entorno dos cálices rochosos.","-43.482222","-9.220833","Cerrado.","Apterokarpos gardneri (Engl.) Rizzini","","original coordinates","GBIF"
"6","","","MAC","45916","Apterokarpos gardneri (Engl.) Rizzini","","Anacardiaceae","Apterokarpos","gardneri","","(Engl.) Rizzini","E.C.O.Chagas","2010-01-30","","7420","","Chagas-Mota","2010","1","30","brazil","Alagoas","Minador do Negrão","Fazenda Pedra Talhada.","-36.864475","-9.337824","Árvore ca. 6 m de altura. Flores cremes.; Caatinga.","Apterokarpos gardneri (Engl.) Rizzini","","centroide mpo (0)","GBIF"
"7","","","HVASF","7285","Apterokarpos gardneri (Engl.) Rizzini","","Anacardiaceae","Apterokarpos","gardneri","","(Engl.) Rizzini","D. Araújo","2010-11-04","","1282","","D. Araújo","2010","1","28","brazil","Bahia","Sento Sé","Barra dos Alegres Estrada para o Riacho da Barra","-41.658076","-10.134058","Árvore. Frutos vináceos.","Apterokarpos gardneri (Engl.) Rizzini","","centroide mpo","GBIF"
"8","","","MAC","45943","Apterokarpos gardneri (Engl.) Rizzini","","Anacardiaceae","Apterokarpos","gardneri","","(Engl.) Rizzini","E.C.O.Chagas","2010-01-30","","7447","","Chagas-Mota","2010","1","30","brazil","Alagoas","Minador do Negrão","Fazenda Pedra Talhada.","-36.864475","-9.337824","Árvore ca. 7 m de altura. Flores cremes.; Caatinga.","Apterokarpos gardneri (Engl.) Rizzini","","centroide mpo (0)","GBIF"
"9","","","HVASF","7441","Apterokarpos gardneri (Engl.) Rizzini","","Anacardiaceae","Apterokarpos","gardneri","","(Engl.) Rizzini","J.G. Carvalho-Sobrinho","2010-01-30","","2577","","J.G. Carvalho-Sobrinho","2010","1","27","brazil","Bahia","Sento Sé","Saindo do povoado Rodaleiro para cima da serra","-41.658076","-10.134058","Planta masculina.","Apterokarpos gardneri (Engl.) Rizzini","","centroide mpo","GBIF"
"10","","","MAC","45879","Apterokarpos gardneri (Engl.) Rizzini","","Anacardiaceae","Apterokarpos","gardneri","","(Engl.) Rizzini","E.C.O.Chagas","2010-01-30","","7383","","Chagas-Mota","2010","1","30","brazil","Alagoas","Cacimbinhas","Serra do Cruzeiro.","-36.921356","-9.445843","Árvore ca. 8 m de altura. Estéril.; Caatinga.","Apterokarpos gardneri (Engl.) Rizzini","","centroide mpo (0)","GBIF"
