"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"548",NA,"IAP","PACA-AGP","64140","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Legrand","1958-01-01T00:00:00.000+0000",NA,"3405",NA,"Hatschbach, G.",1956,11,7,"Brazil","Pr","Colombo","Capivari",NA,NA,"5m de altura e flor alva. Habitat: in silva Hábito: árvore","BRA:IAP:PACA-AGP:0000064140",NA,"Myrcia arborescens Berg",NA,NA
"549",NA,"NY","NY","616046","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","C. M. D. E. Legrand",NA,NA,"7509",NA,"L. B. Smith",1956,11,9,"Brazil","Santa Catarina",NA,"Upper fazenda of Ernesto Scheide, Campo Alegre",-49.2662006010121,-26.1963928715053,NA,"5069cd55-69b3-4e3f-97a1-855f41079a1e",NA,"Myrcia arborescens Berg",NA,NA
"550",NA,"NY","NY","616044","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","C. M. D. E. Legrand",NA,NA,"7938",NA,"L. B. Smith",1956,11,25,"Brazil","Santa Catarina",NA,"Riozinho",-49.4898250929836,-27.8011125715835,NA,"5433a389-7e00-41e4-accd-847dfd92ad0e",NA,"Myrcia arborescens Berg",NA,NA
"553",NA,"US","Botany","2859741","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,"8029",NA,"L. Smith & Klein, R.",1956,12,2,"Brazil","Santa Catarina",NA,"Between the crest of the Serra Geral and Encruzilhada",NA,NA,NA,"http://n2t.net/ark:/65665/3157d82aa-f016-4b59-8f95-4d90885e3359",NA,"Myrcia retorta Cambess.",NA,NA
"554",NA,"US","Botany","2859743","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,"8564",NA,"L. Smith & Klein, R.",1956,12,11,"Brazil","Santa Catarina",NA,"Campo, and pinheiral, lower fazenda of Ernesto Scheide",NA,NA,NA,"http://n2t.net/ark:/65665/39437cb2f-ff32-4547-b650-1d2df7d8e7fd",NA,"Myrcia retorta Cambess.",NA,NA
"557",NA,"IAP","PACA-AGP","56396","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Legrand",NA,NA,NA,NA,"Rambo, B.",1955,1,2,"Brazil","Rs","São Francisco de Paula","Fazenda Englert",NA,NA,"SEM MATERIAL. Habitat: in araucarieto","BRA:IAP:PACA-AGP:0000056396",NA,"Myrcia arborescens Berg",NA,NA
"559","2014-11-13T13:55:42.000+0000","JBRJ","RB","RB00311496","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","L. Lima",NA,NA,NA,NA,"J.G. Kulhmann",1954,3,23,"Brazil","Paraná","Paraná","Monte Alegre.",NA,NA,"Árvore pequena.","urn:catalog:JBRJ:RB:311496",NA,"Myrcia retorta Cambess.",NA,NA
"560",NA,"US","Botany","2172833","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,"5189",NA,"R. Reitz",1953,1,24,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3c79429b3-41f4-4848-8e89-02a8eb97c96d",NA,"Myrcia retorta Cambess.",NA,NA
"561",NA,"IAP","PACA-AGP","55449","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","N. Silveira","1985-12-01T00:00:00.000+0000",NA,"5189",NA,"Reitz, R.",1953,1,24,"Brazil","Sc","Rio Negrinho",NA,NA,NA,"3m de altura e fruto preto. HBR 6792. Habitat: in silva Fenofase: fruto Hábito: arbusto","BRA:IAP:PACA-AGP:0000055449",NA,"Myrcia arborescens Berg",NA,NA
"563",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","7171","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","G.M. Barroso","1987-01-01T00:00:00.000+0000",NA,"1355",NA,"P. Capell S.J.",1952,12,NA,"Brazil","São Paulo","Campos do Jordão",NA,0,0,"Sinônimo relevante: Myrcia retorta Cambess.","BRA:PUC-RIO:FCAB:0000007171",NA,"Myrcia arborescens Berg",NA,NA
"564",NA,"Instituto de Botânica, IBT","SP","79841","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2011-11-01T00:00:00.000+0000",NA,"2081",NA,"Kuhlmann, M",1949,11,22,"Brazil","São Paulo","Campos do Jordão","Umuarama.",0,0,NA,"BRA:IBt:SP:0000079841",NA,"Myrcia retorta Cambess.",NA,NA
"566","2015-09-17T09:11:55.000+0000","MNHN","P","P00545070","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Lima",NA,NA,NA,"7609","Williams, L.O.|Assis, V.",1945,10,7,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00545070",NA,"Myrcia retorta Cambess.",NA,NA
"568","2008-07-09T10:02:43.000+0000","K","Herbarium","K000262443","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Sliva, L.",NA,NA,"7609",NA,"Williams, L.O.; Assis, V.",1945,10,7,"Brazil",NA,"Betim","Fazenda do Cabui, near Contagem.",-44.1,-19.92,NA,"http://specimens.kew.org/herbarium/K000262443",NA,"Myrcia arborescens Berg",NA,NA
"569",NA,"IAP","PACA-AGP","11575","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Emrich-Rambo","1957-09-16T00:00:00.000+0000",NA,NA,NA,"P. Buck SJ",1944,1,NA,"Brazil","Rs","São Francisco de Paula","Faz. Englert",NA,NA,"Habitat: in silva Fenofase: fruto semievoluto","BRA:IAP:PACA-AGP:0000011575",NA,"Myrcia arborescens Berg",NA,NA
"570",NA,"Instituto de Botânica, IBT","SP","339247","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2011-11-01T00:00:00.000+0000",NA,"16814",NA,"Hashimoto, G",1940,6,20,"Brazil","São Paulo","Campos do Jordão",NA,0,0,NA,"BRA:IBt:SP:0000339247",NA,"Myrcia retorta Cambess.",NA,NA
"571",NA,"Instituto de Botânica, IBT","SP","42951","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2011-11-01T00:00:00.000+0000",NA,"316",NA,"Hashimoto, G",1940,6,20,"Brazil","São Paulo","Campos do Jordão",NA,0,0,NA,"BRA:IBt:SP:0000042951",NA,"Myrcia retorta Cambess.",NA,NA
"572","2014-11-13T14:09:05.000+0000","JBRJ","RB","RB00311485","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","L. Lima",NA,NA,NA,NA,"O. Handro",1938,10,14,"Brazil","São Paulo","São Paulo","Parque estadual das Fontes do Ipiranga, Jardim Botânico. Parque Estadual das Fontes do Ipiranga",NA,NA,"Árvore, flores brancas.","urn:catalog:JBRJ:RB:311485",NA,"Myrcia retorta Cambess.",NA,NA
"573",NA,"Instituto de Botânica, IBT","SP","40275","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2011-11-01T00:00:00.000+0000",NA,"s.n.",NA,"Handro, O",1938,10,14,"Brazil","São Paulo","São Paulo","Jardim Botânico",0,0,NA,"BRA:IBt:SP:0000040275",NA,"Myrcia retorta Cambess.",NA,NA
"576",NA,"NY","NY","616005","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","M. L. Kawasaki","1999-01-01T00:00:00.000+0000",NA,"s.n.",NA,"O. Handro",1938,10,14,"Brazil","SÃ£o Paulo",NA,"Parque Estadual das Fontes do Ipiranga, Jardim BotÃ¢nico",-46.618358,-23.646109,NA,"22938f42-64a9-41de-bcb0-792eef38da9e",NA,"Myrcia arborescens Berg",NA,NA
"577",NA,"IPA","IPA","63698","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Kawasaki, M.L.","1999-01-01T00:00:00.000+0000",NA,"IPA-63698",NA,"Handro, O.",1938,10,14,"Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico",0,0,"Árvore, flores brancas.","BRA:IPA:IPA:0000063698",NA,"Myrcia arborescens Berg",NA,NA
"578",NA,"Instituto de Botânica, IBT","SP","32482","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2011-11-01T00:00:00.000+0000",NA,"s.n.",NA,"Kuhlmann, M",1935,1,26,"Brazil","São Paulo","Campos do Jordão","Umuarama.",0,0,NA,"BRA:IBt:SP:0000032482",NA,"Myrcia retorta Cambess.",NA,NA
"579","2014-11-13T13:55:46.000+0000","JBRJ","RB","RB00311480","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","L. Lima",NA,NA,NA,NA,"Moyses Kuhlmann",1935,1,26,"Brazil","São Paulo","Campos do Jordão","Umuarama.",NA,NA,"árvore da mata.","urn:catalog:JBRJ:RB:311480",NA,"Myrcia retorta Cambess.",NA,NA
"580",NA,"Instituto de Botânica, IBT","SP","23478","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2011-11-01T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, FC",1928,11,7,"Brazil","Paraná","Jaguariaíva",NA,0,0,NA,"BRA:IBt:SP:0000023478",NA,"Myrcia retorta Cambess.",NA,NA
"581","2015-04-11T10:38:37.000+0000","S","VascularPlants","S08-7086","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,"988a","988a","G. Jönsson",1914,9,24,"Brazil","Paraná",NA,"Plantae Brasilienses. Paraná: Tamandaré.",NA,NA,NA,"S:VascularPlants:S08-7086",NA,"Myrcia retorta Cambess.",NA,NA
"582","2015-04-11T12:56:49.000+0000","S","VascularPlants","S10-14962","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,"13078","13078","P. Dusén",1911,9,30,"Brazil","Paraná",NA,"Plantae Brasilienses. Paraná: Jaguariahyva.",NA,NA,NA,"S:VascularPlants:S10-14962",NA,"Myrcia retorta Cambess.",NA,NA
"583",NA,"US","Botany","1544822","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,"2806",NA,"P. K. Dusén",1903,12,19,"Brazil","Paraná",NA,"Vila Velha",NA,NA,NA,"http://n2t.net/ark:/65665/3ba20e994-3686-4b73-b0f5-538a77c8ee87",NA,"Myrcia retorta Cambess.",NA,NA
"584",NA,"MN","R","9007","Myrcia itambensis Berg",NA,"Myrtaceae","Myrcia","itambensis","Berg",NA,NA,NA,"14811",NA,"Glaziou, A.F.M.",1884,2,8,"Brazil","Minas Gerais",NA,NA,NA,NA,"Plantas do Brasil Central","BRA:MN:R:0000009007",NA,"Myrcia itambensis Berg",NA,NA
"585","2015-09-04T20:48:04.000+0000","MNHN","P","P00549099","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Lima",NA,NA,NA,"14811","Glaziou, A.",1884,2,8,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549099",NA,"Myrcia retorta Cambess.",NA,NA
"588","2015-02-11T10:42:26.000+0000","MNHN","P","P02440191","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Hocas",NA,NA,NA,"4673","Gardner, G.",1842,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440191",NA,"Myrcia retorta Cambess.",NA,NA
"589","2015-10-02T04:48:41.000+0000","MNHN","P","P00611991","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Lima",NA,NA,NA,"1674","Claussen, P",1841,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00611991",NA,"Myrcia retorta Cambess.",NA,NA
"591",NA,"F","Botany","V0093820F","Myrcia itambensis Berg",NA,"Myrtaceae","Myrcia","itambensis","Berg",NA,NA,"TYPE","144A",NA,"P. C. D. Clausen",1840,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"4dc60445-0843-4c5f-9f05-750fbd18336b",NA,"Myrcia itambensis Berg",NA,NA
"592","2010-06-22T00:00:00.000+0000","BR",NA,"BR0000005280971","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,"SYNTYPE","631",NA,"Clausen P.C.D.",1840,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005280971",NA,"Myrcia retorta Cambess.",NA,NA
"593","2018-03-12T00:00:00.000+0000","NHMUK","BOT","BM000953609","Myrcia itambensis Berg",NA,"Myrtaceae","Myrcia","itambensis","Berg","Leidiana Lima dos Santos",NA,"TYPE","631","631","Pedro Cláudio Dinamarquez (Peter) Clausen",1840,NA,NA,"Brazil","Minas Gerais",NA,NA,-44.096503,-19.690239,NA,"2f52f608-fa06-4378-9d4b-b50a352f9f6d",NA,"Myrcia itambensis Berg",NA,NA
"594","2016-01-12T12:50:04.000+0000","MNHN","P","P00549102","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Lima",NA,NA,NA,"74","Claussen, P.C.D.",1839,9,NA,"Brazil",NA,NA,NA,NA,NA,"Delessert","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549102",NA,"Myrcia retorta Cambess.",NA,NA
"596","2016-02-16T18:20:28.000+0000","MNHN","P","P00549101","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Lima",NA,NA,NA,"597","Riedel, L.",1824,9,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00549101",NA,"Myrcia retorta Cambess.",NA,NA
"598","2015-10-04T08:52:47.000+0000","MNHN","P","P00798921","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,"ISOTYPE",NA,"2257 ter","Saint-Hilaire, A. de",1816,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798921",NA,"Myrcia retorta Cambess.",NA,NA
"600",NA,"F","Botany","V0093821F","Myrcia itambensis Berg",NA,"Myrtaceae","Myrcia","itambensis","Berg",NA,NA,"TYPE","74",NA,"P. C. D. Clausen",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"9ced3821-a754-4aa9-bae4-d15a611320bd",NA,"Myrcia itambensis Berg",NA,NA
"602",NA,"W","Herbarium W","2002-0007057","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Myrcia retorta Cambess.",NA,NA
"603","2005-04-21T09:57:36.000+0000","K","Herbarium","K000304992","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,"1030",NA,"Sellow, Miss",NA,NA,NA,"Brazil",NA,NA,"prope oppidum Itambe et aliis locis prov. Minorum",NA,NA,NA,"http://specimens.kew.org/herbarium/K000304992",NA,"Myrcia arborescens Berg",NA,NA
"604","2008-07-09T10:02:42.000+0000","K","Herbarium","K000262445","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Lucas, E.",NA,NA,"4673",NA,"Gardner, G.",NA,NA,NA,"Brazil",NA,NA,"Moro Veldo",-43.97,-16.62,NA,"http://specimens.kew.org/herbarium/K000262445",NA,"Myrcia arborescens Berg",NA,NA
"606","2008-07-09T10:02:41.000+0000","K","Herbarium","K000262435","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Lucas, E.",NA,NA,"s.n.",NA,"Sellow, F.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000262435",NA,"Myrcia arborescens Berg",NA,NA
"609",NA,"ASU","ASUPlants","261755","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,NA,NA,"Claussen",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Myrcia retorta Cambess.",NA,NA
"611",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","70340","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","M. Sobral",NA,NA,"463",NA,"M. Peron",NA,NA,NA,"Brazil","Minas Gerais","ouro preto","Reserva da Tripui (CETEC-MG).",NA,NA,"Ambiente: Vegetação secundária/capoeira. Habito: Arbusto, + ou - 1,5m, heliófila","BRA:CEPLAC:CEPEC:0000070340",NA,"Myrcia retorta Cambess.",NA,NA
"616",NA,"HUCP",NA,"18545","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Selusniaki, M",NA,NA,"1041",NA,"Selusniaki, M; Beltrami, L",NA,NA,NA,"Brazil","Paraná",NA,NA,0,0,NA,"18400",NA,"Myrcia arborescens Berg",NA,NA
"618","2018-03-12T00:00:00.000+0000","NHMUK","BOT","BM000953610","Myrcia itambensis Berg",NA,"Myrtaceae","Myrcia","itambensis","Berg","Leidiana Lima dos Santos",NA,"TYPE","1579","1579","Friedrich Sellow",NA,NA,NA,"Brazil",NA,NA,NA,-53.08982,-10.773109,NA,"076c89e8-68f7-4b18-bc27-9f0e13ed6ac4",NA,"Myrcia itambensis Berg",NA,NA
"620",NA,"MBM","MBM","293127","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,"142",NA,"Lucas, EJ; et al.",NA,NA,NA,"Brazil","Paraná","Balsa Nova","Serra São Luís do Purunã",0,0,NA,"BRA:MBM:MBM:0000293127",NA,"Myrcia arborescens Berg",NA,NA
"621",NA,"UFRGS","ICN","124820","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,"9197",NA,"Sobral, M; et al.",NA,NA,NA,"Brazil","Rs","Torres","Lagoa do Jacaré",0,0,"Arvoreta 3-4m, em beira de mata alterada; frutos imaturos.","BRA:UFRGS:ICN:0000124820",NA,"Myrcia arborescens Berg",NA,NA
"622","2017-10-18T02:14:38.000+0000","JBRJ","RB","RB00264997","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","M. SOBRAL","2005-01-01T00:00:00.000+0000",NA,"9736",NA,"D. SUCRE; P.I.S. BRAGA 1983",NA,NA,NA,"Brazil",NA,"Brasil",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:264997",NA,"Myrcia retorta Cambess.",NA,NA
"623",NA,"IANIGLA","XFR","735","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,NA,NA,"Juliano Morales de Oliveira",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"São Francisco de Paula",NA,NA,NA,"IANIGLA:XFR:735",NA,"Myrcia arborescens Berg",NA,NA
"625",NA,"US","HERB","49623","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","-",NA,NA,NA,NA,"Reitz, P. R.",NA,NA,NA,"Brazil","Santa Catarina",NA,"Riozinho",NA,NA,NA,NA,NA,"Myrcia arborescens Berg",NA,NA
"627",NA,"UEFS","HUEFS","86925","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,"1090",NA,"Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000086925",NA,"Myrcia arborescens Berg",NA,NA
"635",NA,"F","Botany","V0093822F","Myrcia itambensis Berg",NA,"Myrtaceae","Myrcia","itambensis","Berg",NA,NA,"TYPE","1062",NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"d478dd46-aef6-4b01-a828-4b67a97b5a9c",NA,"Myrcia itambensis Berg",NA,NA
"640",NA,"US","Botany","USw36246","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,"HBR 28664",NA,"Collector unknown",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/34f355dbf-a356-4a42-82de-cb193e3b15c7",NA,"Myrcia arborescens Berg",NA,NA
"643","2015-02-12T15:51:31.000+0000","K","Herbarium","K000262438","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,"597",NA,"Riedel, L.",NA,NA,NA,"Brazil",NA,NA,"Caehe, (Chapada)",-48.45,-6.42,NA,"http://specimens.kew.org/herbarium/K000262438",NA,"Myrcia arborescens Berg",NA,NA
"644","2015-04-11T10:38:34.000+0000","S","VascularPlants","S08-6863","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,"1030/1579","1030/1579","Sello",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,"S:VascularPlants:S08-6863",NA,"Myrcia retorta Cambess.",NA,NA
"646","2010-06-22T00:00:00.000+0000","BR",NA,"BR0000005280636","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,"SYNTYPE","S.N.",NA,"Helmreichen",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005280636",NA,"Myrcia retorta Cambess.",NA,NA
"647","2015-02-12T08:52:33.000+0000","K","Herbarium","K000262439","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,"185",NA,"Ferreira, A.R.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000262439",NA,"Myrcia retorta Cambess.",NA,NA
