"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2018-09-12T13:55:28.000+0000","JBRJ","RB","RB01387637","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","H. Medeiros","2017-01-01T00:00:00.000+0000",NA,"2640",NA,"H. Medeiros; Ilnaira G. Sousa, Elinio M. Soares, Raimundo N. Soares, Daniel S. Costa & Adriano S. Lima",2017,10,17,"Brazil","Acre","Sena Madureira","Reserva Extrativista do Cazumbá-Iracema, Programa de Monitoramente da Biodiversidade, Unidade Amostral 01 (Cazumbá), PÁ ""N"".",-68.951111,-9.168889,"Árvore 11 m, estéril. Placa #41.","urn:catalog:JBRJ:RB:1387637",NA,"Aspidosperma carapanauba Pichon"
"2",NA,"UNEMAT","HERBAM","10956","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Rodrigues, L","2017-07-18T00:00:00.000+0000",NA,"068544",NA,"Rodrigues, L; Lopes, A R; Sardinha, S M; Lourençoni, T",2014,8,11,"Brazil","Mato Grosso","Alta Floresta","Casa de Sementes - Estrela do Sul, Área seca, Quintal, Planície.",-55.880444,-9.793028,"Projeto Sementes do Portal Fase 2.","BRA:UNEMAT:HERBAM:0000010956",NA,"Aspidosperma carapanauba Pichon"
"3",NA,"UNEMAT","HERBAM","10271","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","F.Citadella","2014-12-30T00:00:00.000+0000",NA,"CL 3038229",NA,"Soares-Lopes, CRA; Lima, WM; Benetti, E; Fernandes, E; Filho, JI; Da Silva, WL",2014,12,22,"Brazil","Mato Grosso","Alta Floresta","PCH Cabeça-de-boi, Canteiro Industrial 02, Terra firme",NA,NA,"Complexo Hidrelétrico Apiacás","BRA:UNEMAT:HERBAM:0000010271",NA,"Aspidosperma carapanauba Pichon"
"4",NA,"UNICAMP","UEC","198021","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Piva, J.H.","2011-10-18T00:00:00.000+0000",NA,"8229",NA,"Soares, C.R.A.; et al.",2011,10,18,"Brazil","Mato Grosso","Paranaíta",NA,-56.776389,-9.337778,"árvore de 17m de altura, cap 80cm, folhas discolor cartáceas, lactescentes. folículos imaturos, rugosos, imaturos verdes; terra firme","BRA:UNICAMP:UEC:0000198021",NA,"Aspidosperma carapanauba Pichon"
"5",NA,"UNEMAT","HERBAM","6830","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Soares, CRA",NA,NA,"Verde 324115",NA,"Soares, CRA; Duarte, JAS; Matos, DL; Oliveira, PS",2011,10,10,"Brazil","Mato Grosso","Paranaíta","Terra Firme.",-56.781667,-9.329167,"UHE Teles Pires","BRA:UNEMAT:HERBAM:0000006830",NA,"Aspidosperma carapanauba Pichon"
"6",NA,"UNEMAT","HERBAM","6944","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Piva, JH","2011-10-18T00:00:00.000+0000",NA,"Amarelo 114301",NA,"Soares, CRA; Matos, DL; Damasceno, ASV; Piva, JH; Petini-Benelli, A",2011,10,18,"Brazil","Mato Grosso","Paranaíta","Terra Firme.",-56.776389,-9.337778,"UHE Teles Pires","BRA:UNEMAT:HERBAM:0000006944",NA,"Aspidosperma carapanauba Pichon"
"7",NA,"UNICAMP","UEC","198003","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Soares, C.R.A.",NA,NA,"4115",NA,"Soares, C.R.A.; et al.",2011,10,11,"Brazil","Mato Grosso do Sul","Paranaíba",NA,-56.781667,-9.329167,"árvore com 25m de altura; cap: 45 cm. folhas discolor, cartácea. frutos secos, indeiscentes; terra firme","BRA:UNICAMP:UEC:0000198003",NA,"Aspidosperma carapanauba Pichon"
"8",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","425","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Kinupp, V.F.","2009-03-25T00:00:00.000+0000",NA,"3669",NA,"Kinupp, V.F.; Ming, L.C.; Vieira, D.A.F. & Araújo, A.A.",2009,3,25,"Brazil","Amazonas","Santa Isabel do Rio Negro","Comunidade Camarú",0,0,"Árvore; 12 m; folha verde-escura com ovos que a planta desenvolve e se transforma em uma galha; material estéril; de uso medicinal para malária.; Floresta de terra-firme. ; HA","BRA:IFAM - CMZL:EAFM:0000000425",NA,"Aspidosperma carapanauba Pichon"
"9","2010-02-26T16:07:30.000+0000","K","Herbarium","K000447737","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Sasaki , D.",NA,NA,"1377",NA,"Piva, J.H.; Henicka, G.S.; Monteiro, M.; Sasaki, D.; Nascimento, J.",2007,1,22,"Brazil",NA,"Novo Mundo","Propriedade particular de preservação ambiental delimitada pelo Parque Estadual Cristalino e pelos rios Teles Pires e Cristalino. Próximo ao Cristalino Jungle Lodge.GPS :A 337",-55.92,-9.61,"Common Name: guarantã","http://specimens.kew.org/herbarium/K000447737",NA,"Aspidosperma carapanauba Pichon"
"10",NA,"US","Botany","3693681","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon",NA,NA,NA,"3457",NA,"P. Grenand, M. Fleury & C. Moretti",2007,12,11,"French Guiana",NA,NA,"Awala - Yalimapo, Crique Loulette, froest haute, H8",-53.9,5.73,NA,"http://n2t.net/ark:/65665/383093399-986e-48c0-a31e-cf4ed09dbdec",NA,"Aspidosperma carapanauba Pichon"
"11","2010-02-24T12:15:00.000+0000","MO","MO","100255380","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","M.F. Prévost","2008-01-01T00:00:00.000+0000",NA,"Grenand 3457",NA,"P. Grenand",2007,12,11,"French Guiana",NA,NA,"Awala-Yalimapo, Crique Loulette, forêt haute, L5.",NA,NA,NA,"urn:catalog:MO:Tropicos:100255380","http://www.tropicos.org/Specimen/100255380","Aspidosperma carapanauba Pichon"
"12","2010-02-26T16:07:12.000+0000","K","Herbarium","K000447738","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Ramos, J.F.",NA,NA,"432",NA,"Projeto Flora Cristalino; Piva, J.H.; Vieira, I.; Sasaki, D.",2006,9,27,"Brazil",NA,"Novo Mundo","Área particular de preservação ambiental, delimitada pelo Parque Estadual Cristalino e pelos Rios Teles Pires e Cristalino. Nas proximidades da estrada de terra que leva à base do Limão.GPS :A 047",-55.89,-9.54,"Common Name: guarantã","http://specimens.kew.org/herbarium/K000447738",NA,"Aspidosperma carapanauba Pichon"
"13","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","224065","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Phytodemographic Project","2006-01-01T00:00:00.000+0000",NA,"25",NA,"Mike Hopkins",2005,9,29,"Brazil","Amazonas",NA,"Cabo Frio. Terra firme.",-59.91,-2.399583,NA,"urn:catalog:inpa:herbarium:75997",NA,"Aspidosperma carapanauba Pichon"
"14",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","2129","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","R. Tsuji","2004-11-24T00:00:00.000+0000",NA,"932",NA,"R. Tsuji , L.C. Bernacci & E. Franco",2004,11,24,"Brazil","Mt","Liquilândia","Coletada em beira de estrada na BR322.",-52.064472,-11.606056,NA,"BRA:JBP:HPL:0000002129",NA,"Aspidosperma carapanauba Pichon"
"15",NA,"USP","SPFW","3824","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","IPT",NA,NA,"4",NA,"Nunes, I.N.",2002,1,1,"Brazil","Rondônia","Costa Marques","Reserva Extrativista Estadual Rio Cautário",-64.131111,-11.994722,"madeira usada para cabo e lenha, mais informações na pasta Resex","BRA:USP:SPFW:0000003824",NA,"Aspidosperma carapanauba Pichon"
"16",NA,"MBM","MBM","250388","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Marcondes-Ferreira Neto, W","1997-09-01T00:00:00.000+0000",NA,"4000",NA,"Árbocz, GF; Ivanauskas, NM; Silva, MMR",1997,6,7,"Brazil","Mato Grosso","Alta Floresta","Adjacências do Hotel Floresta Amazônica.",0,0,"Árvore 25m. Látex branco leitoso. Botões creme-esverdeados.; Floresta Ombrófila Aberta. Relevo suave ondulado. Solo tipo Podzólico.","BRA:MBM:MBM:0000250388",NA,"Aspidosperma carapanauba Pichon"
"17",NA,"UNICAMP","UEC","114300","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Marcondes-Ferreira, W.","2013-11-01T00:00:00.000+0000",NA,"4000",NA,"Árbocz, G.F.; Silva, M.M.R.; Ivanauskas, N.M.",1997,6,7,"Brazil","Mato Grosso","Alta Florsta","Adjacências do hotel Floresta Amazônica.",0,0,"flor, Árvore de 25 m . Látrex branco leitoso. Botões creme-esverdeados. Relevo suave ondulado, solo tipo podzólico. Floresta ombrófila aberta.","BRA:UNICAMP:UEC:0000114300",NA,"Aspidosperma carapanauba Pichon"
"18",NA,"UFMT","UFMT","33941","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Neto, W.M.F.","1998-01-01T00:00:00.000+0000",NA,"4000",NA,"Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.",1997,6,7,"Brazil","Mato Grosso","Alta Floresta","Adjacências do hotel floresta amazônica.",0,0,"Árvore 25m, látex branco leitoso, botões creme esverdeados.; floresta ombrófila aberta. relevo suave ondulado, solo tipo podzólico.","BRA:UFMT:UFMT:0000033941",NA,"Aspidosperma carapanauba Pichon"
"19",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA048220","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Ferreira Neto, W.M.",NA,NA,"4000",NA,"Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.",1997,6,7,"Brazil","Mato Grosso","Alta Floresta","Adjacências do Hotel Floresta Amazônica. Floresta Ombrófila Aberta. Relevo suave ondulado. Solo tipo Podzólico.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA048220",NA,"Aspidosperma carapanauba Pichon"
"20",NA,"UNICAMP","UEC","114299","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Marcondes-Ferreira, W.","2013-11-01T00:00:00.000+0000",NA,"4033",NA,"Árbocz, G.F.; Assis, M.C.; Zanella, J.; Silva, M.R.",1997,7,3,"Brazil","Mato Grosso","Aripuanã","Margem da MT-420 a 5 km da cidade.",-59.407222,-10.208056,"flor, Árvore de 22m. Tronco canelado. Látex branco leitoso. Folhas novas verdes-claras. Flores creme. Solo tipo podzólico.","BRA:UNICAMP:UEC:0000114299",NA,"Aspidosperma carapanauba Pichon"
"21",NA,"UFMT","UFMT","33942","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon","Ivanauskas, N.M.","1998-01-01T00:00:00.000+0000",NA,"4033",NA,"Árbocz, G.F.; Assis, M.C.; Silva, M.R.; Zanella, J.",1997,7,3,"Brazil","Mato Grosso","Aripuanã","margem MT-420, a 5km da cidade.",-59.240556,-10.208056,"Árvore de 22m, tronco canelado, látex branco leitoso, folhas novas verdes- claras, flores creme.; floresta ombrófila alterada; relevo suave ondulado; solo tipo podzólico.","BRA:UFMT:UFMT:0000033942",NA,"Aspidosperma carapanauba Pichon"
"22",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA048221","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon",NA,NA,NA,"4033",NA,"Árbocz, G.F. et al.",1997,7,3,"Brazil","Mato Grosso","Aripuanã",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA048221",NA,"Aspidosperma carapanauba Pichon"
"23",NA,"UEFS","HUEFS","46629","Aspidosperma carapanauba Pichon","Apocynaceae","Aspidosperma","carapanauba","Pichon",NA,NA,NA,"4033",NA,"Árbocz, G.F.",1997,7,3,"Brazil","Mato Grosso","Aripuanã","Margem MT-420, a 5 Km da cidade.",-59.407222,-10.208056,"Floresta Ombrófila alterada, relevo suave ondulado, solo tipo Podzúlico.","BRA:UEFS:HUEFS:0000046629",NA,"Aspidosperma carapanauba Pichon"
