"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"UNICAMP","UEC","166998","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.","Stefani, E.J.F.","2011-11-01T00:00:00.000+0000",NA,"318",NA,"Stefani, E.J.F.; Belinello, R.; Galvão, J.C.",2011,7,1,"Brazil","São Paulo","Paraibuna","Parque Estadual da Serra do Mar. Mata Atlântica.",-45.560278,-23.609722,"Árvore com 12 m.","BRA:UNICAMP:UEC:0000166998",NA,"Cecropia ulei Snethl.",NA,NA,NA
"2",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","3393","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.","Ramos, J. .F.","2008-03-18T00:00:00.000+0000",NA,"703",NA,"Junqueira, A.B.; Souza, S.A.",2007,4,7,"Brazil","Amazonas","Manicoré","Margem esquerda do Rio Madeira, Comunidade Água Azul.",-61.955017,-6.391667,"Árvore; 6 m.; Terra firme, floresta secundária. ; HA","BRA:IFAM - CMZL:EAFM:0000003393",NA,"Cecropia ulei Snethl.",NA,NA,NA
"3",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","3158","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.","Ramos, J.F.","2008-03-20T00:00:00.000+0000",NA,"378",NA,"Junqueira, A.B.; Barros, R.N.S.",2007,7,6,"Brazil","Amazonas","Manicoré","Margem esquerda do Rio Madeira, Comunidade Barreira do Capanã.",-62.088117,-6.392361,"Árvore; 6 m.; Terra firme, floresta secundária. ; HA","BRA:IFAM - CMZL:EAFM:0000003158",NA,"Cecropia ulei Snethl.",NA,NA,NA
"4",NA,"UNICAMP","UEC","126060","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.",NA,NA,NA,"94",NA,"Sposito, T.C.",1996,10,15,"Brazil","Amazonas","Manaus","Campus da Fundação Universidade de Manaus, Em beira de floresta",0,0,"Árvore ca. 5m altura, inflorescência masculina amarelada. Estípulas vermelhas.","BRA:UNICAMP:UEC:0000126060",NA,"Cecropia ulei Snethl.",NA,NA,NA
"5",NA,"IEPA","HAMAB","3767","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.","Mori, S.A.",NA,NA,"16096",NA,"Mori, S.A.",1983,9,12,"Brazil","Amapá","Mazagão","Camaipi, EMBRAPA reserve and vicinity.",-51.616667,0.166667,"Tree, 28,6m x 19,4m. Bole 25,3m. Tree 2422.","BRA:IEPA:HAMAB:0000003767",NA,"Cecropia ulei Snethl.",NA,NA,NA
"6",NA,"IEPA","HAMAB","3509","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.","Mori, S.A.",NA,NA,"15835",NA,"Mori, S.A.",1983,9,5,"Brazil","Amapá","Mazagão","Camaipi, EMBRAPA reserve and vicinity.",-51.616667,0.166667,"Tree, 18,3m x 21,6m. Bole 4m. Tree 2058.","BRA:IEPA:HAMAB:0000003509",NA,"Cecropia ulei Snethl.",NA,NA,NA
"7","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","110397","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.","Berg, C.C.","1995-01-01T00:00:00.000+0000",NA,"6976",NA,"Revilla, J",1982,10,6,"Brazil",NA,NA,"Rio Trombetas, Monte Branco, Jazida de Bauxita de Alcoa - Mineração",NA,NA,NA,"urn:catalog:inpa:herbarium:152153",NA,"Cecropia ulei Snethl.",NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","174113","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.","Berg, C.C.","1995-01-01T00:00:00.000+0000",NA,"1103371",NA,"Nascimento, JR",1981,3,19,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Distrito Agropecuário da SUFRAMA rodovia BR 174, Km 64, depois 27 Km Leste na ZF3. Fazenda Esteio",-59.85,-2.416667,NA,"urn:catalog:inpa:herbarium:113052",NA,"Cecropia ulei Snethl.",NA,NA,NA
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","88979","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.",NA,NA,NA,"10341",NA,NA,1979,8,7,"Brazil","Amazonas",NA,"BR174, km 45, Campina INPA, Km 45 da BR 174 - Reserva da Campina-INPA",NA,NA,NA,"urn:catalog:inpa:herbarium:14068",NA,"Cecropia ulei Snethl.",NA,NA,NA
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","89979","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.",NA,NA,NA,"10271",NA,"Benson, WW",1979,8,7,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:14027",NA,"Cecropia ulei Snethl.",NA,NA,NA
