"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UNEMAT","HERBAM","17373","Cecropia purpurascens C.C.Berg","Urticaceae","Cecropia","purpurascens","C.C.Berg","M. Del Rei","2016-02-22T00:00:00.000+0000",NA,"73",NA,"Bustolim, J",2015,10,22,"Brazil","Mato Grosso","Colniza","Conglomerado MT_34, Subunid. 4, Subparc. 05, Nº ár, Bosque, floresta madura, solo arenoso.",NA,NA,"Inventário Florestal Nacional (IFN-MT)","BRA:UNEMAT:HERBAM:0000017373",NA,"Cecropia purpurascens C.C.Berg"
"2","2017-11-19T09:35:27.000+0000","JBRJ","RB","RB01342800","Cecropia purpurascens C.C.Berg","Urticaceae","Cecropia","purpurascens","C.C.Berg","M. Del Rei","2016-02-22T00:00:00.000+0000",NA,"73",NA,"Brustolim, J.",2015,10,22,"Brazil","Mato Grosso","Colniza","Conglomerado  MT_34,  Subunid.  4,  Subparc.05,  Nº  árv.  32_F6",-59.608333,-8.213611,"Árvore, 25 m de altura, base reta; casca áspera, casca externa fina, branca, casca interna creme, sem desprendimento","urn:catalog:JBRJ:RB:1342800",NA,"Cecropia purpurascens C.C.Berg"
"3",NA,"UNEMAT","HERBAM","10934","Cecropia purpurascens C.C.Berg","Urticaceae","Cecropia","purpurascens","C.C.Berg","P. Assunção",NA,NA,"029349",NA,"Rodrigues, L; Lopes, A R; Silva, A N",2014,5,1,"Brazil","Mato Grosso","Alta Floresta","Casa de Sementes - Estrela do Sul, Área Seca, Lavoura, Planície.",NA,NA,"Projeto Sementes do Portal Fase 2.","BRA:UNEMAT:HERBAM:0000010934",NA,"Cecropia purpurascens C.C.Berg"
"4",NA,"Instituto de Botânica, IBT","SP","444837","Cecropia purpurascens C.C.Berg","Urticaceae","Cecropia","purpurascens","C.C.Berg","Gaglioti, AL","2012-10-01T00:00:00.000+0000",NA,"174",NA,"Gaglioti, AL; et al.",2012,9,23,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Rodovia Manaus-Itacoatiara, Km 26. No caminho paa os alojamentos",-59.980833,-2.917222,NA,"BRA:IBt:SP:0000444837",NA,"Cecropia purpurascens C.C.Berg"
"5",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","4726","Cecropia purpurascens C.C.Berg","Urticaceae","Cecropia","purpurascens","C.C.Berg","Kinupp, V.F.","2012-07-05T00:00:00.000+0000",NA,"34",NA,"Dantas, F.M.; Chaves, M.S. & Fontes, L.S.",2011,4,16,"Brazil","Amazonas","Careiro Castanho","Comunidade Nossa Senhora da Conceição, Cituado no igarapé do Joarití margem direita, na casa de Dona Aurora.",0,0,"Arvoreta; 2 m; folhas na face adaxial verde e abaxial branca, áspera e coriáceas.; Vertente. ; HA","BRA:IFAM - CMZL:EAFM:0000004726",NA,"Cecropia purpurascens C.C.Berg"
"6",NA,"Universidade Federal de Mato Grosso (UFMT)","CNMT","2750","Cecropia purpurascens C.C.Berg","Urticaceae","Cecropia","purpurascens","C.C.Berg",NA,NA,NA,NA,NA,NA,2011,4,2,"Brazil","Mato Grosso","Cláudia","Fazenda Continental.",-55.292778,-11.588889,"Cerca de 2 m de altura; Lado esquerdo após a ponte","BRA:UFMT:CNMT:0000002750",NA,"Cecropia purpurascens C.C.Berg"
"7",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","14894","Cecropia purpurascens C.C.Berg","Urticaceae","Cecropia","purpurascens","C.C.Berg","Marra, D.M.","2011-06-09T00:00:00.000+0000",NA,"511",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,6,9,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.296033,-2.417725,"árvore, DAP = 13.3 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000014894",NA,"Cecropia purpurascens C.C.Berg"
"8",NA,"Instituto de Botânica, IBT","SP","443079","Cecropia purpurascens C.C.Berg","Urticaceae","Cecropia","purpurascens","C.C.Berg","Gaglioti, AL","2012-06-15T00:00:00.000+0000",NA,"135",NA,"Gaglioti, AL; Pederneiras, LC",2011,10,29,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, próximo a entrada do Parque, na área do Jardim",0,0,NA,"BRA:IBt:SP:0000443079",NA,"Cecropia purpurascens C.C.Berg"
"9","2017-10-14T01:35:58.000+0000","JBRJ","RB","RB00841158","Cecropia purpurascens C.C.Berg","Urticaceae","Cecropia","purpurascens","C.C.Berg","A.J.B. Santos & E.A. Santos",NA,NA,"14993",NA,"G. Pereira-Silva; Antônio José Barreto dos Santos, Gledson Alves Moreira, João Benedito Pereira",2010,3,18,"Brazil","Rondônia","Jaci Paraná","Estrada de acesso ao porto Prainha (balsa mineradora) próximo ao povoado Mutum Paraná.",-64.941944,-9.614722,"Árvore com 12 m de altura. Frutos imaturos verdes. Frequência: ocasional.","urn:catalog:JBRJ:RB:841158",NA,"Cecropia purpurascens C.C.Berg"
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","244539","Cecropia purpurascens C.C.Berg","Urticaceae","Cecropia","purpurascens","C.C.Berg","Santos, A.J.B. dos","2011-11-01T00:00:00.000+0000",NA,"14993",NA,"Mike Hopkins",2010,3,18,"Brazil","Rondônia",NA,"UHE Jirau, Estrada de acesso ao porto Prainha (balsa da mineradora) próximo ao povoado Mutum Paraná.",-64.94,-9.614722,NA,"urn:catalog:inpa:herbarium:227229",NA,"Cecropia purpurascens C.C.Berg"
"11",NA,"UEFS","HUEFS","199790","Cecropia purpurascens C.C.Berg","Urticaceae","Cecropia","purpurascens","C.C.Berg",NA,NA,NA,"14993",NA,"Pereira-Silva, G.",2010,3,18,"Brazil","Rondônia","Jaci Paraná","Estrada de acesso ao porto Prainha ( balsa da mineradora) próximo ao povoado Mutum Paraná.",-64.941944,-9.614722,"Floresta estacional semidecidual. Solo argiloso.","BRA:UEFS:HUEFS:0000199790",NA,"Cecropia purpurascens C.C.Berg"
"12",NA,"UNEMAT","HERBAM","4853","Cecropia purpurascens C.C.Berg","Urticaceae","Cecropia","purpurascens","C.C.Berg","Piva, JH","2010-06-01T00:00:00.000+0000",NA,"285",NA,"Cabral, FF; Piva, JH; Pedroga, JA; Rodrigues, L; Ribeiro, IL; Zampieri, A",2010,5,22,"Brazil","Mato Grosso","Alta Floresta","Parque Zoobotânico",0,0,"Trabalho de Conclusão de Curso","BRA:UNEMAT:HERBAM:0000004853",NA,"Cecropia purpurascens C.C.Berg"
"13",NA,"Universidade Federal de Mato Grosso (UFMT)","CNMT","289","Cecropia purpurascens C.C.Berg","Urticaceae","Cecropia","purpurascens","C.C.Berg",NA,NA,NA,"105",NA,"Rosalino,W.; Pospiecha, R.",2010,12,15,"Brazil","Mato Grosso","Cotriguaçu","FazendaSão Nicolau. Estrada Prainha. Rio Juruena",-58.219444,-9.864722,"Trilha 1; Pedreira","BRA:UFMT:CNMT:0000000289",NA,"Cecropia purpurascens C.C.Berg"
