"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232173","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula",NA,NA,NA,"1175","Mike Hopkins",2003,2,25,"Brazil","Amazonas",NA,"Reserva Florestal Adolpho Ducke., Rodovia Manaus-Itacoatiara, km 26. Trilha L-O3, km 3.5. Solo arenoso.",-59.94,-2.940641,NA,"urn:catalog:inpa:herbarium:215850",NA,"Caraipa rodriguesii Paula"
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232086","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula",NA,NA,NA,"1291","Mike Hopkins",2003,5,17,"Brazil","Amazonas",NA,"Reserva Florestal Adolpho Ducke., Rodovia Manaus-Itacoatiara, km 26. Trilha L-O8, km 3.5. Solo arenoso.",-59.93,-2.984993,NA,"urn:catalog:inpa:herbarium:215375",NA,"Caraipa rodriguesii Paula"
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232246","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula",NA,NA,NA,"1285","Mike Hopkins",2003,5,16,"Brazil","Amazonas",NA,"Reserva Florestal Adolpho Ducke., Rodovia Manaus-Itacoatiara, km 26. Trilha L-O8, km 3.5. Solo arenoso.",-59.93,-2.984993,NA,"urn:catalog:inpa:herbarium:215371",NA,"Caraipa rodriguesii Paula"
"4","2016-01-04T14:41:00.000+0000","MO","MO","3083589","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","F.N. Cabral","2015-01-01T00:00:00.000+0000",NA,"Assunção 836","P. A. Costa Lima Assunção|C. Fernandes da Silva|E. da C. Pereira",1998,4,13,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Floresta de Baixio. Arvore. Solo arenoso. Tronco cilindrico. Ritidoma vermelo-pardo. lenticelado. Ao corte casca vermelho-escuro; latex branco ferruginoso, viscoso, pegajoso;alburno amarelo.",-59.966667,2.883333,NA,"urn:catalog:MO:Tropicos:3083589","http://www.tropicos.org/Specimen/3083589","Caraipa rodriguesii Paula"
"5",NA,"NY","NY","01301745","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","J. E. L. S. Ribeiro",NA,NA,"836","P. A. C. L. AssunÃ§Ã£o",1998,4,13,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",0,0,NA,"a89aecf4-0998-4a0b-81b4-91627034a2b6",NA,"Caraipa rodriguesii Paula"
"6",NA,NA,"Botany","U.1209392","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","Ribeiro JELS",NA,NA,NA,"Assunção PACL",1998,4,13,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1209392",NA,"Caraipa rodriguesii Paula"
"7","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","191955","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","Ribeiro, J.E.L.S.",NA,NA,"836","Mike Hopkins",1998,4,13,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:11085",NA,"Caraipa rodriguesii Paula"
"8",NA,"UNICAMP","UEC","105273","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula",NA,NA,NA,"191955","Assunção, P.A.C.L.; Silva, C.F.; Pereira, E da C",1998,4,13,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",-59.966667,-2.883333,"Árvore. Tronco cilíndrico. Ritidoma vermelho-pardo, lenticelado. Ao corte, casca vermelho-escuro; látex branco-ferruginoso, viscoso, pegajoso; alburno amarelo.&nf;&nf;Frutos maduros castanho ferrugineos.&nf;; Floresta de baixio. Solo arenoso","BRA:UNICAMP:UEC:0000105273",NA,"Caraipa rodriguesii Paula"
"9","2014-07-22T07:32:00.000+0000","JBRJ","RB","RB00120004","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","J.E.L.S.Ribeiro",NA,NA,"836","P.A.C.L.Assunção; C.F.Silva, E.C.Pereira.",1998,4,13,"Brazil","Amazonas","Amazonas","Manaus-Itacoatiara, km 26.",-59.966667,-2.883333,"Árvore. Tronco cilíndrico. Ritidoma vermelho-pardo, lenticelado. Ao corte casca vermelho-escuro; látex branco-ferruginoso, viscoso, pegajoso; alburno amarelo. Frutos maduros castanhos ferrugineos.","urn:catalog:JBRJ:RB:120004",NA,"Caraipa rodriguesii Paula"
"10","2014-11-24T00:00:00.000+0000","K","Herbarium","K001071802","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","Ribeiro, J.E.L.S.",NA,NA,"836","Assunção, P.A.C.L.; Pereira, E.C.; Silva, C.F. da",1998,4,13,"Brazil",NA,"Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",-59.97,-2.88,"Planta fichada:2403-20. Flora da Reserva Ducke, Amazonas, Brasil. Instituto Nacional de Pesquisas da Amazônia. Overseas Development Administration","http://specimens.kew.org/herbarium/K001071802",NA,"Caraipa rodriguesii Paula"
